,district_id,state_code,state_network,meeting_2018_goal_oversub,total_mrc,bia_cost,bia_pct,wan_cost,wan_pct,upstream_cost,upstream_pct,isp_cost,isp_pct
137,894211,IA,True,True,1200.9700000000000000000000,399.9500000000000000000000,0.3330224735005870254877,801.0200000000000000000000,0.6669775264994129745123,0,0E-22,0,0E-22
138,929029,MT,False,True,61.9500000000000000000000,61.9500000000000000000000,1.0000000000000000000000,0,0E-22,0,0E-22,0,0E-22
139,884244,CT,True,True,450.00000000000000000000,450.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
140,950204,OH,False,False,3529.6700000000000000000000,2076.2500000000000000000000,0.5882277946663569115526,1453.4200000000000000000000,0.4117722053336430884474,0,0E-22,0,0E-22
141,952350,OR,False,False,826.8210840782757265700000,0,0E-22,0,0E-22,797.4800000000000000000000,0.9645133818630367851725,29.34108407827572657000,0.0354866181369632148275
142,983974,WI,True,False,2474.5600000000000000000000,0,0E-22,1198.300000000000000000000,0.4842477046424414845467,625.00000000000000000000,0.2525701538859433596276,651.2600000000000000000000,0.2631821414716151558257
143,883053,AZ,False,False,900.00000000000000000000,900.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
144,890023,GA,True,True,46042.6697342516827047635065,15000.00000000000000000000,0.3257847576297541202659,26300.00000000000000000000,0.5712092750441688908662,4499.3499999999999999550065,0.0977213099494289467336,243.31973425168270480850,0.0052846573766480421343
145,901971,IN,False,False,5575.00000000000000000000,2650.00000000000000000000,0.47533632286995515695,2925.00000000000000000000,0.52466367713004484305,0,0E-20,0,0E-20
146,950236,OH,False,False,1645.00000000000000000000,1645.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
147,884024,CA,False,False,10283.5133333333300000185764000000000,4033.3333333333300000000000000000000,0.3922135560674138579782948021795,6250.1800000000000000185764,0.6077864439325861420217051978205,0,0E-31,0,0E-31
148,924098,MO,True,False,1743.3747858984111944217342,0,0E-22,0,0E-22,1685.800000000000000000000,0.9669750954504362350981,19.3437311628184747450422,0.0110955666671811439803
149,983733,WI,True,False,500.00000000000000000000,500.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
150,882908,CA,False,True,935.45943716378976700994352999000000,0,0E-32,0,0E-32,653.5700000000000000000000,0.69866204138316508000887254597384,256.41666666666700000000000000000000,0.27410773410346274383201319376933
151,969467,TX,False,False,3710.00000000000000000000,3710.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
152,884042,CA,False,False,5614.0331628957749536549480,2860.00000000000000000000,0.5094376746653885352640,2733.7100000000000000000000,0.4869422607026291233344,0,0E-22,0,0E-22
153,969986,TX,False,True,3814.11222024704863522908,0,0E-20,0,0E-20,3700.00000000000000037000,0.97008157766274183473,114.11222024704863485908,0.02991842233725816527
154,937572,NH,False,False,199.900000000000000000000,199.900000000000000000000,1.000000000000000000000,0,0E-21,0,0E-21,0,0E-21
155,962283,SC,True,False,3194.00000000000000000000,3194.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
156,883624,CA,False,False,45012.9172826271166432424400,148.9800000000000000000000,0.0033097166101140332136,41890.3600000000000001173200,0.9306297509441300333493,0,0E-24,2250.00000000000000000000,0.0499856515824713030642
157,969601,TX,False,False,1800.00000000000000000000,1800.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
158,937653,NH,False,False,9093.00000000000000000000,1295.00000000000000000000,0.14241724403387220939,7798.00000000000000000000,0.85758275596612779061,0,0E-20,0,0E-20
159,894478,IA,True,False,4907.499999999999999975500,3500.00000000000000000000,0.713194090677534386147,0,0E-21,349.99999999999999997550,0.071319409067753438610,1057.500000000000000000000,0.215486500254712175243
160,967167,TN,False,False,32249.99999999999999985000,3750.00000000000000000000,0.11627906976744186047,28499.99999999999999985000,0.88372093023255813953,0,0E-24,0,0E-24
161,883095,AZ,False,True,361.3029666328418791702500,229.9500000000000000000000,0.6364464763270999993116,0,0E-22,0,0E-22,131.3529666328418791702500,0.3635535236729000006884
162,924159,MO,True,False,891.2972422076387243422518,0,0E-22,0,0E-22,885.00000000000000000000,0.9929347451002527573986,2.1157205959332707429138,0.0023737542266964486393
163,984150,WI,True,True,1698.9500000000000000000000,0,0E-22,0,0E-22,1066.3800000000000000000000,0.6276700314900379646252,632.5700000000000000000000,0.3723299685099620353748
164,889939,GA,True,False,43309.8748302776535630167500,10500.00000000000000000000,0.2424389366431398196084,28174.99999999999999997125,0.6505444799924251826151,3494.0500000000000000000000,0.0806755968169488273050,1140.82483027765356304550,0.0263409865474861704715
165,903629,KS,False,False,2000.00000000000000000000,1200.00000000000000000000,0.60000000000000000000,800.00000000000000000000,0.40000000000000000000,0,0E-20,0,0E-20
166,970038,TX,False,False,1200.00000000000000000000,1200.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
167,942904,NM,False,False,888.00000000000000000000,888.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
168,902043,IN,False,False,5100.00000000000000000000,2200.00000000000000000000,0.43137254901960784314,2900.00000000000000000000,0.56862745098039215686,0,0E-20,0,0E-20
169,946357,NY,False,False,9107.9800000000000000000000,2587.500000000000000000000,0.2840915329194837933329,6520.4800000000000000000000,0.7159084670805162066671,0,0E-22,0,0E-22
170,884019,CA,False,False,4535.6241826070212240643200000000000,0,0E-31,0,0E-31,2625.0000000000000000000000000000000,0.5787516545277748636536614298017,1900.00000000000000000000,0.4189059594677227584540787491898
171,969779,TX,False,False,3400.00000000000000000000,2200.00000000000000000000,0.64705882352941176471,1200.00000000000000000000,0.35294117647058823529,0,0E-20,0,0E-20
172,894210,IA,True,False,1326.00000000000000000496,0,0E-20,0,0E-20,248.00000000000000000496,0.18702865761689291101,1078.00000000000000000000,0.81297134238310708899
173,924445,MO,True,False,1039.0948389885810413778314,0,0E-22,0,0E-22,1027.3100000000000000000000,0.9886585530536827650520,3.9594199723894065522274,0.0038104510039173796094
