funding_year,state_code,district_id,num_students,old_total_bw,old_bw_per_student,new_total_bw,new_bw_per_student,total_bw_change,total_bw_percent_change
2019,PA,954199,2087,300.0,143.74700527072352,1400.0,670.8193579300431,1100.0,3.6666666666666665
2019,PA,954203,4293,1000.0,232.93733985557884,1200.0,279.5248078266946,200.0,0.2
2019,PA,954204,6958,1000.0,143.71945961483186,2300.0,330.55475711411333,1300.0,1.3
2019,PA,954218,2263,1000.0,441.8912947414936,1500.0,662.8369421122404,500.0,0.5
2019,TN,967059,8631,1000.0,115.86142973004287,2000.0,231.72285946008571,1000.0,1.0
2019,TN,967074,5456,3000.0,549.8533724340176,4000.0,733.1378299120233,1000.0,0.3333333333333333
2019,TN,967079,4351,1000.0,229.83222247759136,2000.0,459.6644449551827,1000.0,1.0
2019,TN,967080,1097,150.0,136.73655423883318,1000.0,911.5770282588878,850.0,5.666666666666668
2019,TN,967090,3010,750.0,249.16943521594683,1100.0,365.44850498338866,350.0,0.4666666666666667
2019,TN,967092,3927,1000.0,254.64731347084285,1100.0,280.11204481792714,100.0,0.1
2019,TN,967098,2223,1000.0,449.84255510571296,1100.0,494.8268106162843,100.0,0.1
2019,TN,967105,3504,1000.0,285.38812785388126,2000.0,570.7762557077625,1000.0,1.0
2019,TN,967112,3746,2000.0,533.9028296849973,3000.0,800.854244527496,1000.0,0.5
2019,TN,967121,3383,1000.0,295.5956251847473,2000.0,591.1912503694946,1000.0,1.0
2019,TN,967131,1526,1000.0,655.307994757536,1100.0,720.8387942332896,100.0,0.1
2019,TN,967133,7375,2000.0,271.18644067796606,4000.0,542.3728813559321,2000.0,1.0
2019,TN,967139,7475,3000.0,401.3377926421405,4000.0,535.1170568561873,1000.0,0.3333333333333333
2019,TN,967143,6936,1000.0,144.1753171856978,3000.0,432.52595155709344,2000.0,2.0
2019,TN,967144,3718,1000.0,268.96180742334593,1100.0,295.8579881656805,100.0,0.1
2019,TN,967148,3844,2000.0,520.2913631633713,3000.0,780.4370447450572,1000.0,0.5
2019,TN,967151,3958,1000.0,252.65285497726128,1100.0,277.9181404749873,100.0,0.1
2019,TN,967155,5460,1000.0,183.15018315018315,2000.0,366.3003663003663,1000.0,1.0
2019,TN,967166,5433,3000.0,552.1811154058531,4000.0,736.2414872078043,1000.0,0.3333333333333333
2019,TN,967169,3097,1000.0,322.89312237649335,2000.0,645.7862447529867,1000.0,1.0
2019,TN,967177,1311,500.0,381.38825324180016,1000.0,762.7765064836003,500.0,1.0
2019,TN,967178,3146,500.0,158.93197711379528,1100.0,349.65034965034965,600.0,1.2
2019,TN,967181,1109,1000.0,901.7132551848513,1100.0,991.8845807033364,100.0,0.1
2019,TN,967184,2414,1000.0,414.25020712510354,1100.0,455.67522783761393,100.0,0.1
2019,TN,967185,11179,4000.0,357.81375793899275,6000.0,536.7206369084892,2000.0,0.5
2019,TN,967188,6715,1000.0,148.92032762472078,1100.0,163.81236038719285,100.0,0.1
2019,TN,967189,11448,1000.0,87.35150244584206,1100.0,96.08665269042628,100.0,0.1
2019,TN,967191,44149,10000.0,226.50569661826995,20000.0,453.01139323653985,10000.0,1.0
2019,TN,967194,14593,2500.0,171.3150140478311,4000.0,274.10402247652985,1500.0,0.6
2019,TN,967197,3129,1000.0,319.59092361776925,1100.0,351.55001597954623,100.0,0.1
2019,TN,967200,2057,1000.0,486.1448711716091,1100.0,534.75935828877,100.0,0.1
2019,TN,967201,12758,3000.0,235.14657469822856,4000.0,313.52876626430475,1000.0,0.3333333333333333
2019,TN,967202,29479,8000.0,271.3796261745649,9100.0,308.69432477356764,1100.0,0.1375
2019,TN,967216,6682,1000.0,149.655791679138,2000.0,299.311583358276,1000.0,1.0
2019,TN,967217,8000,2000.0,250.0,4000.0,500.0,2000.0,1.0
2019,TN,967219,2356,1000.0,424.44821731748726,1100.0,466.893039049236,100.0,0.1
2019,TN,967222,4044,1000.0,247.27992087042526,1100.0,272.00791295746785,100.0,0.1
2019,TN,967224,38171,10000.0,261.97898928505936,20000.0,523.9579785701187,10000.0,1.0
2019,TX,968981,643,200.0,311.04199066874025,400.0,622.0839813374805,200.0,1.0
2019,TX,968982,23971,10000.0,417.1707479871511,12000.0,500.60489758458135,2000.0,0.2
2019,TX,969029,10539,2000.0,189.77132555270902,8000.0,759.0853022108361,6000.0,3.0
2019,TX,969106,263,40.0,152.09125475285168,200.0,760.4562737642585,160.0,4.0
2019,TX,969127,1147,250.0,217.95989537925018,1000.0,871.8395815170009,750.0,3.0
2019,TX,969148,2772,1000.0,360.7503607503608,2000.0,721.5007215007214,1000.0,1.0
2019,TX,969161,1025,200.0,195.12195121951217,1000.0,975.609756097561,800.0,4.0
2019,TX,969166,603,200.0,331.6749585406302,500.0,829.1873963515753,300.0,1.5
2019,TX,969172,403,100.0,248.13895781637717,400.0,992.5558312655087,300.0,3.0
2019,TX,969194,3169,500.0,157.7784790154623,1500.0,473.33543704638686,1000.0,2.0
2019,TX,969312,34004,5000.0,147.04152452652633,10000.0,294.08304905305266,5000.0,1.0
2019,TX,969376,22777,3000.0,131.71181454976508,11000.0,482.94332001580534,8000.0,2.6666666666666665
2019,TX,969439,1123,300.0,267.14158504007116,1000.0,890.4719501335707,700.0,2.333333333333333
2019,TX,969450,14769,4000.0,270.83756517028905,10000.0,677.0939129257227,6000.0,1.5
2019,TX,969472,3787,750.0,198.045946659625,1000.0,264.06126221283336,250.0,0.3333333333333333
2019,TX,969497,2828,1000.0,353.60678925035364,2200.0,777.9349363507779,1200.0,1.2
2019,TX,969504,41205,6000.0,145.61339643247175,11000.0,266.9578934595316,5000.0,0.8333333333333334
2019,TX,969514,2193,400.0,182.3985408116735,1500.0,683.9945280437756,1100.0,2.75
2019,TX,969537,287,150.0,522.6480836236934,200.0,696.8641114982578,50.0,0.3333333333333333
2019,TX,969549,34651,10000.0,288.5919598279992,17000.0,490.60633170759866,7000.0,0.7
2019,TX,969605,187,100.0,534.75935828877,120.0,641.7112299465241,20.0,0.2
2019,TX,969673,34125,10000.0,293.040293040293,13000.0,380.9523809523809,3000.0,0.3
2019,TX,969721,24667,8000.0,324.3199416224105,10000.0,405.39992702801317,2000.0,0.25
2019,TX,969794,2701,1000.0,370.23324694557573,2000.0,740.4664938911515,1000.0,1.0
2019,TX,969856,25290,5000.0,197.70660340055358,10000.0,395.41320680110715,5000.0,1.0
2019,TX,969875,9097,750.0,82.44476200945367,1000.0,109.92634934593822,250.0,0.3333333333333333
2019,TX,970009,595,200.0,336.13445378151266,500.0,840.3361344537815,300.0,1.5
2019,TX,970041,47478,10000.0,210.6238678967101,12000.0,252.7486414760521,2000.0,0.2
2019,TX,970051,34022,6000.0,176.35647522191522,10000.0,293.9274587031921,4000.0,0.6666666666666666
2019,TX,970054,36697,8000.0,218.00147150993266,12000.0,327.00220726489897,4000.0,0.5
2019,TX,970160,14946,2000.0,133.81506757660912,10050.0,672.4207145724608,8050.0,4.025
2019,VA,975513,3836,500.0,130.34410844629824,1000.0,260.68821689259653,500.0,1.0
2019,VA,975517,40192,10000.0,248.80573248407643,12800.0,318.4713375796178,2800.0,0.28
2019,VA,975524,615,155.0,252.03252032520325,400.0,650.4065040650406,245.0,1.5806451612903225
2019,VA,975527,5717,1000.0,174.91691446562882,1600.0,279.8670631450061,600.0,0.6
2019,VA,975549,13338,3000.0,224.92127755285648,3600.0,269.9055330634278,600.0,0.2
2019,VA,975553,5500,1000.0,181.8181818181818,2800.0,509.09090909090907,1800.0,1.8
2019,VA,975555,2594,1000.0,385.50501156515037,1600.0,616.8080185042405,600.0,0.6
2019,VA,975559,2547,600.0,235.57126030624264,2000.0,785.2375343541421,1400.0,2.333333333333333
2019,VA,975562,20008,10000.0,499.8000799680128,10800.0,539.7840863654538,800.0,0.08
2019,VA,975563,18039,4000.0,221.74178169521596,12000.0,665.2253450856477,8000.0,2.0
2019,VA,975569,3994,1000.0,250.37556334501755,2000.0,500.7511266900351,1000.0,1.0
2019,VA,975583,79438,20000.0,251.76867494146381,30260.0,380.92600518643474,10260.0,0.513
2019,VA,975597,1240,650.0,524.1935483870968,1000.0,806.4516129032259,350.0,0.5384615384615384
2019,VA,975604,30886,10000.0,323.7712879621835,10800.0,349.6729909991582,800.0,0.08
2019,VA,975605,1668,200.0,119.90407673860909,800.0,479.61630695443637,600.0,3.0
2019,VA,975626,4270,500.0,117.096018735363,2000.0,468.384074941452,1500.0,3.0
2019,VA,975636,2844,2000.0,703.2348804500704,2200.0,773.5583684950774,200.0,0.1
2019,VA,975656,69085,20000.0,289.4984439458638,21250.0,307.59209669248025,1250.0,0.0625
2019,VA,975657,6021,1000.0,166.08536787908986,3000.0,498.2561036372696,2000.0,2.0
2019,VA,975661,3019,1000.0,331.2355084465055,2000.0,662.471016893011,1000.0,1.0
2019,VA,975663,1703,500.0,293.5995302407516,1000.0,587.1990604815032,500.0,1.0
2019,VT,980315,2420,2005.0,828.5123966942149,2300.0,950.413223140496,295.0,0.14713216957605985
2019,VT,980663,710,100.0,140.8450704225352,200.0,281.6901408450704,100.0,1.0
2019,VT,980676,1647,1000.0,607.1645415907711,1300.0,789.3139040680023,300.0,0.3
2019,IL,1086644,617,350.0,567.260940032415,500.0,810.3727714748784,150.0,0.42857142857142855
2019,TN,1086814,5931,2500.0,421.51407857022417,4000.0,674.4225257123588,1500.0,0.6
2019,WI,983893,1849,200,108.1665765278528935,1000,540.8328826392644673,800,4.0000000000000000
