,district_id,name,state_code,num_students,spiya_or_peer_deal,current_provider_deal,deal_current_provider_array
229,882930,Bonsall Unified School District,CA,2464,False,False,
230,882932,Borrego Springs Unified School District,CA,411,False,False,
231,882951,Brea Olinda Unified School District,CA,5828,False,False,
232,882954,Brentwood Union Elem School District,CA,8891,True,False,
233,882956,Bret Harte Union High School District,CA,676,True,True,['AT&T']
234,882979,Arlington School District 47,AZ,259,True,True,['CenturyLink']
235,882982,Buckeye Union Elem School District,CA,4644,True,True,['AT&T']
236,882989,Panama-Buena Vista Union School District,CA,17898,True,True,"['AT&T', 'Spectrum']"
237,882993,Buena Vista Elem School District,CA,209,True,True,['CVIN']
238,882995,Burbank Unified School District,CA,15025,True,False,
239,882997,Burlingame Elementary School District,CA,3253,True,True,['AT&T']
240,883003,Burrel Union Elementary,CA,112,True,False,
241,883014,Buttonwillow Elementary School,CA,374,False,False,
242,883017,Byron Union School District,CA,2234,True,True,['AT&T']
243,883019,Cabrillo Unified School District,CA,3237,True,False,
244,883022,Cajon Valley Union School District,CA,16155,True,True,['Cox']
245,883024,Calaveras Unified School District,CA,2922,True,True,['AT&T']
246,883027,Calexico Unified School District,CA,9065,True,False,
247,883038,Camino Union School District,CA,503,False,False,
248,883047,Avondale Elementary School District 44,AZ,5583,True,True,['Cox']
249,883048,Bagdad Unified School District 20,AZ,399,False,False,
250,883049,Balsz School District 31,AZ,2445,False,False,
251,883050,Capay Jt Union Elem School District,CA,192,False,False,
252,883052,Capistrano Unified School District,CA,48716,True,True,['Cox']
253,883053,Bicentennial Un H S District 76,AZ,127,False,False,
254,883054,Cardiff Elem School District,CA,704,True,False,
255,883056,Carlsbad Unified School District,CA,11153,True,True,['AT&T']
256,883058,Carmel Unified School District,CA,2509,True,True,['AT&T']
257,883059,Bonita Elementary School,AZ,107,False,False,
258,883060,Carpinteria Unified School District,CA,2175,True,True,['Cox']
259,883062,Cascade Union Elementary School District,CA,1072,True,True,['Spectrum']
260,883064,Castaic Union School District,CA,2233,True,True,['Spectrum']
261,883065,Buckeye School District 33,AZ,4885,False,False,
262,883066,Buckeye Unified High School District 201,AZ,4043,False,False,
263,883069,Castro Valley Unified School District,CA,9223,True,True,['AT&T']
264,883072,Camp Verde Unified School District 28,AZ,1562,True,True,['Mercury Voice and Data']
265,883074,Canon Elem School District 50,AZ,132,False,False,
266,883076,Cartwright School District 83,AZ,17783,True,True,['CenturyLink']
267,883077,Central School District,CA,4535,False,False,
268,883078,Casa Grande Elem School District 4,AZ,6825,False,False,
269,883079,Central Unified School District,CA,15643,True,True,['AT&T']
270,883080,Casa Grande Un H S District 82,AZ,3619,False,False,
271,883081,Central Union Elem School District,CA,1777,True,True,['Kings County Office of Education']
272,883082,Catalina Foothills Un S D 16,AZ,5021,True,True,['Cox']
273,883084,Cedar Unified School District 25,AZ,125,False,False,
274,883087,Ceres Unified School District,CA,14065,True,True,"['CVIN', 'Spectrum']"
275,883088,Chandler Unified School District 80,AZ,44080,True,True,['CenturyLink']
276,883089,Chaffey Union High School District,CA,23271,True,False,
277,883091,Charter Oak Unified School District,CA,4808,False,False,
278,883092,Chinle Unified School District 24,AZ,3514,False,False,
279,883100,Chino Valley Unified School District,CA,27459,True,True,['Spectrum']
280,883101,Continental Elementary School,AZ,545,True,True,['Cox']
281,883102,Chowchilla Elementary School District,CA,2203,False,False,
282,883103,Coolidge Unified School District 21,AZ,1937,True,True,['Cox']
283,883104,Chowchilla Union High School District,CA,1051,False,False,
284,883105,Cottonwood-Oak Creek District 6,AZ,2083,False,False,
285,883106,Chualar Union Elem School District,CA,338,True,True,['AT&T']
286,883108,Chula Vista Elem School District,CA,30369,True,True,['AT&T']
287,883109,Creighton Elem School District 14,AZ,6382,True,True,['Cox']
288,883117,Claremont Unified School District,CA,6918,True,True,['Spectrum']
289,883118,Duncan Unified School District 2,AZ,379,True,False,
290,883119,Clay Elementary School,CA,244,True,False,
291,883120,Dysart Unified School District 89,AZ,24687,False,False,
292,883121,Mary C O'Brien Accommodation District,AZ,202,True,False,
293,883124,Cloverdale Unified School District,CA,1398,True,True,['Comcast']
294,883125,Eloy Elem School District 11,AZ,870,False,False,
295,883126,Clovis Unified School District,CA,42490,False,False,
296,883128,Coachella Valley Unified School District,CA,18373,True,True,['Spectrum']
297,883129,Flagstaff Unified School District,AZ,9634,True,True,['CenturyLink']
298,883131,Florence Unified School District 1,AZ,9414,True,True,['Cox']
299,883133,Flowing Wells School District 8,AZ,5500,False,False,
300,883137,Fountain Hills Uni School District 98,AZ,1491,True,True,['Cox']
301,883138,College Elem School District,CA,393,True,True,['Comcast']
302,883139,Fowler School District 45,AZ,4682,True,False,
303,883142,Columbia Elem School District,CA,791,True,True,['Shasta County Office of Education']
304,883144,Fort Thomas Unified School District 7,AZ,605,False,False,
305,883149,Gila Bend Unified School District 24,AZ,407,True,False,
306,883151,Gilbert Unified School District 41,AZ,34319,False,False,
307,883152,Compton Unified School District,CA,21010,True,True,"['LA County Office of Education LACOE', 'Spectrum']"
308,883153,Glendale Elem School District 40,AZ,13107,False,False,
309,883154,Conejo Valley Unified School District,CA,18785,True,True,"['Spectrum', 'VCedNet']"
310,883155,Glendale Union High School District,AZ,15609,True,True,['Cox']
311,883156,Leggett Valley Unified School District,CA,119,False,False,
312,883159,Grand Canyon Unified School District,AZ,285,False,False,
313,883161,Corning Union Elem School District,CA,2113,True,True,['AT&T']
314,883162,Cedar Hills School,AZ,41,True,True,['Frontier']
315,883165,Corona-Norco Unified School District,CA,53108,False,False,
316,883166,Higley Unified School District 60,AZ,11975,True,True,['CenturyLink']
317,883167,Coronado Unified School District,CA,3058,True,False,
318,883168,Holbrook Unified School District 3,AZ,2037,True,True,['Cable One']
319,883169,Cotati-Rohnert Park Unified Dist,CA,5726,False,False,
320,883171,Cottonwood Union Elementary School District,CA,1091,True,True,['Spectrum']
321,883172,Humboldt Unified School District 22,AZ,5614,False,False,
322,883178,Isaac Elem School District 5,AZ,7202,True,True,['Cox']
323,883179,Culver City Unified School District,CA,6806,True,True,"['AT&T', 'Spectrum']"
324,883180,Combs Unified School District 44,AZ,4541,True,True,['Cox']
325,883183,Kayenta Unified School District 27,AZ,1693,False,False,
326,883188,Kyrene School District,AZ,16939,True,True,['Cox']
327,883190,Lake Havasu Unified School District 1,AZ,5466,False,False,
328,883191,Cypress School District,CA,3961,True,True,['Spectrum']
329,883192,Laveen Elementary District 59,AZ,6839,True,True,['Cox']
330,883193,Davis Joint Unified School District,CA,8521,True,True,['AT&T']
331,883194,Liberty School District 25,AZ,3401,True,True,['Cox']
332,883196,Litchfield Elem School District 79,AZ,11407,False,False,
333,883197,Dehesa Elem School District,CA,3151,False,False,
334,883198,Littlefield School District 9,AZ,368,False,False,
335,883200,Littleton Elem School District 65,AZ,5641,True,True,['Cox']
336,883201,Del Norte County Office Of Education,CA,3679,True,True,"['Frontier', 'Spectrum']"
337,883203,Delano Joint Union High School District,CA,4224,True,True,"['AT&T', 'Spectrum']"
338,883206,Mammoth-San Manuel Unified District 8,AZ,607,False,False,
339,883209,Denair Unified School District,CA,1308,True,True,['Spectrum']
340,883210,Maricopa Unified School District 20,AZ,6632,True,False,
341,883213,Desert Sands Unified School District,CA,28731,True,True,['Spectrum']
342,883215,Di GiorgioSchool District,CA,229,True,True,['Kern County Superintendent of Schools']
343,883216,Mcnary School District 23,AZ,130,False,False,
344,883223,Downey Unified School District,CA,21991,True,True,['Spectrum']
345,883224,Mingus Union High School District 4,AZ,1191,True,True,['Cable One']
346,883225,Dry Creek Joint Elem School District,CA,6712,False,False,
347,883228,Mohave Valley Elem School District 16,AZ,1124,False,False,
348,883232,Morenci School District 18,AZ,1388,False,False,
349,883234,Morristown Elementary School District No. 75,AZ,106,True,True,['CenturyLink']
350,883238,Murphy Elem School District 21,AZ,1637,True,True,['Cox']
351,883242,Nadaburg Unified School District No 81,AZ,839,False,False,
352,883246,East Whittier City Elem S D,CA,8768,True,True,"['Crown Castle Fiber', 'LA County Office of Education LACOE']"
353,883248,Osborn Elementary School District #8,AZ,2978,True,True,['Cox']
354,883249,Eastern Sierra Unified School District,CA,402,False,False,
355,883251,Eastside Union School District,CA,3394,True,True,['Spectrum']
356,883253,Edison School District,CA,1059,True,False,
357,883256,Palo Verde Elementary District,AZ,447,True,True,['CenturyLink']
358,883260,Paradise Valley Unified District 69,AZ,31572,True,True,['Cox']
359,883262,Parker Unified School District 27,AZ,1956,False,False,
360,883269,Peach Springs Unified District,AZ,196,False,False,
361,883271,Elk Grove Unified School District,CA,62027,True,True,"['AT&T', 'Comcast']"
362,883272,Pendergast School District 92,AZ,10124,True,True,['Cox']
363,883273,Elk Hills Elem School District,CA,185,True,True,['Kern County Superintendent of Schools']
364,883274,Peoria Unified School District #11,AZ,36406,False,False,
365,883276,Phoenix Elem School District 1,AZ,6640,True,True,['Cox']
366,883278,Phoenix Un High School District 210,AZ,26977,False,False,
367,883282,Pima Unified School District 6,AZ,808,False,False,
368,883283,Encinitas Union Elem School District,CA,5308,True,True,['Cox']
369,883285,Enterprise Elem School District,CA,3781,True,True,['Shasta County Office of Education']
370,883287,Escalon Unified School District,CA,2858,True,True,['AT&T']
371,883289,Escondido Union Elem School District,CA,16250,True,True,['AT&T']
372,883290,Blue Ridge Unified School District 32,AZ,2138,True,True,['Cable One']
373,883294,Prescott Unified School District 1,AZ,3948,False,False,
374,883295,Etiwanda Elementary School District,CA,13986,True,False,
375,883296,Sanders Unified School District 18,AZ,697,True,True,['NTUA Wireless']
376,883297,Eureka Union Elem School District,CA,3379,False,False,
377,883300,Queen Creek Unified School District 95,AZ,6590,True,True,"['CenturyLink', 'Cox']"
378,883301,Evergreen Union Elem School District,CA,1192,True,True,['AT&T']
379,883304,Red Mesa Unified School District 27,AZ,551,True,True,['NTUA Wireless']
380,883307,Fairfax Elementary School District,CA,2699,True,True,['Spectrum']
381,883309,Fairfield-Suisun Unified School District,CA,20559,True,True,['Comcast']
382,883311,Fall River Joint Unified School District,CA,1191,True,True,['Shasta County Office of Education']
383,883313,Fallbrook Union Elem School District,CA,5000,True,True,['AT&T']
384,883314,Roosevelt Elem School District 66,AZ,9245,True,True,['CenturyLink']
385,883315,Fallbrook Union High School District,CA,2050,True,True,['AT&T']
386,883316,Round Valley Unified School District 10,AZ,1297,False,False,
387,883319,Saddle Mountain School District #90,AZ,1539,True,True,['Cox']
388,883321,Sacaton School District 18,AZ,556,False,False,
389,883323,Safford Unified School District 1,AZ,3134,False,False,
390,883324,Firebaugh-Las Deltas Unified School District,CA,2290,True,True,['Comcast']
391,883325,Sahuarita Unified School District 30,AZ,6363,True,True,['Cox']
392,883328,Folsom Cordova Unified School District,CA,20130,False,False,
393,883330,Fontana Unified School District,CA,36981,True,True,"['AT&T', 'Crown Castle Fiber']"
394,883333,Santa Cruz Valley School District 35,AZ,3392,False,False,
395,883337,Scottsdale Unified School District 48,AZ,23326,True,True,['Cox']
396,883338,Fort Bragg Unified School District,CA,1750,True,True,['AT&T']
397,883343,Show Low Un School District 10,AZ,2484,True,True,['Cable One']
398,883345,Deer Valley Unified School District 97,AZ,34742,True,True,"['CenturyLink', 'Cox']"
399,883348,Fowler Unified School District,CA,2550,True,True,['Comcast']
400,883349,Snowflake Unified School District 5,AZ,2523,False,False,
401,883353,Somerton School District 11,AZ,2949,True,True,['CenturyLink']
402,883354,Fremont Unified School District,CA,34940,False,False,
403,883358,St Johns Unified School District 1,AZ,848,False,False,
404,883361,Stanfield School District 24,AZ,497,True,True,['Cox']
405,883362,Fresno Unified School District,CA,69954,True,True,['AT&T']
406,883363,Sunnyside Unified School District 12,AZ,15767,False,False,
407,883364,Fruitvale Elem School District,CA,3211,True,True,['Spectrum']
408,883367,Tanque Verde Un School District 13,AZ,2104,False,False,
409,883368,Fullerton Joint Union High School District,CA,13498,False,False,
410,883369,Tempe School District 3,AZ,11657,True,True,['Cox']
411,883371,Tempe Union High School District 213,AZ,13604,True,True,['Cox']
412,883372,Galt Joint Union High School District,CA,2171,False,False,
413,883373,Thatcher Unified School District 4,AZ,1717,True,True,['Valley Connections']
414,883378,Tolleson Elem School District 17,AZ,3074,True,True,['Cox']
415,883380,Tolleson Union H S District 214,AZ,11036,True,True,['Cox']
416,883381,Gateway Unified School District,CA,2485,True,True,['Spectrum']
417,883382,Toltec School District 22,AZ,1016,False,False,
418,883388,Tuba City Unified School District 15,AZ,1744,False,False,
419,883390,Tucson Unified School District,AZ,47102,False,False,
420,883393,Glendale Unified School District,CA,26014,True,True,"['LA County Office of Education LACOE', 'Spectrum']"
421,883394,Vail School District 20,AZ,12725,True,True,['Cox']
422,883396,Valentine Elementary District,AZ,104,False,False,
423,883397,Gold Oak Union Elem School District,CA,476,False,False,
424,883399,Gold Trail Union Elem School District,CA,685,True,False,
425,883401,Washington School District 6,AZ,23306,False,False,
426,883403,Wellton School District 24,AZ,204,True,False,
427,883404,Goleta Union Elem School District,CA,3571,True,False,
428,883407,Whiteriver Unified School District 20,AZ,2266,False,False,
429,883408,Grant Elem School District,CA,637,True,True,['Spectrum']
430,883409,Wickenburg Unified School District 9,AZ,1436,True,True,['Cox']
431,883412,Gratton Elementary,CA,135,True,True,['AT&T']
432,883413,Williams Unified School District 2,AZ,639,False,False,
433,883417,Wilson School District 7,AZ,1186,True,True,['Cox']
434,883419,Window Rock Unified School District 8,AZ,1860,False,False,
435,883420,Winslow Unified School District #1,AZ,2148,True,True,['CenturyLink']
436,883421,Greenfield Union School District,CA,9361,True,True,"['AT&T', 'Kern County Superintendent of Schools']"
437,883427,Grossmont Union H S District,CA,16854,True,False,
438,883429,Guadalupe Union Elem School District,CA,1280,True,True,['Frontier']
439,883434,Guerneville Elem School District,CA,286,True,True,['AT&T']
440,883435,Sedona Oakcreek Jt Unified School District 9,AZ,1056,True,True,"['Cable One', 'CenturyLink']"
441,883438,Hacienda La Puente Unified Dist,CA,18791,True,True,['LA County Office of Education LACOE']
442,883439,Hanford Elem School District,CA,5954,True,True,['Kings County Office of Education']
443,883442,Hanford Joint Union High School District,CA,3671,True,False,
444,883445,Happy Camp Elementary School,CA,111,False,False,
445,883447,Happy Valley Elem School District,CA,125,True,True,['Comcast']
446,883449,Happy Valley Un Elem School District,CA,500,True,True,['Spectrum']
447,883452,Harmony Union Elem School District,CA,245,True,True,['Comcast']
448,883454,Hart-Ransom Un Elem School District,CA,1189,True,True,['Comcast']
449,883459,Hayward Unified School District,CA,20682,True,True,['AT&T']
450,883465,Hemet Unified School District,CA,21962,True,True,['Spectrum']
451,883471,Hillsborough City Elementary,CA,1478,True,True,['Comcast']
452,883473,Hilmar Unified School District,CA,2365,False,False,
453,883475,Hollister Elem School District,CA,5388,True,True,['Spectrum']
454,883479,Hope Elementary School District,CA,1010,False,False,
455,883498,Hughes-Elizabeth Lakes Un Dist,CA,202,False,False,
456,883502,Huntington Beach Un H S Dist,CA,15866,True,True,['Spectrum']
457,883504,Hydesville Elementary School District,CA,196,True,True,['AT&T']
458,883523,Janesville Un Elem School District,CA,343,True,False,
459,883529,Jefferson Elem School District,CA,2317,True,True,['Comcast']
460,883532,Jefferson Elementary School District,CA,6265,True,True,['AT&T']
461,883535,John Swett Unified School District,CA,1710,True,True,['AT&T']
462,883538,Johnstonville Elementary,CA,206,False,False,
463,883541,Julian Union Elem School District,CA,309,False,False,
464,883543,Junction Elem School District,CA,279,True,True,['Frontier']
465,883545,Jurupa Unified School District,CA,18799,True,True,['Crown Castle Fiber']
466,883546,Kelseyville Unified School District,CA,1706,True,True,['AT&T']
467,883547,Kentfield Elem School District,CA,1256,False,False,
468,883548,Kenwood Elementary School District,CA,149,True,True,['Comcast']
469,883549,Keppel Union Elem School District,CA,2628,True,True,"['LA County Office of Education LACOE', 'Spectrum']"
470,883550,Kerman Unified School District,CA,5131,False,False,
471,883551,Kern Union High School District,CA,37268,True,True,['AT&T']
472,883651,Marcum-Illinois Un Elem S D,CA,2415,True,True,['AT&T']
473,883553,Keyes Union Elem School District,CA,1140,True,True,['Spectrum']
474,883554,South Monterey County High School District,CA,2212,True,True,['AT&T']
475,883555,King City Union School District,CA,2681,True,True,['AT&T']
476,883556,Kings Canyon Unified School District,CA,9611,True,False,
477,883560,Kingsburg Jt Un High School District,CA,1122,True,True,['Comcast']
478,883561,Kirkwood Elem School District,CA,104,False,False,
479,883562,Kit Carson Un Elem School District,CA,388,True,True,['Kings County Office of Education']
480,883564,Klamath-Trinity Joint Unified School District,CA,973,False,False,
481,883566,Knights Ferry Elem School District,CA,119,True,True,['AT&T']
482,883568,Konocti Unified School District,CA,2881,True,True,['AT&T']
483,883569,La Canada Unified School District,CA,4121,True,True,['Spectrum']
484,883571,La Habra City Elem School District,CA,4721,True,True,['Spectrum']
485,883572,La Honda-Pescadero Unified,CA,318,True,False,
486,883574,Lafayette Elem School District,CA,3609,True,True,['AT&T']
487,883575,Laguna Beach Unified School District,CA,3018,False,False,
488,883578,Lagunita Elementary,CA,99,True,True,['Monterey County Office of Education']
489,883579,Lagunitas Elem School District,CA,261,True,True,['AT&T']
490,883581,Lake Tahoe Unified School District,CA,3934,False,False,
491,883582,Lakeport Unified School District,CA,1516,True,True,['AT&T']
492,883584,Lakeside Union School District,CA,1373,True,False,
493,883585,Lakeside Union Elem School District,CA,334,True,True,['Kings County Office of Education']
494,883586,Lakeside Union School District,CA,5038,False,False,
495,883587,Lamont Elementary School District,CA,3075,True,True,['AT&T']
496,883588,Lancaster School District,CA,14041,True,True,['Spectrum']
497,883589,Larkspur-Corte Madera School District,CA,1518,True,True,['AT&T']
498,883594,Latrobe Elementary School District,CA,143,True,True,['AT&T']
499,883598,Lemon Grove Elem School District,CA,3790,True,False,
500,883599,Lemoore Union Elem School District,CA,3241,True,True,['Kings County Office of Education']
501,883600,Lemoore Union High School District,CA,2098,True,False,
502,883603,Lewiston Elem School District,CA,62,False,False,
503,883604,Liberty Elem School District,CA,219,True,True,['Comcast']
504,883605,Liberty Elem School District,CA,573,True,True,['CVIN']
505,883609,Linden Unified School District,CA,2163,True,True,['Comcast']
506,883642,Magnolia Elem School District,CA,6277,True,True,['Spectrum']
507,883612,Little Lake City Elem School District,CA,4452,False,False,
508,883614,Live Oak Elem School District,CA,2069,True,True,['Comcast']
509,883615,Live Oak Unified School District,CA,1788,False,False,
510,883616,Livermore Vly Jt Unified School District,CA,13088,True,False,
511,883617,Livingston Union School District,CA,2522,True,True,['Frontier']
512,883618,Lodi Unified School District,CA,28431,True,True,"['AT&T', 'Comcast']"
513,883625,Loomis Union School District,CA,2898,True,True,['AT&T']
514,883626,Los Alamitos Unified School District,CA,9891,True,True,['Spectrum']
515,883633,Los Nietos Elementary School District,CA,1645,True,True,['LA County Office of Education LACOE']
516,883634,Los Olivos Elem School District,CA,146,False,False,
517,883635,Lost Hills Un Elem School District,CA,567,True,True,['Kern County Superintendent of Schools']
518,883636,Lowell Joint School District,CA,3152,True,True,['Spectrum']
519,883640,Lynwood Unified School District,CA,14086,True,True,"['AT&T', 'Spectrum']"
520,883641,Madera Unified School District,CA,19817,True,True,['AT&T']
521,883644,Mammoth Unified School District,CA,1202,True,False,
522,883646,Manteca Unified School District,CA,23244,True,False,
523,883650,Maple Elem School District,CA,292,True,True,['AT&T']
524,883653,Mariposa Co Unified School District,CA,1704,False,False,
525,883656,Martinez Unified School District,CA,4027,True,True,['AT&T']
526,883657,Marysville Jt Unified School District,CA,9436,True,True,['AT&T']
527,883669,Menlo Park City Elem School District,CA,2998,True,True,['Comcast']
528,883677,Mill Valley Elem School District,CA,3126,True,True,['AT&T']
529,883678,Millbrae Elem School District,CA,2432,True,False,
530,883679,Millville Elem School District,CA,251,True,True,['Frontier']
531,883681,Mission Elementary School,CA,126,True,True,['Monterey County Office of Education']
532,883682,Modesto City Elementary,CA,15295,True,True,['WAVEDIVISION HOLDINGS']
533,883683,Modesto City School District,CA,15339,True,True,['WAVEDIVISION HOLDINGS']
534,883685,Mojave Unified School District,CA,2448,True,True,['Spectrum']
535,883686,Monroe Elem School District,CA,170,True,True,['Fresno County Superintendent of Schools']
536,883687,Monrovia Unified School District,CA,5593,True,False,
537,883691,Montebello Unified School District,CA,27038,True,True,['Crown Castle Fiber']
538,883696,Moraga Elem School District,CA,1895,True,True,['Comcast']
539,883698,Moreno Valley Unified School District,CA,33198,True,True,"['Crown Castle Fiber', 'Spectrum']"
540,883700,Morongo Unified School District,CA,8315,True,True,['Spectrum']
541,883701,Mother Lode Un Elem School District,CA,1080,True,True,['AT&T']
542,883702,Mount Shasta Un Elem School District,CA,580,True,True,['Northland Cable Television']
543,883706,Mountain View School District,CA,7044,True,True,['AT&T']
544,883711,Mount Diablo Unified School District,CA,31105,True,True,['AT&T']
545,883714,Mupu Elementary School District,CA,157,True,True,['VCedNet']
546,883715,Muroc Jt Unified School District,CA,1881,True,True,['AT&T']
547,883716,Napa Valley Unified School District,CA,17718,True,True,"['AT&T', 'Zayo Group']"
548,883721,New Haven Unified School District,CA,11873,True,True,['AT&T']
549,883725,Newark Unified School District,CA,5768,True,True,['AT&T']
550,883727,Newhall Elementary School District,CA,6705,True,True,['Spectrum']
551,883728,Newman Crows Landing Usd,CA,2966,True,True,['AT&T']
552,883729,Newport-Mesa Unified School District,CA,21566,True,True,['Spectrum']
553,883731,Norris Elementary School District,CA,4096,True,True,['Spectrum']
554,883732,North Co Jt Un Elem School District,CA,754,True,True,['AT&T']
555,883734,North Monterey Co Un School District,CA,4550,True,True,['Comcast']
556,883735,Norwalk-La Mirada Un School District,CA,18093,True,True,['LA County Office of Education LACOE']
557,883738,Nuview Union Elementary School District,CA,2241,True,False,
558,883799,Pixley Union Elem School District,CA,1106,True,True,['AT&T']
559,883745,Oakland Unified School District,CA,40765,True,True,"['AT&T', 'Comcast']"
560,883746,Oakley Union Elem School District,CA,5013,True,True,['AT&T']
561,883750,Ojai Unified School District,CA,2460,True,True,"['Spectrum', 'VCedNet']"
562,883753,Orange Center Elem School District,CA,300,True,False,
563,883756,Orcutt Union Elem School District,CA,5274,True,True,"['Frontier', 'WAVEDIVISION HOLDINGS']"
564,883758,Orinda Union Elem School District,CA,2538,True,False,
565,883759,Oro Grande Elem School District,CA,4594,True,True,['Spectrum']
566,883760,Oroville City Elem School District,CA,2418,True,False,
567,883761,Oroville Union High School District,CA,2036,True,True,['Comcast']
568,883762,Outside Creek Elem School District,CA,112,True,True,['CVIN']
569,883764,Oxnard School District,CA,16809,True,True,['Spectrum']
570,883766,Pacheco Union Elem School District,CA,610,True,True,"['Shasta County Office of Education', 'Spectrum']"
571,883767,Pacific Elementary School District,CA,106,True,True,['Comcast']
572,883768,Pacific Grove Unified School District,CA,2055,True,True,['AT&T']
573,883769,Pacific Union Elem School District,CA,399,False,False,
574,883771,Pajaro Valley Unified School District,CA,19726,True,True,['AT&T']
575,883772,Palermo Union Elem School District,CA,1244,True,False,
576,883774,Palmdale School District,CA,20495,True,True,"['Crown Castle Fiber', 'LA County Office of Education LACOE']"
577,883776,Palo Verde Unified School District,CA,2990,True,False,
578,883777,Palo Verde Union Elem School District,CA,535,True,False,
579,883778,Palos Verdes Peninsula Un Dist,CA,11334,True,False,
580,883781,Paradise Unified School District,CA,3371,True,True,['AT&T']
581,883782,Paramount Unified School District,CA,15367,True,True,['Spectrum']
582,883784,Pasadena Unified School District,CA,16748,True,True,['Crown Castle Fiber']
583,883785,Patterson Jt Unified School District,CA,6002,True,True,['Comcast']
584,883787,Perris Elem School District,CA,5963,True,False,
585,883788,Perris Un High School District,CA,10474,False,False,
586,883789,Petaluma City School District,CA,2399,True,True,['AT&T']
587,883790,Petaluma Joint Union High,CA,4752,True,True,['AT&T']
588,883791,Piedmont City Unified School District,CA,2685,True,True,['AT&T']
589,883792,Pierce Joint Unified School District,CA,1468,True,True,['Frontier']
590,883795,Pioneer Union School District,CA,303,False,False,
591,883800,Placentia-Yorba Linda Unified School District,CA,25597,False,False,
592,883803,Placerville Un Elem School District,CA,1290,False,False,
593,883808,Pleasant Ridge School District,CA,1178,True,True,['AT&T']
594,883814,Plumas Unified School District,CA,1791,True,True,['Frontier']
595,883816,Point Arena Jt Un H S District,CA,145,True,True,['AT&T']
596,883818,Pomona Unified School District,CA,24018,True,True,['Crown Castle Fiber']
597,883823,Poway Unified School District,CA,35651,True,True,['AT&T']
598,883825,Raisin City Elem School District,CA,272,True,True,['Fresno County Superintendent of Schools']
599,883826,Ramona Unified School District,CA,5403,True,False,
600,883828,Ravendale-Termo Elementary School District,CA,310,False,False,
601,883829,Ravenswood City Elem School District,CA,3071,True,True,['Comcast']
602,883832,Red Bluff Union Elem School District,CA,2049,True,True,['AT&T']
603,883833,Red Bluff Jt Un High School District,CA,1527,True,True,['Spectrum']
604,883834,Redding School District,CA,3159,True,True,['Spectrum']
605,883835,Redlands Unified School District,CA,20732,True,False,
606,883837,Reed Union Elem School District,CA,1526,False,False,
607,883839,Reef-Sunset Unified School District,CA,2611,True,True,['Kings County Office of Education']
608,883842,Rialto Unified School District,CA,25451,True,True,['AT&T']
609,883845,Richmond Elem School District,CA,216,True,False,
610,883846,West Contra Costa Un School District,CA,28529,True,True,['Comcast']
611,883847,Rim Of The World Unified School District,CA,3518,True,True,['Spectrum']
612,883849,Rio Bravo-Greeley Un School District,CA,1033,True,True,['AT&T']
613,883851,Rio Elementary School District,CA,5140,True,True,"['Crown Castle Fiber', 'Spectrum', 'VCedNet']"
614,883852,Ripon Unified School District,CA,3162,True,True,['Spectrum']
615,883854,Riverside Unified School District,CA,41915,False,False,
616,883855,Roberts Ferry Un Elem School District,CA,131,True,True,['AT&T']
617,883856,Robla Elementary School District,CA,2284,False,False,
618,883860,Rosedale Union Elem School District,CA,5619,True,True,"['Crown Castle Fiber', 'Kern County Superintendent of Schools']"
