,state_code,funding_year,districts_meeting_2018_goal_oversub,districts_not_meeting_2018_goal_oversub,pct_districts_meeting_1mbps,increase_pct_dist_meeting_1mbps,max_year_pct_increase,students_meeting_2018_goal_oversub,students_not_meeting_2018_goal_oversub,pct_students_meeting_1mbps,median_ia_bandwidth_per_student_kbps,median_ia_monthly_cost_per_mbps,districts_population,students_population,pct_rural,pct_small,med_pct_of_meeting_goal,procurement_pattern,active_initiative
139,NC,2019,1.00000000000000000020,113.99999999999999999980,0.00869565217391304348,-0.00869565217391304348,0.00884955752212389381,168743.99999999999999360700,1292226.00000000000000639300,0.11550134499681718310,278.2415136338341681,4.42899999999999999982,115,1460970,0.76521739130434782609,0.17391304347826086957,0.27824151363383416810,State Procured,False
140,ND,2015,18.00000000000000000048,157.99999999999999999952,0.10227272727272727273,,0.56145771045113281510,1477.58828021381777222064,97616.41171978618222777936,0.01491097624693541256,268.2526897186583051,141.63614419703736089753,176,99094,0.97159090909090909091,0.94886363636363636364,0.26825268971865830505,State Procured,False
141,ND,2016,18.42105263157894736925,156.57894736842105263075,0.10526315789473684211,0.00299043062200956938,0.56145771045113281510,12858.68909969181001512366,88703.31090030818998487634,0.12660925444252584643,561.7977528089887640,13.43209234736723999060,175,101562,0.97142857142857142857,0.94857142857142857143,0.56179775280898876400,State Procured,False
142,ND,2017,23.95833333333333333300,151.04166666666666666700,0.13690476190476190476,0.03164160401002506265,0.56145771045113281510,25336.01525944028849880039,77332.98474055971150119961,0.24677376091556641731,586.5153078775369797,11.93879118292093622826,175,102669,0.97142857142857142857,0.94857142857142857143,0.58651530787753697970,State Procured,False
143,ND,2018,22.99999999999999999926,151.00000000000000000074,0.13218390804597701149,-0.00472085385878489327,0.56145771045113281510,24919.99999999999999956497,89459.00000000000000043503,0.21787216184789165843,533.0878174088976790,9.57562383740957630047,174,114379,0.97126436781609195402,0.94827586206896551724,0.53308781740889767895,State Procured,False
144,ND,2019,120.69364161849710982666,53.30635838150289017334,0.69364161849710982659,0.56145771045113281510,0.56145771045113281510,81638.61491443685336949840,25801.38508556314663050160,0.75985307999289699711,2976.1904761904761905,1.0470033265961984515303,174,107440,0.97126436781609195402,0.94827586206896551724,2.9761904761904762,State Procured,False
145,NE,2015,48.05084745762711864507,194.94915254237288135493,0.19774011299435028249,,0.07065815540391811578,14317.76162048784780874296,274396.23837951215219125704,0.04959150446631561964,450.4504504504504505,14.1248582704220431427839,243,288714,0.95061728395061728395,0.88477366255144032922,0.45045045045045045050,State Procured,False
146,NE,2016,65.22077922077922077961,177.77922077922077922039,0.26839826839826839827,0.07065815540391811578,0.07065815540391811578,31492.21210140895562645118,260809.78789859104437354882,0.10773861315149727209,574.0528128587830080,4.0873151933616602007707,243,292302,0.95061728395061728395,0.89300411522633744856,0.57405281285878300800,State Procured,False
147,NE,2017,69.26160337552742615980,175.73839662447257384020,0.28270042194092827004,0.01430215354265987177,0.07065815540391811578,32762.45092854938704576494,264276.54907145061295423506,0.11029679916963559346,609.7560975609756098,3.9001632754074644176025,245,297039,0.95102040816326530612,0.89387755102040816327,0.60975609756097560980,State Procured,False
148,NE,2018,75.22821576763485477275,169.77178423236514522725,0.30705394190871369295,0.02435351996778542291,0.07065815540391811578,55235.66344778254649608528,252035.33655221745350391472,0.17976204538593797168,653.5947712418300654,3.7854944536202027966393,245,307271,0.95510204081632653061,0.89387755102040816327,0.65359477124183006540,State Procured,False
