funding_year,state_code,district_id,num_students,ia_bw_mbps_total,ia_monthly_cost_total,ia_bandwidth_per_student_kbps,projected_bw_fy2018,deal,total_circuits,total_bw,total_cost,total_li,bw_rank,best_deal
2019,CO,882501,160,50.0,1160.0,312.5,160.0,Deal 1,1.0,50.0,1160.0,1.0,1.0,False
2019,CO,882504,580,200.0,782.0,344.82758620689657,580.0,Deal 1,1.0,200.0,782.0,1.0,1.0,False
2019,CO,882515,15802,2000.0,3000.0,126.56625743576762,11061.4,Deal 1,1.0,2000.0,2582.0,1.0,1.0,False
2019,AK,882538,2013,320.0,609351.0,158.9667163437655,1711.05,Deal 1,8.0,240.0,42552.0,2.0,1.0,False
2019,AK,882543,464,60.0,156530.0,129.31034482758622,464.0,Deal 1,8.0,240.0,42552.0,2.0,1.0,True
2019,CO,882545,1168,1000.0,2048.0,856.1643835616438,1168.0,Deal 1,1.0,1000.0,1800.0,1.0,1.0,False
2019,CA,882547,78,50.0,2600.0,641.025641025641,78.0,Deal 1,1.0,50.0,2600.0,1.0,1.0,False
2019,CO,882567,9181,1000.0,1195.0,108.92059688487093,7803.85,Deal 1,3.0,3000.0,1167.0,1.0,1.0,True
2019,AK,882576,239,40.0,53280.0,167.36401673640168,239.0,Deal 1,2.0,40.0,46450.0,2.0,1.0,False
2019,CO,882585,306,100.0,415.0,326.797385620915,306.0,Deal 1,1.0,100.0,415.0,1.0,1.0,False
2019,AK,882587,1970,306.0,541198.0,155.32994923857868,1674.5,Deal 1,8.0,240.0,42552.0,2.0,1.0,False
2019,CO,882600,2120,500.0,1060.0,235.8490566037736,1802.0,Deal 1,1.0,1000.0,820.0,1.0,1.0,True
2019,CO,882603,195,20.0,651.0,102.56410256410257,195.0,Deal 1,1.0,20.0,651.0,1.0,1.0,False
2019,AK,882604,327,150.0,12990.0,458.7155963302752,327.0,Deal 1,1.0,150.0,12990.0,1.0,1.0,False
2019,AK,882608,372,100.0,689.85,268.81720430107526,372.0,Deal 1,1.0,100.0,690.0,1.0,1.0,False
2019,AK,882613,284,120.0,7248.0,422.53521126760563,284.0,Deal 1,2.0,100.0,7190.0,1.0,1.0,False
2019,CO,882616,3557,1000.0,1150.0,281.135788585887,3023.45,Deal 2,2.0,2000.0,1042.0,1.0,1.0,True
2019,CA,882621,19095,10000.0,1500.0,523.6973029588897,13366.5,Deal 1,2.0,10250.0,1428.0,2.0,1.0,True
2019,AK,882632,321,30.0,18359.0,93.45794392523365,321.0,Deal 1,3.0,110.0,18224.0,2.0,1.0,True
2019,CA,882635,30222,10000.0,3487.709719309494,330.8847859175435,21155.4,Deal 1,9.0,19400.0,3336.0,3.0,1.0,True
2019,AK,882637,2297,1500.0,4509.22,653.0256856769699,1952.45,,,,,,,False
2019,CO,882641,37323,4200.0,6440.0,112.53114701390564,26126.1,Deal 2,3.0,21000.0,6149.0,2.0,1.0,True
2019,AK,882642,46874,6000.0,18850.0,128.00273072492215,18749.6,Deal 1,2.0,6000.0,18850.0,1.0,1.0,False
2019,AK,882648,4818,1000.0,3750.0,207.55500207555002,4095.3,Deal 2,1.0,1000.0,3750.0,1.0,1.0,False
2019,AK,882653,1254,300.0,2400.0,239.23444976076556,1254.0,Deal 1,1.0,300.0,2400.0,1.0,1.0,False
2019,AK,882663,111,25.0,2000.0,225.22522522522522,111.0,Deal 1,1.0,25.0,2000.0,1.0,1.0,False
2019,AK,882674,96,50.0,14500.0,520.8333333333334,96.0,Deal 1,1.0,50.0,14500.0,1.0,1.0,False
2019,AK,882680,9013,1000.0,5038.0,110.95084877399312,6309.1,Deal 1,1.0,1000.0,3750.0,1.0,1.0,False
2019,CO,882687,198,30.0,2509.0,151.5151515151515,198.0,Deal 1,1.0,30.0,2509.0,1.0,1.0,False
2019,AK,882695,349,120.0,86813.4,343.8395415472779,296.65,Deal 3,4.0,80.0,80728.0,2.0,1.0,False
2019,CO,882698,5413,1000.0,2650.0,184.74043968224643,4601.05,Deal 1,1.0,4000.0,2500.0,1.0,1.0,True
2019,AK,882700,18809,2000.0,26132.4,106.332075070445,13166.3,Deal 1,1.0,2000.0,26132.0,1.0,1.0,False
2019,CO,882702,2480,700.0,4830.0,282.258064516129,2480.0,Deal 1,1.0,700.0,4830.0,1.0,1.0,False
2019,AK,882705,190,70.0,120645.0,368.42105263157896,161.5,Deal 1,4.0,100.0,112710.0,2.0,1.0,True
2019,AK,882737,13492,4000.0,16352.0,296.4719833975689,9444.4,Deal 2,3.0,4300.0,15575.0,3.0,1.0,True
2019,CA,882738,2035,1000.0,1166.67,491.4004914004914,2035.0,Deal 1,1.0,1000.0,1152.0,1.0,1.0,False
2019,AZ,882739,153,100.0,338.03,653.59477124183,153.0,Deal 1,1.0,100.0,338.0,1.0,1.0,False
2019,AZ,882750,13342,5000.0,5250.0,374.75640833458255,11340.7,Deal 1,2.0,10300.0,4950.0,2.0,1.0,True
2019,AK,882760,66,10.0,11600.0,151.5151515151515,66.0,Deal 1,1.0,10.0,11600.0,1.0,1.0,False
2019,AK,882771,132,50.0,3595.0,378.7878787878788,132.0,Deal 1,1.0,50.0,3595.0,1.0,1.0,False
2019,AK,882778,586,110.0,257412.54,187.7133105802048,498.1,Deal 1,8.0,240.0,42552.0,2.0,1.0,True
2019,AK,882787,387,20.0,20394.7,51.679586563307495,387.0,Deal 1,1.0,20.0,20395.0,1.0,1.0,False
2019,AK,882794,395,90.0,349200.0,227.84810126582278,335.75,Deal 1,4.0,40.0,155200.0,1.0,1.0,False
2019,AK,882802,246,80.0,99730.0,325.2032520325203,209.1,Deal 1,3.0,90.0,99390.0,1.0,1.0,True
2019,AZ,882803,61,25.0,2780.0,409.8360655737705,61.0,Deal 1,1.0,25.0,2780.0,1.0,1.0,False
2019,AZ,882915,3727,1000.0,1243.37,268.31231553528306,3167.95,Deal 1,1.0,1000.0,1243.0,1.0,1.0,False
2019,CA,882930,2464,1000.0,925.0,405.84415584415586,2464.0,Deal 1,1.0,1000.0,925.0,1.0,1.0,False
2019,CA,882932,411,100.0,479.16,243.30900243309003,411.0,Deal 1,2.0,253.0,419.0,2.0,1.0,True
2019,CA,882951,5828,1000.0,1063.73,171.58544955387782,4953.8,Deal 1,2.0,1003.0,1030.0,2.0,1.0,True
2019,CA,883014,374,350.0,119.28404371193022,935.8288770053476,374.0,Deal 1,1.0,350.0,110.0,1.0,1.0,False
2019,CA,883038,503,250.0,575.0,497.0178926441352,503.0,Deal 1,2.0,260.0,575.0,2.0,1.0,True
2019,AZ,883048,399,300.0,859.2,751.8796992481203,399.0,Deal 2,1.0,300.0,859.0,1.0,1.0,False
2019,AZ,883049,2445,500.0,1319.0,204.49897750511246,2445.0,Deal 1,1.0,500.0,1319.0,1.0,1.0,False
2019,CA,883050,192,100.0,7.770104087844447,520.8333333333334,192.0,,,,,,,False
2019,AZ,883053,127,100.0,900.0,787.4015748031496,127.0,Deal 1,1.0,100.0,900.0,1.0,1.0,False
2019,AZ,883059,107,50.0,800.0,467.2897196261682,107.0,Deal 1,1.0,50.0,800.0,1.0,1.0,False
2019,AZ,883065,4885,1000.0,2200.0,204.70829068577277,4152.25,Deal 1,1.0,1000.0,1384.0,1.0,1.0,False
2019,AZ,883066,4043,1000.0,1555.0,247.3410833539451,4043.0,Deal 1,1.0,2000.0,1150.0,1.0,1.0,True
2019,AZ,883074,132,100.0,286.4,757.5757575757576,132.0,Deal 1,1.0,100.0,286.0,1.0,1.0,False
2019,CA,883077,4535,1000.0,1098.860975918281,220.5071664829107,3854.75,,,,,,,False
2019,AZ,883078,6825,2000.0,3280.0,293.040293040293,5801.25,Deal 2,1.0,5000.0,3090.0,1.0,1.0,True
2019,AZ,883080,3619,2000.0,1955.0,552.638850511191,3619.0,Deal 1,2.0,3000.0,1635.0,2.0,1.0,True
2019,AZ,883084,125,50.0,1511.75,400.0,125.0,Deal 1,1.0,50.0,1512.0,1.0,1.0,False
2019,CA,883091,4808,1000.0,1179.771568077561,207.98668885191347,4086.8,Deal 1,2.0,1075.0,1109.0,2.0,1.0,True
2019,AZ,883092,3514,1000.0,5800.0,284.57598178713715,2986.9,Deal 1,3.0,2300.0,5350.0,2.0,1.0,True
2019,CA,883102,2203,250.0,759.7410035228988,113.48161597821154,2203.0,Deal 1,1.0,500.0,692.0,1.0,1.0,True
2019,CA,883104,1051,1000.0,81.27526768160085,951.4747859181732,1051.0,,,,,,,False
2019,AZ,883105,2083,1000.0,2864.0,480.07681228996637,2083.0,Deal 2,2.0,2030.0,2789.0,2.0,1.0,True
2019,AZ,883120,24687,8000.0,3901.0,324.0571960951108,17280.9,Deal 2,1.0,8000.0,3901.0,1.0,1.0,False
2019,AZ,883125,870,100.0,2007.52,114.94252873563218,870.0,Deal 1,1.0,100.0,2008.0,1.0,1.0,False
2019,CA,883126,42490,10000.0,4353.497165268774,235.34949399858792,29743.0,,,,,,,False
2019,AZ,883133,5500,2500.0,2490.0,454.54545454545456,4675.0,Deal 1,2.0,4000.0,2300.0,1.0,1.0,True
2019,AZ,883144,605,200.0,2870.51,330.57851239669424,605.0,Deal 2,2.0,200.0,2502.0,1.0,1.0,False
2019,AZ,883151,34319,5000.0,8887.25,145.69189078935867,24023.3,Deal 2,3.0,21000.0,8585.0,2.0,1.0,True
2019,AZ,883153,13107,2000.0,4107.56,152.59021896696422,9174.9,Deal 1,1.0,8000.0,3901.0,1.0,1.0,True
2019,CA,883156,119,20.0,2500.0,168.0672268907563,119.0,Deal 1,5.0,70.0,2320.0,2.0,1.0,True
2019,AZ,883159,285,210.5,6590.0,738.5964912280701,285.0,,,,,,,False
2019,CA,883165,53108,10000.0,3750.0,188.29554869322888,37175.6,Deal 3,9.0,19400.0,3336.0,3.0,1.0,True
2019,CA,883169,5726,1000.0,771.7507648461258,174.64198393293748,4867.1,Deal 1,1.0,250.0,676.0,1.0,1.0,False
2019,AZ,883172,5614,1000.0,2864.0,178.12611328820805,4771.9,Deal 2,2.0,2030.0,2789.0,2.0,1.0,True
2019,AZ,883183,1693,500.0,19750.0,295.33372711163616,1693.0,Deal 1,1.0,500.0,19750.0,1.0,1.0,False
2019,AZ,883190,5466,1000.0,2193.0,182.94914013904133,4646.1,Deal 1,1.0,1000.0,2193.0,1.0,1.0,False
2019,AZ,883196,11407,600.0,2095.0,52.59928114315771,9695.95,Deal 1,2.0,3000.0,1635.0,2.0,1.0,True
2019,CA,883197,3151,100.0,471.5,31.735956839098698,3151.0,Deal 1,2.0,253.0,419.0,2.0,1.0,True
2019,AZ,883198,368,100.0,39.95,271.7391304347826,368.0,Deal 1,1.0,100.0,40.0,1.0,1.0,False
2019,AZ,883206,607,500.0,8000.0,823.7232289950576,607.0,Deal 1,1.0,500.0,8000.0,1.0,1.0,False
2019,AZ,883216,130,100.0,3700.0,769.2307692307693,130.0,,,,,,,False
2019,CA,883225,6712,1000.0,1200.0,148.98688915375448,5705.2,Deal 1,1.0,1000.0,1200.0,1.0,1.0,False
2019,AZ,883228,1124,200.0,3000.0,177.93594306049823,1124.0,Deal 1,2.0,1100.0,2725.0,2.0,1.0,True
2019,AZ,883232,1388,500.0,1879.0,360.2305475504323,1388.0,Deal 1,2.0,700.0,1873.0,2.0,1.0,True
2019,AZ,883242,839,300.0,2334.91,357.56853396901073,839.0,Deal 1,1.0,300.0,2335.0,1.0,1.0,False
2019,CA,883249,402,50.0,553.52,124.37810945273633,341.7,,,,,,,False
2019,AZ,883262,1956,1000.0,2000.0,511.2474437627812,1662.6,Deal 1,1.0,1000.0,2000.0,1.0,1.0,False
2019,AZ,883269,196,100.0,6290.0,510.2040816326531,196.0,Deal 1,1.0,100.0,5093.0,1.0,1.0,False
2019,AZ,883274,36406,10000.0,4325.0,274.67999780256,25484.2,Deal 1,1.0,10000.0,4325.0,1.0,1.0,False
2019,AZ,883278,26977,20000.0,8100.0,741.3722800904474,22930.45,Deal 1,2.0,20000.0,8100.0,1.0,1.0,False
2019,AZ,883282,808,400.0,1500.0,495.0495049504951,808.0,Deal 1,3.0,560.0,1472.0,2.0,1.0,True
2019,AZ,883294,3948,1000.0,2864.0,253.29280648429585,3355.8,Deal 2,2.0,2030.0,2789.0,2.0,1.0,True
2019,CA,883297,3379,300.0,475.0,88.78366380585972,2872.15,Deal 1,1.0,300.0,475.0,1.0,1.0,False
2019,AZ,883316,1297,500.0,11100.0,385.50501156515037,1297.0,Deal 1,3.0,75.0,8340.0,1.0,1.0,False
2019,AZ,883321,556,250.0,13027.71,449.64028776978415,556.0,Deal 1,1.0,250.0,13028.0,1.0,1.0,False
2019,AZ,883323,3134,750.0,2480.0,239.3107849393746,2663.9,Deal 1,2.0,1100.0,2454.0,2.0,1.0,True
2019,CA,883328,20130,10000.0,500.77647037742065,496.7709885742673,14091.0,Deal 1,1.0,150.0,270.0,1.0,1.0,False
2019,AZ,883333,3392,1000.0,3990.0,294.811320754717,3392.0,Deal 1,1.0,1000.0,3990.0,1.0,1.0,False
2019,AZ,883349,2523,1000.0,2954.0,396.3535473642489,2144.55,Deal 1,2.0,2080.0,2932.0,2.0,1.0,True
2019,CA,883354,34940,10000.0,5082.290416298225,286.20492272467084,24458.0,Deal 3,3.0,12150.0,4820.0,3.0,1.0,True
2019,AZ,883358,848,500.0,11200.0,589.622641509434,848.0,,,,,,,False
2019,AZ,883363,15767,2000.0,3573.0,126.8472125325046,11036.9,Deal 1,1.0,5000.0,3090.0,1.0,1.0,True
2019,AZ,883367,2104,1000.0,1555.0,475.2851711026616,2104.0,Deal 1,1.0,2000.0,1150.0,1.0,1.0,True
2019,CA,883368,13498,10000.0,1834.999298234384,740.8504963698325,11473.3,Deal 1,2.0,10500.0,1806.0,2.0,1.0,True
2019,CA,883372,2171,1000.0,54.00823234919922,460.61722708429295,2171.0,,,,,,,False
2019,AZ,883382,1016,300.0,900.0,295.2755905511811,1016.0,Deal 1,1.0,300.0,900.0,1.0,1.0,False
2019,AZ,883388,1744,300.0,12350.0,172.0183486238532,1482.4,Deal 1,1.0,300.0,12350.0,1.0,1.0,False
2019,AZ,883390,47102,10000.0,4200.0,212.30520996985265,18840.8,Deal 1,2.0,12000.0,4166.0,2.0,1.0,True
2019,AZ,883396,104,50.0,1500.0,480.7692307692308,104.0,Deal 1,1.0,50.0,1500.0,1.0,1.0,False
2019,CA,883397,476,250.0,589.35,525.2100840336135,476.0,Deal 1,2.0,260.0,575.0,2.0,1.0,True
2019,AZ,883401,23306,2000.0,1860.0,85.81481163648846,16314.2,Deal 1,2.0,3000.0,1635.0,2.0,1.0,True
2019,AZ,883407,2266,2000.0,47482.0,882.61253309797,2266.0,Deal 1,4.0,1600.0,37984.0,1.0,1.0,False
2019,AZ,883413,639,200.0,1205.21,312.98904538341156,639.0,Deal 1,1.0,300.0,900.0,1.0,1.0,True
2019,AZ,883419,1860,1000.0,15000.0,537.6344086021505,1860.0,Deal 1,1.0,1000.0,15000.0,1.0,1.0,False
2019,CA,883445,111,100.0,1636.6072095923644,900.9009009009009,111.0,,,,,,,False
2019,CA,883473,2365,1000.0,1063.75,422.8329809725159,2365.0,Deal 1,2.0,1003.0,1030.0,2.0,1.0,True
2019,CA,883479,1010,300.0,870.0,297.029702970297,1010.0,Deal 1,3.0,300.0,870.0,1.0,1.0,False
2019,CA,883498,202,100.0,968.5896817980454,495.0495049504951,202.0,Deal 1,1.0,100.0,967.0,1.0,1.0,False
2019,CA,883538,206,200.0,818.4413164609748,970.8737864077669,206.0,,,,,,,False
2019,CA,883541,309,100.0,460.0,323.62459546925567,309.0,Deal 1,2.0,253.0,419.0,2.0,1.0,True
2019,CA,883547,1256,250.0,600.2001948623815,199.04458598726114,1256.0,Deal 1,2.0,260.0,575.0,2.0,1.0,True
2019,CA,883550,5131,2000.0,9141.445374323232,389.7875657766517,4361.35,Deal 1,1.0,2000.0,8978.0,1.0,1.0,False
2019,CA,883561,104,100.0,1195.0849190029098,961.5384615384615,104.0,,,,,,,False
2019,CA,883564,973,200.0,2551.044549220931,205.54984583761563,827.05,,,,,,,False
2019,CA,883575,3018,1000.0,1800.0,331.3452617627568,3018.0,Deal 1,2.0,1050.0,1790.0,2.0,1.0,True
2019,CA,883581,3934,1000.0,495.17064218838306,254.19420437214032,3343.9,Deal 1,2.0,253.0,419.0,2.0,1.0,False
2019,CA,883586,5038,3000.0,1300.0,595.4743946010321,4282.3,Deal 1,1.0,1000.0,990.0,1.0,1.0,False
2019,CA,883603,62,20.0,513.9098328105042,322.5806451612903,62.0,Deal 1,1.0,20.0,512.0,1.0,1.0,False
2019,CA,883612,4452,1000.0,1104.8824919054287,224.61814914645103,3784.2,Deal 1,1.0,100.0,967.0,1.0,1.0,False
2019,CA,883615,1788,1000.0,948.13,559.2841163310962,1788.0,Deal 1,1.0,1000.0,925.0,1.0,1.0,False
2019,CA,883634,146,100.0,1440.9,684.931506849315,146.0,Deal 1,1.0,100.0,1441.0,1.0,1.0,False
2019,CA,883653,1704,200.0,909.9396274247597,117.37089201877934,1448.4,,,,,,,False
2019,CA,883769,399,100.0,1500.0,250.6265664160401,399.0,Deal 1,1.0,100.0,1500.0,1.0,1.0,False
2019,CA,883788,10474,10000.0,2500.0,954.7450830628222,10474.0,,,,,,,False
2019,CA,883795,303,250.0,384.38,825.0825082508251,303.0,Deal 1,1.0,250.0,314.0,1.0,1.0,False
2019,CA,883800,25597,10000.0,1582.6802887024394,390.6707817322342,17917.9,Deal 1,3.0,10253.0,1533.0,3.0,1.0,True
2019,CA,883803,1290,1000.0,1000.0,775.1937984496124,1290.0,Deal 1,1.0,1000.0,925.0,1.0,1.0,False
2019,CA,883828,310,100.0,25002.670589496287,322.5806451612903,310.0,,,,,,,False
2019,CA,883837,1526,1000.0,948.13,655.307994757536,1526.0,Deal 1,1.0,1000.0,925.0,1.0,1.0,False
2019,CA,883854,41915,10000.0,1625.5,238.57807467493737,29340.5,,,,,,,False
2019,CA,883856,2284,1000.0,56.81934716055781,437.82837127845886,1941.4,,,,,,,False
2019,CA,883861,2833,1000.0,1058.83,352.98270384751146,2833.0,Deal 2,2.0,1003.0,1030.0,2.0,1.0,True
2019,CA,883874,157,100.0,1231.447970674265,636.9426751592357,157.0,Deal 1,1.0,100.0,1229.0,1.0,1.0,False
2019,CA,883917,6727,2000.0,875.0,297.30935037906943,5717.95,Deal 1,1.0,50.0,800.0,1.0,1.0,False
2019,CA,883938,4921,1000.0,1592.31,203.210729526519,4182.85,Deal 1,1.0,1000.0,1592.0,1.0,1.0,False
2019,CA,883939,1311,1000.0,1500.0,762.7765064836003,1311.0,Deal 1,1.0,1000.0,1500.0,1.0,1.0,False
2019,CA,883947,3012,1000.0,971.28,332.00531208499336,2560.2,Deal 1,1.0,1000.0,925.0,1.0,1.0,False
2019,CA,883958,241,200.0,3205.9953864560835,829.8755186721992,241.0,Deal 1,1.0,200.0,3200.0,1.0,1.0,False
2019,CA,883964,101,30.0,1061.382684632166,297.029702970297,101.0,Deal 1,2.0,30.0,1058.0,2.0,1.0,False
2019,CA,883985,40570,20050.0,16475.0,494.2075425191028,28399.0,Deal 1,2.0,20050.0,16475.0,2.0,1.0,False
2019,CA,884050,1332,1000.0,963.51,750.7507507507507,1332.0,Deal 1,1.0,1000.0,925.0,1.0,1.0,False
2019,CA,884078,33352,10000.0,1417.5069339689712,299.8320940273447,23346.4,Deal 1,2.0,10010.0,1375.0,2.0,1.0,True
2019,FL,888974,26971,1500.0,3000.0,55.6152904972007,18879.7,Deal 2,1.0,1500.0,3000.0,1.0,1.0,False
2019,FL,888975,5004,1500.0,2088.88,299.7601918465228,4253.4,Deal 1,1.0,1500.0,2089.0,1.0,1.0,False
2019,FL,888978,3195,1000.0,1999.0,312.98904538341156,2715.75,Deal 1,2.0,1050.0,1795.0,2.0,1.0,True
2019,FL,888981,2147,1000.0,3650.0,465.76618537494176,2147.0,Deal 1,1.0,2000.0,2589.0,1.0,1.0,True
2019,FL,888982,14912,10000.0,5131.99,670.6008583690987,10438.4,Deal 1,1.0,10000.0,5132.0,1.0,1.0,False
2019,FL,888983,15328,5000.0,5700.0,326.2004175365345,10729.6,Deal 1,2.0,10350.0,5533.0,2.0,1.0,True
2019,FL,888984,36571,11000.0,13908.56,300.78477482157996,25599.7,Deal 1,1.0,10000.0,12500.0,1.0,1.0,False
2019,FL,888986,9596,1000.0,3220.4,104.21008753647354,8156.6,Deal 1,1.0,2000.0,2589.0,1.0,1.0,True
2019,FL,888987,285087,42756.0,18843.96,149.97527070683685,114034.8,Deal 5,9.0,89500.0,18840.0,4.0,1.0,True
2019,FL,888988,4812,2000.0,3300.0,415.6275976724855,4090.2,Deal 1,1.0,2000.0,2589.0,1.0,1.0,False
2019,FL,888989,2144,2000.0,2589.0,932.8358208955224,2144.0,Deal 1,1.0,2000.0,2589.0,1.0,1.0,False
2019,FL,888993,11924,2500.0,2755.0,209.6611875209661,10135.4,Deal 1,1.0,2500.0,2755.0,1.0,1.0,False
2019,FL,888994,957,500.0,1323.91,522.466039707419,957.0,Deal 2,1.0,500.0,1324.0,1.0,1.0,False
2019,FL,888995,5021,1000.0,5200.0,199.16351324437363,4267.85,Deal 1,1.0,1000.0,5200.0,1.0,1.0,False
2019,FL,888999,2628,2000.0,3556.0,761.03500761035,2628.0,Deal 1,1.0,2000.0,3556.0,1.0,1.0,False
2019,FL,889001,7370,2000.0,5899.19,271.37042062415196,6264.5,Deal 1,3.0,4000.0,5300.0,2.0,1.0,True
2019,FL,889002,18192,5018.0,10187.84,275.83553210202285,12734.4,Deal 2,2.0,8150.0,9839.0,2.0,1.0,True
2019,FL,889003,12258,2000.0,5899.19,163.15875346712352,8580.6,Deal 3,3.0,8000.0,5655.0,2.0,1.0,True
2019,FL,889006,15552,1000.0,1661.8,64.30041152263375,10886.4,Deal 1,1.0,1000.0,1662.0,1.0,1.0,False
2019,FL,889007,6532,1000.0,3650.0,153.09246785058176,4572.4,Deal 1,1.0,1000.0,3650.0,1.0,1.0,False
2019,FL,889009,1262,1000.0,2476.0,792.3930269413629,1262.0,Deal 1,1.0,1000.0,2089.0,1.0,1.0,False
2019,FL,889010,40564,8000.0,17387.84,197.2192091509713,28394.8,Deal 2,4.0,24000.0,17279.0,3.0,1.0,True
2019,FL,889016,2800,1050.0,2445.0,375.0,2380.0,Deal 1,2.0,2000.0,2000.0,1.0,1.0,True
2019,FL,889018,40844,10000.0,7700.0,244.83400254627364,28590.8,Deal 2,1.0,10000.0,7700.0,1.0,1.0,False
2019,FL,889023,28907,6000.0,3225.0,207.56218217040856,20234.9,Deal 1,2.0,6000.0,3225.0,2.0,1.0,False
2019,FL,889025,6322,2000.0,3320.0,316.3555836760519,5373.7,Deal 1,1.0,2000.0,3300.0,1.0,1.0,False
2019,FL,889033,10668,2500.0,5950.0,234.34570678665168,7467.6,Deal 3,3.0,7100.0,5805.0,3.0,1.0,True
2019,FL,889035,36316,5000.0,8288.0,137.68036127326798,25421.2,Deal 2,2.0,11000.0,6732.0,2.0,1.0,True
2019,FL,889037,38104,14000.0,28538.26,367.41549443627963,26672.8,Deal 1,4.0,25000.0,27825.0,2.0,1.0,True
2019,FL,889038,36841,10000.0,16635.53,271.43671453000735,25788.7,Deal 3,3.0,20000.0,16031.0,2.0,1.0,True
2019,FL,889043,2317,1000.0,2560.0,431.59257660768236,2317.0,Deal 1,1.0,1000.0,2089.0,1.0,1.0,False
2019,FL,889045,4752,1000.0,1000.0,210.43771043771045,4039.2,Deal 1,1.0,1000.0,1000.0,1.0,1.0,False
2019,FL,889046,8603,1500.0,4650.0,174.35778216901082,7312.55,Deal 1,2.0,3000.0,4300.0,2.0,1.0,True
2019,IA,894143,971,400.0,1410.0,411.94644696189494,971.0,Deal 2,2.0,600.0,1343.0,2.0,1.0,True
2019,IA,894144,728,350.0,2024.95,480.7692307692308,728.0,Deal 1,1.0,350.0,2025.0,1.0,1.0,False
2019,IA,894145,624,100.0,200.0,160.25641025641025,624.0,Deal 1,1.0,100.0,200.0,1.0,1.0,False
2019,IA,894150,286,100.0,360.0,349.65034965034965,286.0,Deal 1,1.0,100.0,353.0,1.0,1.0,False
2019,IA,894159,1173,1000.0,1790.0,852.5149190110827,1173.0,Deal 2,1.0,1000.0,1440.0,1.0,1.0,False
2019,IA,894160,635,150.0,387.0,236.2204724409449,635.0,Deal 1,1.0,150.0,387.0,1.0,1.0,False
2019,IA,894161,1464,400.0,350.0,273.224043715847,1464.0,,,,,,,False
2019,IA,894165,4518,1500.0,1590.0,332.00531208499336,3840.3,Deal 3,1.0,1500.0,1590.0,1.0,1.0,False
2019,IA,894173,380,250.0,877.5,657.8947368421053,380.0,Deal 3,1.0,250.0,845.0,1.0,1.0,False
2019,IA,894178,1696,1000.0,800.0,589.622641509434,1696.0,Deal 1,1.0,1000.0,800.0,1.0,1.0,False
2019,IA,894180,447,250.0,249.0,559.2841163310962,447.0,Deal 1,1.0,250.0,249.0,1.0,1.0,False
2019,IA,894182,457,250.0,828.0,547.0459518599563,457.0,Deal 1,1.0,200.0,698.0,1.0,1.0,False
2019,IA,894183,549,300.0,1250.0,546.448087431694,549.0,Deal 2,1.0,500.0,990.0,1.0,1.0,True
2019,IA,894187,1531,550.0,2164.85,359.24232527759636,1531.0,Deal 5,2.0,1200.0,2100.0,2.0,1.0,True
2019,IA,894188,4660,1000.0,2986.4833372174317,214.59227467811158,3961.0,,,,,,,False
2019,IA,894190,2091,800.0,995.0,382.59206121472977,2091.0,Deal 2,1.0,800.0,995.0,1.0,1.0,False
2019,IA,894198,265,100.0,360.0,377.35849056603774,265.0,Deal 1,1.0,100.0,353.0,1.0,1.0,False
2019,IA,894199,505,100.0,299.99,198.01980198019803,505.0,Deal 1,1.0,100.0,300.0,1.0,1.0,False
2019,IA,894200,1031,350.0,1678.21,339.47623666343355,1031.0,Deal 2,1.0,1000.0,1440.0,1.0,1.0,True
2019,IA,894202,2127,350.0,1382.11,164.55101081335215,2127.0,Deal 3,2.0,1100.0,1353.0,2.0,1.0,True
2019,IA,894203,1783,1000.0,945.74,560.8524957936063,1783.0,Deal 1,1.0,1000.0,578.0,1.0,1.0,False
2019,IA,894205,16506,7000.0,3600.0,424.08821034775235,11554.2,Deal 2,1.0,7000.0,3600.0,1.0,1.0,False
2019,IA,894206,1592,300.0,675.0,188.44221105527637,1592.0,Deal 1,1.0,300.0,675.0,1.0,1.0,False
2019,IA,894214,1252,400.0,2114.0,319.4888178913738,1252.0,Deal 2,2.0,1200.0,2040.0,2.0,1.0,True
2019,IA,894222,325,100.0,352.5,307.6923076923077,325.0,Deal 1,1.0,100.0,353.0,1.0,1.0,False
2019,IA,894223,291,100.0,406.9,343.64261168384877,291.0,Deal 1,1.0,100.0,407.0,1.0,1.0,False
2019,IA,894225,1291,1000.0,899.95,774.5933384972889,1291.0,Deal 2,1.0,1000.0,900.0,1.0,1.0,False
2019,IA,894241,3071,700.0,2805.0,227.93878215564962,2610.35,Deal 1,1.0,2000.0,2600.0,1.0,1.0,True
2019,IA,894243,14940,3200.0,2700.0,214.190093708166,10458.0,Deal 2,1.0,3200.0,2700.0,1.0,1.0,False
2019,IA,894244,1262,1000.0,1370.0,792.3930269413629,1262.0,Deal 1,1.0,1000.0,1370.0,1.0,1.0,False
2019,IA,894247,162,100.0,109.99,617.283950617284,162.0,Deal 1,1.0,100.0,110.0,1.0,1.0,False
2019,IA,894249,2220,500.0,2165.61,225.22522522522522,2220.0,Deal 2,2.0,1200.0,2138.0,2.0,1.0,True
2019,IA,894251,32057,6000.0,3200.0,187.16660947686933,12822.8,Deal 1,1.0,6000.0,3200.0,1.0,1.0,False
2019,IA,894266,518,300.0,1057.5,579.1505791505791,518.0,Deal 3,1.0,500.0,990.0,1.0,1.0,True
2019,IA,894272,838,500.0,900.0,596.6587112171837,838.0,Deal 1,1.0,750.0,800.0,1.0,1.0,True
