district_id,state_code,primary_new_contract_start_date,clean_path_1m_sample,not_meeting,meeting,sample,population,num_students
950381,OH,2020.0,1,1,0,1,1,1988
950382,OH,2020.0,1,1,0,1,1,3290
950385,OH,2022.0,1,1,0,1,1,2009
950386,OH,2022.0,0,1,0,1,1,2609
950387,OH,2022.0,1,1,0,1,1,2212
950389,OH,2024.0,1,1,0,1,1,606
950391,OH,2021.0,1,1,0,1,1,835
950392,OH,2021.0,1,1,0,1,1,2057
950393,OH,2020.0,1,1,0,1,1,1609
950394,OH,2020.0,0,1,0,1,1,1942
950395,OH,2022.0,0,0,1,1,1,677
950396,OH,2020.0,1,1,0,1,1,1724
950397,OH,2020.0,1,1,0,1,1,1011
950398,OH,2022.0,1,1,0,1,1,4807
950400,OH,2021.0,1,1,0,1,1,2610
950401,OH,2021.0,1,1,0,1,1,876
950402,OH,2020.0,0,1,0,1,1,3425
950403,OH,2020.0,0,1,0,1,1,1333
950974,OK,2020.0,0,0,1,1,1,273
950975,OK,2020.0,1,1,0,1,1,599
950977,OK,2020.0,0,0,1,1,1,490
950980,OK,2020.0,1,1,0,1,1,377
950982,OK,2020.0,0,0,1,1,1,659
950983,OK,2020.0,0,0,1,1,1,464
950984,OK,2021.0,0,0,1,1,1,776
951063,OK,2020.0,0,0,1,1,1,346
951065,OK,2023.0,0,0,1,1,1,2637
951066,OK,2024.0,0,0,1,1,1,1073
951069,OK,2021.0,0,0,1,1,1,534
951071,OK,2020.0,1,1,0,1,1,335
951072,OK,2020.0,0,0,1,1,1,50
951074,OK,2023.0,0,0,1,1,1,522
951075,OK,2020.0,0,0,1,1,1,152
951077,OK,2021.0,0,0,1,1,1,526
951078,OK,2020.0,1,1,0,1,1,351
951079,OK,2022.0,0,0,1,1,1,3475
951081,OK,2020.0,0,0,1,1,1,1013
951083,OK,2021.0,0,0,1,1,1,483
951084,OK,2020.0,1,1,0,1,1,1786
951087,OK,2020.0,0,0,1,1,1,285
951088,OK,2020.0,1,1,0,1,1,1025
951090,OK,2020.0,1,1,0,1,1,456
951092,OK,2020.0,1,1,0,1,1,2965
951093,OK,2020.0,1,1,0,1,1,422
951094,OK,2020.0,0,0,1,1,1,200
951096,OK,2020.0,0,0,1,1,1,284
951098,OK,2021.0,1,1,0,1,1,1137
951099,OK,2023.0,0,0,1,1,1,65
951100,OK,2021.0,1,1,0,1,1,160
951102,OK,2020.0,1,1,0,1,1,234
951103,OK,2020.0,0,0,1,1,1,418
951104,OK,2021.0,1,1,0,1,1,6050
951105,OK,2023.0,0,0,1,1,1,287
951108,OK,2020.0,1,1,0,1,1,122
951109,OK,2020.0,1,1,0,1,1,377
951110,OK,2024.0,1,1,0,1,1,1094
951111,OK,2023.0,0,0,1,1,1,202
951114,OK,2020.0,0,0,1,1,1,328
951115,OK,2021.0,1,1,0,1,1,1226
951116,OK,2020.0,1,1,0,1,1,1713
951118,OK,2021.0,1,1,0,1,1,1347
951119,OK,2020.0,0,0,1,1,1,198
951120,OK,2024.0,0,0,1,1,1,74
951122,OK,2024.0,1,1,0,1,1,564
951123,OK,2021.0,1,1,0,1,1,6204
951124,OK,2020.0,1,1,0,1,1,1306
951126,OK,2020.0,1,1,0,1,1,294
951127,OK,2020.0,0,0,1,1,1,2016
951128,OK,2020.0,1,1,0,1,1,209
951130,OK,2022.0,1,1,0,1,1,264
951133,OK,2023.0,0,0,1,1,1,200
951135,OK,2020.0,1,1,0,1,1,566
951136,OK,2024.0,0,0,1,1,1,362
951138,OK,2021.0,1,1,0,1,1,264
951140,OK,2020.0,0,0,1,1,1,73
951141,OK,2020.0,1,1,0,1,1,181
951143,OK,2020.0,0,0,1,1,1,352
951145,OK,2020.0,1,1,0,1,1,1554
951146,OK,2023.0,0,0,1,1,1,490
951147,OK,2020.0,0,0,1,1,1,1790
951149,OK,2022.0,1,1,0,1,1,17915
951150,OK,2020.0,0,0,1,1,1,1703
951152,OK,2020.0,0,0,1,1,1,414
951153,OK,2020.0,0,0,1,1,1,296
951154,OK,2023.0,0,0,1,1,1,149
951155,OK,2020.0,0,0,1,1,1,177
951157,OK,2020.0,1,1,0,1,1,259
951160,OK,2023.0,1,1,0,1,1,1828
951162,OK,2024.0,0,0,1,1,1,1950
951163,OK,2022.0,0,0,1,1,1,504
951164,OK,2020.0,0,0,1,1,1,771
951167,OK,2020.0,0,0,1,1,1,286
951169,OK,2020.0,0,0,1,1,1,155
951170,OK,2020.0,1,1,0,1,1,297
951173,OK,2023.0,0,0,1,1,1,484
951174,OK,2020.0,0,0,1,1,1,229
951176,OK,2020.0,0,0,1,1,1,377
951177,OK,2022.0,0,0,1,1,1,434
951180,OK,2020.0,1,1,0,1,1,583
951181,OK,2020.0,0,0,1,1,1,265
951183,OK,2020.0,0,0,1,1,1,517
951184,OK,2020.0,0,0,1,1,1,843
951186,OK,2020.0,1,1,0,1,1,2083
951188,OK,2023.0,0,0,1,1,1,208
951189,OK,2020.0,0,0,1,1,1,238
951190,OK,2020.0,0,0,1,1,1,518
951192,OK,2020.0,0,0,1,1,1,404
951193,OK,2020.0,1,1,0,1,1,1192
951196,OK,2020.0,0,0,1,1,1,242
951197,OK,2020.0,0,0,1,1,1,1509
951209,OK,2020.0,0,0,1,1,1,894
951199,OK,2020.0,1,1,0,1,1,869
951201,OK,2023.0,1,1,0,1,1,396
951202,OK,2020.0,0,0,1,1,1,365
951204,OK,2024.0,1,1,0,1,1,2325
951208,OK,2020.0,1,1,0,1,1,5772
951210,OK,2020.0,0,0,1,1,1,250
951211,OK,2021.0,1,1,0,1,1,3916
951213,OK,2024.0,0,0,1,1,1,328
951214,OK,2020.0,0,0,1,1,1,125
951215,OK,2021.0,0,0,1,1,1,1742
951216,OK,2020.0,0,0,1,1,1,2222
951218,OK,2023.0,0,0,1,1,1,694
951219,OK,2020.0,0,0,1,1,1,863
951220,OK,2020.0,0,0,1,1,1,587
951222,OK,2021.0,0,0,1,1,1,168
951223,OK,2020.0,1,1,0,1,1,2783
951225,OK,2020.0,0,0,1,1,1,1014
951226,OK,2024.0,0,0,1,1,1,881
951228,OK,2020.0,0,0,1,1,1,228
951229,OK,2023.0,1,1,0,1,1,715
951230,OK,2020.0,1,1,0,1,1,205
951231,OK,2020.0,1,1,0,1,1,274
951233,OK,2022.0,1,1,0,1,1,3250
951234,OK,2023.0,0,0,1,1,1,343
951237,OK,2020.0,1,1,0,1,1,615
951238,OK,2020.0,0,0,1,1,1,1228
951240,OK,2024.0,0,1,0,1,1,440
951241,OK,2020.0,0,0,1,1,1,362
951243,OK,2021.0,0,0,1,1,1,1760
951245,OK,2020.0,0,0,1,1,1,390
951246,OK,2020.0,0,0,1,1,1,126
951247,OK,2020.0,1,1,0,1,1,782
951248,OK,2021.0,0,0,1,1,1,248
951250,OK,2020.0,0,0,1,1,1,376
951251,OK,2020.0,0,0,1,1,1,58
951252,OK,2020.0,1,1,0,1,1,1053
951254,OK,2024.0,0,1,0,1,1,5903
951256,OK,2024.0,1,1,0,1,1,309
951257,OK,2020.0,0,0,1,1,1,396
951258,OK,2020.0,1,1,0,1,1,431
951261,OK,2020.0,0,0,1,1,1,1241
951262,OK,2020.0,0,0,1,1,1,642
951263,OK,2023.0,1,1,0,1,1,1317
951264,OK,2020.0,0,0,1,1,1,157
951266,OK,2020.0,0,0,1,1,1,344
951267,OK,2024.0,0,0,1,1,1,565
951268,OK,2020.0,0,0,1,1,1,178
951270,OK,2020.0,1,1,0,1,1,3362
951271,OK,2022.0,1,1,0,1,1,3718
951274,OK,2020.0,0,0,1,1,1,166
951275,OK,2024.0,0,0,1,1,1,284
951276,OK,2020.0,1,1,0,1,1,125
951277,OK,2020.0,1,1,0,1,1,24403
951278,OK,2024.0,0,0,1,1,1,2700
951281,OK,2024.0,0,0,1,1,1,2309
951283,OK,2020.0,1,1,0,1,1,2051
951284,OK,2021.0,0,0,1,1,1,536
951285,OK,2020.0,0,0,1,1,1,546
951286,OK,2024.0,0,0,1,1,1,7856
951288,OK,2023.0,1,1,0,1,1,258
951289,OK,2020.0,0,0,1,1,1,1194
951291,OK,2020.0,0,0,1,1,1,629
951293,OK,2020.0,1,1,0,1,1,747
951294,OK,2023.0,0,0,1,1,1,83
951299,OK,2023.0,1,1,0,1,1,103
951300,OK,2020.0,0,0,1,1,1,455
951301,OK,2020.0,1,1,0,1,1,350
951302,OK,2020.0,0,0,1,1,1,173
951304,OK,2023.0,1,1,0,1,1,155
951305,OK,2020.0,1,1,0,1,1,1844
951307,OK,2020.0,0,0,1,1,1,135
951308,OK,2022.0,0,0,1,1,1,308
951309,OK,2021.0,1,1,0,1,1,523
951311,OK,2020.0,1,1,0,1,1,866
951313,OK,2020.0,0,0,1,1,1,66
951315,OK,2020.0,0,0,1,1,1,269
951316,OK,2023.0,0,0,1,1,1,452
951317,OK,2022.0,0,0,1,1,1,397
951320,OK,2020.0,0,0,1,1,1,451
951321,OK,2020.0,0,0,1,1,1,373
951322,OK,2020.0,0,0,1,1,1,355
951323,OK,2024.0,0,0,1,1,1,323
951325,OK,2020.0,1,1,0,1,1,340
951328,OK,2024.0,0,0,1,1,1,2749
951329,OK,2020.0,0,0,1,1,1,64
951331,OK,2021.0,1,1,0,1,1,237
951333,OK,2022.0,0,0,1,1,1,504
951334,OK,2020.0,0,0,1,1,1,168
951336,OK,2020.0,0,0,1,1,1,236
951338,OK,2021.0,1,1,0,1,1,610
951339,OK,2020.0,0,0,1,1,1,141
951340,OK,2022.0,1,1,0,1,1,247
951343,OK,2020.0,0,0,1,1,1,112
951344,OK,2020.0,0,0,1,1,1,482
951345,OK,2020.0,1,1,0,1,1,2483
951347,OK,2020.0,1,1,0,1,1,3461
951348,OK,2024.0,0,0,1,1,1,2833
951349,OK,2024.0,0,0,1,1,1,87
951352,OK,2024.0,0,0,1,1,1,325
951353,OK,2020.0,1,1,0,1,1,262
951354,OK,2020.0,0,0,1,1,1,85
951356,OK,2020.0,0,0,1,1,1,96
951357,OK,2023.0,1,1,0,1,1,233
951358,OK,2020.0,1,1,0,1,1,2214
951361,OK,2023.0,0,0,1,1,1,826
951362,OK,2020.0,0,0,1,1,1,856
951363,OK,2023.0,1,1,0,1,1,553
951365,OK,2023.0,1,1,0,1,1,117
951366,OK,2020.0,1,1,0,1,1,514
951367,OK,2020.0,0,0,1,1,1,1034
951369,OK,2020.0,1,1,0,1,1,915
951370,OK,2020.0,1,1,0,1,1,1246
951371,OK,2021.0,1,1,0,1,1,1842
951373,OK,2020.0,1,1,0,1,1,702
951374,OK,2020.0,0,0,1,1,1,240
951375,OK,2020.0,1,1,0,1,1,803
951376,OK,2020.0,1,1,0,1,1,253
951379,OK,2021.0,1,1,0,1,1,1105
951381,OK,2020.0,0,0,1,1,1,549
951383,OK,2020.0,0,0,1,1,1,233
951384,OK,2020.0,0,0,1,1,1,580
951386,OK,2020.0,1,1,0,1,1,663
951387,OK,2020.0,0,0,1,1,1,608
951389,OK,2022.0,0,0,1,1,1,1238
951391,OK,2021.0,0,0,1,1,1,573
951393,OK,2020.0,0,0,1,1,1,1216
951394,OK,2021.0,0,0,1,1,1,202
951395,OK,2020.0,1,1,0,1,1,238
951396,OK,2022.0,1,1,0,1,1,1349
951397,OK,2020.0,1,1,0,1,1,1681
951399,OK,2020.0,1,1,0,1,1,11965
951400,OK,2023.0,1,1,0,1,1,199
951401,OK,2021.0,1,1,0,1,1,1152
951402,OK,2024.0,0,0,1,1,1,192
951404,OK,2020.0,0,0,1,1,1,553
951405,OK,2020.0,0,0,1,1,1,910
951406,OK,2023.0,1,1,0,1,1,1028
951408,OK,2020.0,0,0,1,1,1,95
951409,OK,2024.0,0,0,1,1,1,416
951411,OK,2020.0,0,0,1,1,1,597
951412,OK,2020.0,0,0,1,1,1,85
951414,OK,2020.0,1,1,0,1,1,321
951415,OK,2024.0,0,0,1,1,1,778
951416,OK,2020.0,0,0,1,1,1,90
951417,OK,2020.0,0,0,1,1,1,1460
951420,OK,2020.0,0,0,1,1,1,1205
951422,OK,2023.0,1,1,0,1,1,183
951423,OK,2024.0,0,0,1,1,1,328
951425,OK,2024.0,0,0,1,1,1,676
951426,OK,2020.0,0,0,1,1,1,444
951427,OK,2020.0,1,1,0,1,1,306
951429,OK,2020.0,0,0,1,1,1,171
951431,OK,2020.0,1,1,0,1,1,259
951433,OK,2024.0,0,0,1,1,1,862
951434,OK,2024.0,0,0,1,1,1,494
951435,OK,2020.0,0,0,1,1,1,14280
951437,OK,2023.0,0,0,1,1,1,222
951440,OK,2024.0,1,1,0,1,1,143
951441,OK,2024.0,1,1,0,1,1,221
951442,OK,2023.0,1,1,0,1,1,1113
951443,OK,2020.0,1,1,0,1,1,324
951445,OK,2021.0,0,0,1,1,1,556
951448,OK,2020.0,0,0,1,1,1,1245
951449,OK,2021.0,1,1,0,1,1,1296
951452,OK,2020.0,1,1,0,1,1,1156
951455,OK,2024.0,1,1,0,1,1,1474
951456,OK,2023.0,1,1,0,1,1,870
951458,OK,2020.0,1,1,0,1,1,118
951459,OK,2020.0,1,1,0,1,1,270
951460,OK,2020.0,0,0,1,1,1,160
951462,OK,2023.0,0,0,1,1,1,374
951463,OK,2020.0,0,0,1,1,1,795
951465,OK,2020.0,0,0,1,1,1,268
951466,OK,2020.0,1,1,0,1,1,1772
951468,OK,2020.0,0,0,1,1,1,731
951469,OK,2020.0,1,1,0,1,1,1571
951470,OK,2023.0,0,0,1,1,1,100
951471,OK,2020.0,0,0,1,1,1,160
951472,OK,2020.0,0,0,1,1,1,106
951475,OK,2020.0,0,0,1,1,1,1107
951476,OK,2020.0,1,1,0,1,1,1429
951477,OK,2020.0,0,0,1,1,1,657
951479,OK,2020.0,1,1,0,1,1,276
951481,OK,2023.0,1,1,0,1,1,310
951484,OK,2020.0,0,0,1,1,1,352
951485,OK,2023.0,1,1,0,1,1,243
951486,OK,2021.0,0,0,1,1,1,2918
951488,OK,2020.0,0,0,1,1,1,339
951491,OK,2024.0,1,1,0,1,1,1841
951492,OK,2020.0,0,0,1,1,1,279
951494,OK,2024.0,0,0,1,1,1,874
951495,OK,2020.0,0,0,1,1,1,797
951496,OK,2020.0,0,1,0,1,1,2297
951497,OK,2020.0,0,0,1,1,1,221
951499,OK,2022.0,1,1,0,1,1,14302
951500,OK,2020.0,0,0,1,1,1,203
951504,OK,2020.0,1,1,0,1,1,166
951506,OK,2020.0,0,0,1,1,1,899
951507,OK,2023.0,1,1,0,1,1,577
951508,OK,2024.0,1,1,0,1,1,368
951510,OK,2024.0,1,1,0,1,1,118
951511,OK,2022.0,1,1,0,1,1,24355
951512,OK,2020.0,0,0,1,1,1,541
951513,OK,2021.0,1,1,0,1,1,1082
951515,OK,2020.0,1,1,0,1,1,599
951516,OK,2020.0,1,1,0,1,1,205
951518,OK,2021.0,1,1,0,1,1,273
951521,OK,2020.0,1,1,0,1,1,572
951523,OK,2024.0,0,0,1,1,1,202
951526,OK,2024.0,1,1,0,1,1,1464
951527,OK,2020.0,0,0,1,1,1,257
951529,OK,2021.0,0,0,1,1,1,5619
951531,OK,2020.0,1,1,0,1,1,10742
951533,OK,2020.0,0,0,1,1,1,289
951534,OK,2024.0,0,0,1,1,1,39
951536,OK,2020.0,0,0,1,1,1,535
951538,OK,2023.0,1,1,0,1,1,302
951540,OK,2020.0,1,1,0,1,1,2164
951541,OK,2020.0,1,1,0,1,1,843
951544,OK,2023.0,1,1,0,1,1,543
951545,OK,2022.0,1,1,0,1,1,2860
951548,OK,2020.0,1,1,0,1,1,15942
951550,OK,2020.0,1,1,0,1,1,1130
951552,OK,2023.0,0,0,1,1,1,601
951554,OK,2022.0,0,0,1,1,1,99
951556,OK,2023.0,0,0,1,1,1,171
951558,OK,2020.0,0,0,1,1,1,910
951560,OK,2021.0,1,1,0,1,1,168
951561,OK,2020.0,0,0,1,1,1,654
951563,OK,2024.0,0,0,1,1,1,242
951567,OK,2020.0,0,0,1,1,1,294
951568,OK,2020.0,0,0,1,1,1,373
951570,OK,2023.0,0,0,1,1,1,428
951573,OK,2020.0,0,0,1,1,1,338
951574,OK,2023.0,1,1,0,1,1,39806
951576,OK,2022.0,1,1,0,1,1,1468
951577,OK,2020.0,0,0,1,1,1,765
951579,OK,2020.0,0,1,0,1,1,362
951582,OK,2020.0,0,0,1,1,1,141
951583,OK,2020.0,0,0,1,1,1,253
951585,OK,2020.0,1,1,0,1,1,1783
951586,OK,2020.0,0,0,1,1,1,65
951587,OK,2023.0,0,0,1,1,1,123
951588,OK,2020.0,1,1,0,1,1,164
951589,OK,2020.0,0,0,1,1,1,9737
951590,OK,2022.0,0,0,1,1,1,268
951592,OK,2021.0,1,1,0,1,1,713
951593,OK,2024.0,1,1,0,1,1,155
951594,OK,2020.0,1,1,0,1,1,264
951596,OK,2020.0,1,1,0,1,1,1307
951597,OK,2024.0,0,0,1,1,1,793
951598,OK,2024.0,0,0,1,1,1,714
951599,OK,2020.0,0,0,1,1,1,87
951600,OK,2020.0,0,0,1,1,1,232
951602,OK,2023.0,1,1,0,1,1,1555
951603,OK,2020.0,1,1,0,1,1,1157
951604,OK,2023.0,1,1,0,1,1,3566
951605,OK,2020.0,0,0,1,1,1,390
951607,OK,2021.0,0,0,1,1,1,140
951608,OK,2020.0,0,0,1,1,1,1571
951609,OK,2020.0,1,1,0,1,1,281
951610,OK,2022.0,0,0,1,1,1,556
951611,OK,2020.0,1,1,0,1,1,854
951613,OK,2023.0,1,1,0,1,1,4749
951614,OK,2020.0,0,0,1,1,1,324
951616,OK,2024.0,1,1,0,1,1,505
951617,OK,2023.0,1,1,0,1,1,2324
951619,OK,2020.0,1,1,0,1,1,1048
951622,OK,2020.0,1,1,0,1,1,552
951623,OK,2021.0,0,0,1,1,1,282
951624,OK,2020.0,1,1,0,1,1,337
951626,OK,2020.0,1,1,0,1,1,2695
951627,OK,2022.0,1,1,0,1,1,1446
951628,OK,2020.0,1,1,0,1,1,19475
951630,OK,2020.0,0,0,1,1,1,634
951631,OK,2023.0,1,1,0,1,1,479
951633,OK,2020.0,1,1,0,1,1,804
951635,OK,2023.0,1,1,0,1,1,529
951636,OK,2023.0,1,1,0,1,1,88
951637,OK,2020.0,0,0,1,1,1,305
951638,OK,2023.0,0,0,1,1,1,114
951640,OK,2020.0,0,0,1,1,1,432
951643,OK,2020.0,0,0,1,1,1,409
951645,OK,2020.0,0,0,1,1,1,466
951646,OK,2020.0,0,0,1,1,1,188
951647,OK,2020.0,0,0,1,1,1,319
951648,OK,2020.0,0,0,1,1,1,211
951649,OK,2022.0,1,1,0,1,1,321
951651,OK,2023.0,1,1,0,1,1,995
951652,OK,2020.0,0,0,1,1,1,546
951653,OK,2020.0,0,0,1,1,1,74
951655,OK,2020.0,1,1,0,1,1,227
951656,OK,2020.0,0,0,1,1,1,254
951657,OK,2020.0,0,0,1,1,1,870
951659,OK,2023.0,1,1,0,1,1,2014
951660,OK,2023.0,1,1,0,1,1,4951
951661,OK,2022.0,1,1,0,1,1,3969
951663,OK,2020.0,1,1,0,1,1,187
951664,OK,2020.0,1,1,0,1,1,389
951665,OK,2021.0,0,0,1,1,1,716
951666,OK,2024.0,1,1,0,1,1,135
951668,OK,2020.0,0,0,1,1,1,448
951669,OK,2020.0,0,0,1,1,1,1723
951670,OK,2020.0,0,0,1,1,1,321
951672,OK,2023.0,1,1,0,1,1,1356
951673,OK,2020.0,1,1,0,1,1,158
951674,OK,2020.0,0,0,1,1,1,170
951675,OK,2024.0,0,0,1,1,1,354
951677,OK,2023.0,0,0,1,1,1,3977
951678,OK,2023.0,1,1,0,1,1,251
951679,OK,2023.0,0,0,1,1,1,903
951681,OK,2020.0,0,0,1,1,1,2519
951683,OK,2020.0,0,0,1,1,1,281
951685,OK,2020.0,0,0,1,1,1,382
951687,OK,2020.0,0,0,1,1,1,384
951688,OK,2020.0,0,0,1,1,1,397
951690,OK,2021.0,1,1,0,1,1,1190
951692,OK,2020.0,1,1,0,1,1,1102
951693,OK,2020.0,1,1,0,1,1,230
951694,OK,2020.0,1,1,0,1,1,387
951696,OK,2020.0,0,0,1,1,1,105
951698,OK,2020.0,1,1,0,1,1,1382
951701,OK,2023.0,1,1,0,1,1,6233
951703,OK,2020.0,1,1,0,1,1,1257
951705,OK,2020.0,1,1,0,1,1,487
951706,OK,2020.0,0,0,1,1,1,37
951707,OK,2020.0,1,1,0,1,1,707
951709,OK,2024.0,0,0,1,1,1,241
951710,OK,2020.0,1,1,0,1,1,423
951711,OK,2020.0,1,1,0,1,1,770
951713,OK,2024.0,1,1,0,1,1,257
951714,OK,2022.0,1,1,0,1,1,1518
951716,OK,2020.0,0,0,1,1,1,142
951717,OK,2020.0,0,0,1,1,1,142
951718,OK,2023.0,0,0,1,1,1,3647
951719,OK,2024.0,1,1,0,1,1,579
951721,OK,2020.0,0,0,1,1,1,87
951722,OK,2023.0,1,1,0,1,1,159
951723,OK,2020.0,1,1,0,1,1,2181
951724,OK,2020.0,0,0,1,1,1,191
951725,OK,2020.0,1,1,0,1,1,299
951726,OK,2020.0,1,1,0,1,1,74
951728,OK,2023.0,0,0,1,1,1,110
951729,OK,2022.0,0,0,1,1,1,355
951730,OK,2020.0,0,0,1,1,1,250
951732,OK,2020.0,0,0,1,1,1,269
951733,OK,2023.0,0,0,1,1,1,439
951734,OK,2020.0,0,0,1,1,1,952
951736,OK,2024.0,0,0,1,1,1,762
951737,OK,2024.0,1,1,0,1,1,537
951738,OK,2021.0,1,1,0,1,1,39407
951739,OK,2024.0,0,0,1,1,1,272
951740,OK,2020.0,0,0,1,1,1,94
951742,OK,2020.0,1,1,0,1,1,328
951744,OK,2021.0,1,1,0,1,1,432
951745,OK,2021.0,0,0,1,1,1,428
951747,OK,2020.0,0,0,1,1,1,90
951749,OK,2020.0,1,1,0,1,1,1901
951750,OK,2020.0,0,0,1,1,1,359
951752,OK,2022.0,1,1,0,1,1,231
951753,OK,2020.0,0,0,1,1,1,16543
951754,OK,2024.0,0,0,1,1,1,317
951756,OK,2024.0,1,1,0,1,1,880
951757,OK,2023.0,1,1,0,1,1,571
951758,OK,2020.0,0,0,1,1,1,290
951760,OK,2023.0,0,0,1,1,1,463
951763,OK,2020.0,1,1,0,1,1,264
951766,OK,2020.0,1,1,0,1,1,1302
951768,OK,2020.0,1,1,0,1,1,919
951770,OK,2023.0,0,0,1,1,1,325
951772,OK,2021.0,1,1,0,1,1,1551
951774,OK,2020.0,1,1,0,1,1,2346
951775,OK,2020.0,0,0,1,1,1,93
951776,OK,2020.0,0,0,1,1,1,670
951777,OK,2024.0,0,0,1,1,1,158
951780,OK,2025.0,1,1,0,1,1,271
951781,OK,2024.0,0,0,1,1,1,806
951782,OK,2020.0,0,0,1,1,1,1012
951783,OK,2020.0,0,0,1,1,1,742
951785,OK,2020.0,0,0,1,1,1,296
951787,OK,2020.0,0,0,1,1,1,450
951788,OK,2024.0,1,1,0,1,1,413
951790,OK,2020.0,0,0,0,0,1,517
951791,OK,2020.0,0,0,1,1,1,242
951793,OK,2023.0,1,1,0,1,1,2261
951795,OK,2020.0,1,1,0,1,1,270
951796,OK,2024.0,0,0,1,1,1,323
951797,OK,2024.0,0,0,1,1,1,426
951799,OK,2023.0,0,0,1,1,1,606
951801,OK,2020.0,1,1,0,1,1,3580
951802,OK,2024.0,0,0,1,1,1,1166
951803,OK,2024.0,0,0,1,1,1,438
951804,OK,2020.0,0,0,1,1,1,726
951806,OK,2024.0,0,0,1,1,1,46
951807,OK,2020.0,0,0,1,1,1,121
951809,OK,2020.0,0,0,1,1,1,395
951810,OK,2024.0,1,1,0,1,1,158
951812,OK,2024.0,0,0,1,1,1,218
951813,OK,2020.0,0,0,1,1,1,103
951815,OK,2022.0,1,1,0,1,1,843
951817,OK,2020.0,1,1,0,1,1,253
951818,OK,2021.0,1,1,0,1,1,443
951819,OK,2021.0,1,1,0,1,1,539
951821,OK,2020.0,0,0,1,1,1,483
951823,OK,2021.0,0,0,1,1,1,2840
951824,OK,2023.0,0,0,1,1,1,449
951825,OK,2021.0,0,0,1,1,1,838
951830,OK,2020.0,1,1,0,1,1,717
951833,OK,2020.0,0,0,1,1,1,113
951834,OK,2023.0,0,0,1,1,1,434
951836,OK,2022.0,1,1,0,1,1,105
951838,OK,2023.0,1,1,0,1,1,8479
951839,OK,2023.0,0,0,1,1,1,292
951840,OK,2020.0,1,1,0,1,1,336
951841,OK,2024.0,0,0,1,1,1,469
951843,OK,2020.0,1,1,0,1,1,350
951845,OK,2020.0,0,0,1,1,1,350
952099,OR,2029.0,0,0,1,1,1,175
952101,OR,2024.0,0,0,1,1,1,933
952102,OR,2020.0,0,0,1,1,1,995
952103,OR,2021.0,0,0,1,1,1,1027
952104,OR,2021.0,1,1,0,1,1,895
952105,OR,2020.0,1,1,0,1,1,2303
952106,OR,2024.0,0,0,1,1,1,247
952109,OR,2022.0,1,1,0,1,1,20003
952127,OR,2022.0,1,1,0,1,1,476
952133,OR,2020.0,1,1,0,1,1,3062
952135,OR,2022.0,1,1,0,1,1,568
952136,OR,2021.0,0,0,1,1,1,9
952137,OR,2024.0,0,0,1,1,1,285
952138,OR,2020.0,1,1,0,1,1,9238
952139,OR,2023.0,0,0,1,1,1,140
952141,OR,2022.0,1,1,0,1,1,818
952147,OR,2024.0,0,0,1,1,1,15
952149,OR,2020.0,1,1,0,1,1,2725
952150,OR,2020.0,0,0,0,0,1,3
952151,OR,2020.0,1,1,0,1,1,1851
952153,OR,2021.0,0,0,1,1,1,581
952154,OR,2020.0,1,1,0,1,1,2674
952156,OR,2021.0,1,1,0,1,1,723
952157,OR,2020.0,0,0,0,0,1,1188
952158,OR,2034.0,0,0,1,1,1,40420
952159,OR,2020.0,1,1,0,1,1,17367
952160,OR,2020.0,0,0,1,1,1,5570
952162,OR,2020.0,0,0,0,0,1,26
952163,OR,2020.0,1,1,0,1,1,1614
952164,OR,2024.0,0,0,1,1,1,862
952167,OR,2029.0,0,0,1,1,1,4728
952168,OR,2023.0,1,1,0,1,1,2367
952169,OR,2020.0,1,1,0,1,1,6058
952170,OR,2022.0,0,0,1,1,1,3310
952171,OR,2023.0,0,0,1,1,1,649
952173,OR,2021.0,1,1,0,1,1,4609
952174,OR,2020.0,1,1,0,1,1,730
952175,OR,2022.0,1,1,0,1,1,949
952176,OR,2020.0,0,0,1,1,1,626
952177,OR,2024.0,0,0,1,1,1,124
952178,OR,2020.0,0,0,1,1,1,909
952180,OR,2020.0,1,1,0,1,1,1238
952181,OR,2022.0,1,1,0,1,1,6505
952183,OR,2020.0,0,0,1,1,1,75
952184,OR,2024.0,0,0,0,0,1,69
952185,OR,2022.0,0,1,0,1,1,3298
952187,OR,2022.0,0,0,1,1,1,1261
952190,OR,2021.0,1,1,0,1,1,2732
952191,OR,2022.0,0,0,1,1,1,248
952193,OR,2020.0,1,1,0,1,1,682
952194,OR,2020.0,1,1,0,1,1,2979
952195,OR,2020.0,1,1,0,1,1,10528
952198,OR,2020.0,0,0,1,1,1,214
952199,OR,2020.0,1,1,0,1,1,981
952201,OR,2020.0,0,1,0,1,1,46
952202,OR,2020.0,0,0,1,1,1,3
952203,OR,2024.0,0,0,1,1,1,2
952205,OR,2020.0,0,0,1,1,1,312
952206,OR,2020.0,0,0,0,0,1,9
952207,OR,2024.0,0,0,1,1,1,302
952208,OR,2020.0,0,0,1,1,1,3780
952209,OR,2020.0,0,0,1,1,1,280
952210,OR,2021.0,0,0,1,1,1,377
952212,OR,2020.0,1,1,0,1,1,1649
952214,OR,2020.0,0,0,1,1,1,15727
952215,OR,2020.0,1,1,0,1,1,1407
952216,OR,2020.0,0,0,0,0,1,12
952217,OR,2022.0,1,1,0,1,1,418
952218,OR,2022.0,1,1,0,1,1,1388
952219,OR,2022.0,1,1,0,1,1,5924
