funding_year,state_code,district_id,num_students,old_total_bw,old_total_cost,old_bw_per_student,projected_bw_fy2018,deal,total_circuits,new_total_bw,new_total_cost,total_li,bw_rank,best_deal,new_bw_per_student,total_bw_change,total_bw_percent_change
2019,OH,949694,2446,1000.0,2159.0,408.8307440719542,2446.0,Deal 4,3.0,1200.0,2100.0,2.0,1.0,True,490.5968928863451,200.0,0.2
2019,OH,949697,2280,400.0,1898.25,175.43859649122808,1938.0,Deal 2,1.0,1000.0,1605.0,1.0,1.0,True,438.5964912280702,600.0,1.5
2019,OH,949698,1636,400.0,2171.0,244.49877750611248,1636.0,Deal 2,2.0,1500.0,1802.0,2.0,1.0,True,916.8704156479217,1100.0,2.75
2019,OH,949702,3325,1000.0,3173.31,300.7518796992481,2826.25,Deal 3,1.0,1200.0,2400.0,1.0,1.0,True,360.90225563909775,200.0,0.2
2019,OH,949703,5105,1000.0,3600.0,195.88638589618023,4339.25,Deal 5,3.0,3000.0,3300.0,1.0,1.0,True,587.6591576885406,2000.0,2.0
2019,OH,949708,21643,3000.0,8070.59,138.61294644919835,15150.1,Deal 2,3.0,7100.0,7885.0,3.0,1.0,True,328.05063992976943,4100.0,1.3666666666666667
2019,OH,949715,5366,1000.0,4201.67,186.35855385762207,4561.1,Deal 5,4.0,3100.0,3800.0,2.0,1.0,True,577.7115169586284,2100.0,2.1
2019,OH,949717,2387,1000.0,2390.0,418.93590280687056,2387.0,Deal 4,2.0,2000.0,2200.0,1.0,1.0,True,837.8718056137411,1000.0,1.0
2019,OH,949718,2612,500.0,2385.0,191.42419601837673,2612.0,Deal 3,2.0,2000.0,2200.0,1.0,1.0,True,765.6967840735069,1500.0,3.0
2019,OH,949721,4241,1000.0,2200.0,235.7934449422306,3604.85,Deal 2,2.0,2000.0,2200.0,1.0,1.0,True,471.5868898844612,1000.0,1.0
2019,OH,949722,5935,2000.0,2249.0,336.9839932603201,5044.75,Deal 5,2.0,2100.0,2185.0,2.0,1.0,True,353.8331929233361,100.0,0.05
2019,OH,949723,1865,500.0,1683.14,268.0965147453083,1865.0,Deal 2,2.0,1100.0,1515.0,2.0,1.0,True,589.8123324396782,600.0,1.2
2019,OH,949724,2945,400.0,1973.02,135.8234295415959,2945.0,Deal 3,1.0,2000.0,1685.0,1.0,1.0,True,679.1171477079796,1600.0,4.0
2019,OH,949725,3086,500.0,2200.0,162.02203499675957,3086.0,Deal 2,2.0,2000.0,2200.0,1.0,1.0,True,648.0881399870383,1500.0,3.0
2019,OH,949733,14794,5000.0,7351.0,337.9748546708125,10355.8,Deal 3,3.0,6100.0,7300.0,3.0,1.0,True,412.32932269839125,1100.0,0.22
2019,OH,949737,3562,622.0,2083.34,174.62099943851769,3027.7,Deal 2,1.0,1000.0,1605.0,1.0,1.0,True,280.74115665356544,378.0,0.6077170418006431
2019,OH,949741,7926,2000.0,6144.2,252.33409033560434,6737.1,Deal 1,3.0,3000.0,4815.0,1.0,1.0,True,378.5011355034065,1000.0,0.5
2019,OH,949743,9841,3000.0,5974.92,304.847068387359,6888.7,Deal 4,1.0,5000.0,5700.0,1.0,1.0,True,508.07844731226504,2000.0,0.6666666666666666
2019,OH,949744,1922,1000.0,1750.0,520.2913631633714,1922.0,Deal 1,2.0,1100.0,1600.0,2.0,1.0,True,572.3204994797086,100.0,0.1
2019,OH,949751,1175,200.0,1600.0,170.2127659574468,1175.0,Deal 2,2.0,1100.0,1600.0,2.0,1.0,True,936.1702127659574,900.0,4.5
2019,OH,949767,692,200.0,1815.0,289.01734104046244,692.0,Deal 1,1.0,300.0,1518.0,1.0,1.0,True,433.52601156069363,100.0,0.5
2019,OH,949774,1964,200.0,1407.5,101.83299389002036,1964.0,Deal 1,2.0,700.0,1330.0,2.0,1.0,True,356.41547861507127,500.0,2.5
2019,OH,949780,7778,2000.0,6640.0,257.1355104139882,6611.3,Deal 1,2.0,4000.0,5800.0,1.0,1.0,True,514.2710208279764,2000.0,1.0
2019,OH,949781,6480,1000.0,5368.33333333333,154.320987654321,5508.0,Deal 3,5.0,4500.0,5102.0,2.0,1.0,True,694.4444444444445,3500.0,3.5
2019,OH,949795,2444,1000.0,2335.0,409.16530278232403,2444.0,Deal 1,2.0,2100.0,2185.0,2.0,1.0,True,859.2471358428805,1100.0,1.1
2019,OH,949804,2401,500.0,2200.0,208.24656393169514,2401.0,Deal 2,2.0,2000.0,2200.0,1.0,1.0,True,832.9862557267805,1500.0,3.0
2019,OH,949806,2424,500.0,2200.0,206.27062706270627,2424.0,Deal 2,2.0,2000.0,2200.0,1.0,1.0,True,825.0825082508251,1500.0,3.0
2019,OH,949814,1725,500.0,3129.5,289.8550724637681,1725.0,Deal 4,3.0,1700.0,2935.0,3.0,1.0,True,985.5072463768116,1200.0,2.4
2019,OH,949815,1123,300.0,1680.76,267.1415850400712,1123.0,Deal 1,2.0,1000.0,1600.0,1.0,1.0,True,890.4719501335708,700.0,2.3333333333333335
2019,OH,949817,1232,200.0,2177.5,162.33766233766235,1232.0,Deal 1,1.0,1000.0,1870.0,1.0,1.0,True,811.6883116883117,800.0,4.0
2019,OH,949819,993,200.0,1002.61,201.4098690835851,993.0,Deal 1,1.0,500.0,925.0,1.0,1.0,True,503.5246727089627,300.0,1.5
2019,OH,949831,866,200.0,1050.0,230.94688221709006,866.0,Deal 1,1.0,500.0,925.0,1.0,1.0,True,577.3672055427252,300.0,1.5
2019,OH,949858,2269,500.0,2898.33333333333,220.36139268400177,2269.0,Deal 2,3.0,2100.0,2700.0,2.0,1.0,True,925.5178492728074,1600.0,3.2
2019,OH,949863,2799,400.0,2462.66,142.9081814933905,2799.0,Deal 1,2.0,2000.0,2200.0,1.0,1.0,True,714.5409074669525,1600.0,4.0
2019,OH,949865,8173,1000.0,5368.3,122.3540927444023,6947.05,Deal 3,5.0,4500.0,5102.0,2.0,1.0,True,550.5934173498104,3500.0,3.5
2019,OH,949890,4589,900.0,2884.96,196.1211592939638,3900.65,Deal 4,3.0,2100.0,2700.0,2.0,1.0,True,457.6160383525823,1200.0,1.3333333333333333
2019,OH,949893,1101,300.0,1336.11,272.47956403269757,1101.0,Deal 2,1.0,1000.0,1100.0,1.0,1.0,True,908.2652134423251,700.0,2.3333333333333335
2019,OH,949894,732,200.0,1050.0,273.224043715847,732.0,Deal 1,1.0,500.0,925.0,1.0,1.0,True,683.0601092896175,300.0,1.5
2019,OH,949908,1815,1000.0,3077.16,550.9641873278237,1815.0,Deal 3,1.0,1200.0,2400.0,1.0,1.0,True,661.1570247933885,200.0,0.2
2019,OH,949912,1480,200.0,1503.0,135.13513513513513,1480.0,Deal 1,1.0,1000.0,1100.0,1.0,1.0,True,675.6756756756756,800.0,4.0
2019,OH,949922,3162,1000.0,2882.0,316.25553447185325,3162.0,Deal 4,2.0,3000.0,2785.0,2.0,1.0,True,948.7666034155598,2000.0,2.0
2019,OH,949923,7522,2000.0,3964.39,265.8867322520606,6393.7,Deal 7,3.0,4100.0,3870.0,2.0,1.0,True,545.0678011167242,2100.0,1.05
2019,OH,949924,5761,1000.0,4930.22,173.58097552508247,4896.85,Deal 3,5.0,4100.0,4900.0,2.0,1.0,True,711.681999652838,3100.0,3.1
2019,OH,949925,4839,1500.0,3570.99,309.98140111593307,4839.0,Deal 5,3.0,3000.0,3300.0,1.0,1.0,True,619.9628022318661,1500.0,1.0
2019,OH,949928,15729,2000.0,3874.12,127.15366520439952,11010.3,Deal 3,3.0,4100.0,3870.0,2.0,1.0,True,260.665013669019,2100.0,1.05
2019,OH,949940,1237,500.0,1899.24,404.2037186742118,1237.0,Deal 2,1.0,1000.0,1605.0,1.0,1.0,True,808.4074373484236,500.0,1.0
2019,OH,949941,1039,500.0,2875.0,481.23195380173246,1039.0,Deal 1,1.0,1000.0,1605.0,1.0,1.0,True,962.4639076034649,500.0,1.0
2019,OH,949943,2846,500.0,2875.0,175.68517217146874,2419.1,Deal 4,3.0,2100.0,2700.0,2.0,1.0,True,737.8777231201686,1600.0,3.2
2019,OH,949945,2754,1000.0,3306.97,363.10820624546113,2754.0,Deal 3,2.0,2000.0,3210.0,1.0,1.0,True,726.2164124909223,1000.0,1.0
2019,OH,949948,1903,500.0,1900.0,262.7430373095113,1903.0,Deal 2,1.0,1000.0,1605.0,1.0,1.0,True,525.4860746190226,500.0,1.0
2019,OH,949959,7298,1000.0,5231.67,137.02384214853384,6203.3,Deal 3,5.0,4500.0,5102.0,2.0,1.0,True,616.6072896684022,3500.0,3.5
2019,OH,949968,2087,300.0,1175.32,143.74700527072352,2087.0,Deal 1,1.0,1000.0,1100.0,1.0,1.0,True,479.1566842357451,700.0,2.3333333333333335
2019,OH,949990,1196,300.0,1193.0,250.83612040133778,1196.0,Deal 2,1.0,1000.0,1100.0,1.0,1.0,True,836.1204013377926,700.0,2.3333333333333335
2019,OH,949998,1079,500.0,2760.0,463.3920296570899,1079.0,Deal 1,1.0,1000.0,2720.0,1.0,1.0,True,926.7840593141798,500.0,1.0
2019,OH,950013,3011,500.0,1899.05,166.05778811026238,3011.0,Deal 1,1.0,1000.0,1605.0,1.0,1.0,True,332.11557622052476,500.0,1.0
2019,OH,950025,4171,500.0,2182.25,119.87532965715656,4171.0,Deal 3,2.0,1500.0,2000.0,2.0,1.0,True,359.62598897146967,1000.0,2.0
2019,OH,950029,3938,850.0,2771.15,215.84560690705942,3938.0,Deal 3,3.0,2100.0,2700.0,2.0,1.0,True,533.2656170644998,1250.0,1.4705882352941178
2019,OH,950037,4326,1000.0,2109.12,231.16042533518262,4326.0,Deal 2,3.0,1200.0,2100.0,2.0,1.0,True,277.39251040221916,200.0,0.2
2019,OH,950054,2197,500.0,1450.0,227.5830678197542,2197.0,Deal 1,1.0,1000.0,1100.0,1.0,1.0,True,455.1661356395084,500.0,1.0
2019,OH,950072,1971,300.0,1340.0,152.20700152207002,1971.0,Deal 2,1.0,1000.0,1100.0,1.0,1.0,True,507.35667174023337,700.0,2.3333333333333335
2019,OH,950076,2292,1000.0,3317.51,436.3001745200698,2292.0,Deal 2,1.0,2000.0,2900.0,1.0,1.0,True,872.6003490401396,1000.0,1.0
2019,OH,950077,2325,1000.0,3320.0,430.10752688172045,2325.0,Deal 2,1.0,2000.0,2900.0,1.0,1.0,True,860.2150537634409,1000.0,1.0
2019,OH,950087,1227,300.0,1340.0,244.49877750611248,1227.0,Deal 2,1.0,1000.0,1100.0,1.0,1.0,True,814.9959250203749,700.0,2.3333333333333335
2019,OH,950097,3850,1000.0,2275.0,259.7402597402597,3272.5,Deal 4,2.0,2100.0,2185.0,2.0,1.0,True,545.4545454545455,1100.0,1.1
2019,OH,950108,1842,300.0,1214.18,162.86644951140065,1842.0,Deal 2,1.0,1000.0,1100.0,1.0,1.0,True,542.8881650380022,700.0,2.3333333333333335
2019,OH,950127,2253,1000.0,2250.0,443.85264092321347,2253.0,Deal 3,2.0,2100.0,2185.0,2.0,1.0,True,932.0905459387484,1100.0,1.1
2019,OH,950131,3912,1000.0,2171.25,255.6237218813906,3325.2,Deal 2,1.0,2000.0,1685.0,1.0,1.0,True,511.2474437627812,1000.0,1.0
2019,OH,950138,2960,500.0,3519.0,168.9189189189189,2960.0,Deal 2,2.0,2000.0,3210.0,1.0,1.0,True,675.6756756756756,1500.0,3.0
2019,OH,950139,1727,400.0,1968.57666666667,231.61551823972206,1727.0,Deal 2,1.0,1000.0,1605.0,1.0,1.0,True,579.0387955993051,600.0,1.5
2019,OH,950142,1418,200.0,885.0,141.04372355430183,1418.0,Deal 1,2.0,400.0,760.0,1.0,1.0,True,282.08744710860367,200.0,1.0
2019,OH,950143,1206,200.0,873.75,165.8374792703151,1206.0,Deal 1,2.0,400.0,760.0,1.0,1.0,True,331.6749585406302,200.0,1.0
2019,OH,950145,1572,200.0,1146.75,127.2264631043257,1572.0,Deal 1,1.0,500.0,946.0,1.0,1.0,True,318.06615776081424,300.0,1.5
2019,OH,950146,1809,300.0,1630.5,165.8374792703151,1809.0,Deal 2,2.0,1200.0,1480.0,2.0,1.0,True,663.3499170812604,900.0,3.0
2019,OH,950147,1079,200.0,832.5,185.35681186283597,1079.0,Deal 1,2.0,400.0,760.0,1.0,1.0,True,370.71362372567194,200.0,1.0
2019,OH,950162,1500,200.0,1600.0,133.33333333333334,1500.0,Deal 2,2.0,1100.0,1600.0,2.0,1.0,True,733.3333333333334,900.0,4.5
2019,OH,950178,2146,500.0,2278.0,232.99161230195713,2146.0,Deal 2,2.0,2100.0,2185.0,2.0,1.0,True,978.5647716682199,1600.0,3.2
2019,OH,950204,2027,500.0,2076.25,246.66995559940798,2027.0,Deal 4,2.0,1500.0,2046.0,2.0,1.0,True,740.0098667982239,1000.0,2.0
2019,OH,950205,1475,400.0,1905.5,271.1864406779661,1475.0,Deal 1,2.0,1000.0,1892.0,1.0,1.0,True,677.9661016949152,600.0,1.5
2019,OH,950207,3544,1000.0,3229.5,282.16704288939053,3544.0,Deal 2,3.0,2500.0,3146.0,2.0,1.0,True,705.4176072234764,1500.0,1.5
2019,OH,950209,2858,400.0,2769.1,139.95801259622112,2858.0,Deal 2,3.0,2200.0,2580.0,2.0,1.0,True,769.7690692792162,1800.0,4.5
2019,OH,950211,1794,300.0,1380.75,167.22408026755852,1794.0,Deal 1,2.0,700.0,1326.0,2.0,1.0,True,390.1895206243032,400.0,1.3333333333333333
2019,OH,950214,1862,200.0,1316.25,107.41138560687433,1862.0,Deal 1,1.0,500.0,946.0,1.0,1.0,True,268.5284640171858,300.0,1.5
2019,OH,950216,4834,400.0,3232.26916666667,82.74720728175424,4108.9,Deal 3,3.0,2500.0,3146.0,2.0,1.0,True,517.170045510964,2100.0,5.25
2019,OH,950217,6174,1000.0,4581.17083333333,161.96954972465176,5247.9,Deal 2,4.0,4000.0,4400.0,1.0,1.0,True,647.878198898607,3000.0,3.0
2019,OH,950220,1380,200.0,1002.49666666667,144.92753623188406,1380.0,Deal 1,1.0,500.0,946.0,1.0,1.0,True,362.3188405797101,300.0,1.5
2019,OH,950222,2006,1000.0,3320.0,498.5044865403789,2006.0,Deal 1,1.0,2000.0,2900.0,1.0,1.0,True,997.0089730807578,1000.0,1.0
2019,OH,950228,4078,1000.0,3319.34,245.21824423737127,4078.0,Deal 1,1.0,2000.0,2900.0,1.0,1.0,True,490.43648847474253,1000.0,1.0
2019,OH,950229,4586,1000.0,3320.0,218.05494984736154,3898.1,Deal 2,1.0,2000.0,2900.0,1.0,1.0,True,436.1098996947231,1000.0,1.0
2019,OH,950234,4098,1000.0,3274.13,244.0214738897023,4098.0,Deal 2,1.0,2000.0,2900.0,1.0,1.0,True,488.0429477794046,1000.0,1.0
2019,OH,950243,2668,500.0,2223.0,187.4062968515742,2267.8,Deal 5,2.0,1200.0,2135.0,2.0,1.0,True,449.7751124437781,700.0,1.4
2019,OH,950245,1734,500.0,2223.0,288.35063437139564,1734.0,Deal 1,1.0,1000.0,1923.0,1.0,1.0,True,576.7012687427913,500.0,1.0
2019,OH,950246,1162,400.0,1955.5,344.2340791738382,1162.0,Deal 2,1.0,1000.0,1605.0,1.0,1.0,True,860.5851979345955,600.0,1.5
2019,OH,950251,1177,400.0,1955.5,339.84706881903145,1177.0,Deal 1,1.0,1000.0,1605.0,1.0,1.0,True,849.6176720475786,600.0,1.5
2019,OH,950257,576,100.0,438.75,173.61111111111111,576.0,Deal 1,2.0,400.0,300.0,1.0,1.0,True,694.4444444444445,300.0,3.0
2019,OH,950296,1202,400.0,2960.0,332.77870216306155,1202.0,Deal 1,1.0,1000.0,2720.0,1.0,1.0,True,831.9467554076539,600.0,1.5
2019,OH,950364,5543,1000.0,3735.0,180.40772145047808,4711.55,Deal 5,3.0,3000.0,3300.0,1.0,1.0,True,541.2231643514342,2000.0,2.0
2019,OH,950380,2853,500.0,1900.0,175.2541184717841,2853.0,Deal 2,1.0,1000.0,1605.0,1.0,1.0,True,350.5082369435682,500.0,1.0
2019,OH,950382,3290,1000.0,3083.33333333333,303.951367781155,2796.5,Deal 5,3.0,2100.0,2700.0,2.0,1.0,True,638.2978723404256,1100.0,1.1
2019,OH,950392,2057,500.0,2200.0,243.07243558580458,2057.0,Deal 2,2.0,2000.0,2200.0,1.0,1.0,True,972.2897423432182,1500.0,3.0
2019,OH,950398,4807,1000.0,3290.12,208.02995631370916,4085.95,Deal 2,4.0,4000.0,2348.0,1.0,1.0,True,832.1198252548367,3000.0,3.0
2019,OK,951149,17915,4000.0,7150.0,223.2765838682668,12540.5,Deal 1,2.0,6000.0,6986.0,2.0,1.0,True,334.9148758024002,2000.0,0.5
2019,OK,951277,24403,5000.0,4420.0,204.89284104413392,17082.1,Deal 2,5.0,17000.0,4397.0,3.0,1.0,True,696.6356595500553,12000.0,2.4
2019,OK,951399,11965,2000.0,4500.0,167.1541997492687,10170.25,Deal 1,5.0,3200.0,4220.0,2.0,1.0,True,267.44671959882993,1200.0,0.6
2019,OK,951511,24355,2000.0,2790.0,82.1186614658181,17048.5,Deal 2,4.0,10500.0,2704.0,2.0,1.0,True,431.12297269554506,8500.0,4.25
2019,OK,951531,10742,2000.0,2490.0,186.1850679575498,9130.7,Deal 1,4.0,9000.0,2425.0,3.0,1.0,True,837.8328058089742,7000.0,3.5
2019,OK,951714,1518,1000.0,3700.0,658.7615283267457,1518.0,Deal 1,2.0,1100.0,3675.0,2.0,1.0,True,724.6376811594203,100.0,0.1
2019,OR,952138,9238,50.0,3199.5801968731903,5.412426932236415,6466.6,Deal 3,2.0,2000.0,2882.0,1.0,1.0,True,216.4970772894566,1950.0,39.0
2019,OR,952151,1851,400.0,2807.2560905383502,216.09940572663425,1851.0,Deal 2,2.0,1150.0,2466.0,2.0,1.0,True,621.2857914640734,750.0,1.875
2019,OR,952154,2674,1050.0,2435.0,392.67015706806285,2272.9,Deal 4,5.0,2150.0,2400.0,2.0,1.0,True,804.0388930441286,1100.0,1.0476190476190477
2019,OR,952190,2732,329.0,5791.42469317375,120.42459736456809,2322.2,Deal 2,3.0,1500.0,4950.0,1.0,1.0,True,549.0483162518302,1171.0,3.559270516717325
2019,OR,952194,2979,1000.0,2172.319769699484,335.6831151393085,2532.15,Deal 2,1.0,1500.0,1980.0,1.0,1.0,True,503.5246727089627,500.0,0.5
2019,OR,952234,5600,2000.0,5300.0,357.14285714285717,4760.0,Deal 2,3.0,3200.0,4860.0,2.0,1.0,True,571.4285714285714,1200.0,0.6
2019,OR,952276,470,50.0,1413.7765329838057,106.38297872340425,470.0,Deal 1,1.0,150.0,1025.0,1.0,1.0,True,319.1489361702128,100.0,2.0
2019,OR,952278,2325,1000.0,3232.5,430.10752688172045,2325.0,Deal 3,2.0,2000.0,2882.0,1.0,1.0,True,860.2150537634409,1000.0,1.0
2019,OR,952286,2387,500.0,2566.195172413793,209.46795140343528,2028.95,Deal 2,1.0,1500.0,1980.0,1.0,1.0,True,628.4038542103058,1000.0,2.0
2019,OR,952308,6052,250.0,5834.023734658687,41.30865829477859,5144.2,Deal 2,3.0,1500.0,4950.0,1.0,1.0,True,247.85194976867152,1250.0,5.0
2019,OR,952329,1487,1000.0,3875.495303934154,672.4949562878278,1487.0,Deal 4,2.0,1050.0,3678.0,2.0,1.0,True,706.1197041022192,50.0,0.05
2019,OR,952341,2102,1000.0,2956.6133453871485,475.7373929590866,2102.0,Deal 2,2.0,2000.0,2882.0,1.0,1.0,True,951.4747859181732,1000.0,1.0
2019,OR,952356,5631,2000.0,2321.54,355.1767004084532,4786.35,Deal 1,4.0,4000.0,1000.0,1.0,1.0,True,710.3534008169064,2000.0,1.0
2019,PA,953601,3304,1000.0,1783.1388022657038,302.6634382566586,2808.4,Deal 3,3.0,1650.0,1699.0,3.0,1.0,True,499.39467312348665,650.0,0.65
2019,PA,953602,8126,2000.0,2993.052732196944,246.1235540241201,6907.1,Deal 4,2.0,3500.0,2819.0,2.0,1.0,True,430.7162195422102,1500.0,0.75
2019,PA,953606,16596,2000.0,5087.962175556227,120.51096649795132,11617.2,Deal 3,5.0,4300.0,4932.0,2.0,1.0,True,259.09857797059533,2300.0,1.15
2019,PA,953610,4481,1000.0,1518.949492824119,223.1644722160232,3808.85,Deal 3,2.0,1500.0,1394.0,2.0,1.0,True,334.74670832403484,500.0,0.5
2019,PA,953625,4947,2000.0,3077.3725484849983,404.28542551041033,4947.0,Deal 2,3.0,3000.0,3000.0,1.0,1.0,True,606.4281382656155,1000.0,0.5
2019,PA,953633,3082,1000.0,2238.641603738168,324.4646333549643,3082.0,Deal 1,1.0,2000.0,2193.0,1.0,1.0,True,648.9292667099286,1000.0,1.0
2019,PA,953676,6486,1000.0,2240.0,154.17823003391922,5513.1,Deal 4,5.0,3200.0,2160.0,2.0,1.0,True,493.3703361085415,2200.0,2.2
2019,PA,953685,4993,2000.0,3200.0,400.5607850991388,4244.05,Deal 4,3.0,3650.0,3124.0,3.0,1.0,True,731.0234328059283,1650.0,0.825
2019,PA,953687,1375,1000.0,1277.9058335154032,727.2727272727273,1375.0,Deal 3,2.0,1150.0,1155.0,2.0,1.0,True,836.3636363636364,150.0,0.15
2019,PA,953691,18367,10000.0,5912.130527590162,544.4547285893178,12856.9,Deal 1,2.0,11000.0,5500.0,2.0,1.0,True,598.9002014482496,1000.0,0.1
2019,PA,953694,11382,3000.0,3412.814016557759,263.5740643120717,7967.4,Deal 3,1.0,5000.0,3383.0,1.0,1.0,True,439.29010718678614,2000.0,0.6666666666666666
2019,PA,953696,2810,1000.0,2206.028642362781,355.87188612099646,2810.0,Deal 3,1.0,2000.0,2193.0,1.0,1.0,True,711.7437722419929,1000.0,1.0
2019,PA,953698,9282,1000.0,2267.4360021499338,107.73540185304891,6497.4,Deal 2,1.0,2000.0,2115.0,1.0,1.0,True,215.47080370609783,1000.0,1.0
2019,PA,953702,4607,1000.0,1525.708617148118,217.06099413935317,3915.95,Deal 3,2.0,1500.0,1394.0,2.0,1.0,True,325.59149120902975,500.0,0.5
2019,PA,953711,6342,2000.0,3099.1907625817385,315.35793125197097,5390.7,Deal 5,3.0,3000.0,3000.0,1.0,1.0,True,473.0368968779565,1000.0,0.5
2019,PA,953712,3074,1000.0,1518.6237472992182,325.30904359141186,3074.0,Deal 1,2.0,1500.0,1394.0,2.0,1.0,True,487.96356538711774,500.0,0.5
2019,PA,953722,4285,1000.0,1669.0796954599273,233.37222870478413,3642.25,Deal 2,2.0,1500.0,1394.0,2.0,1.0,True,350.0583430571762,500.0,0.5
2019,PA,953724,3817,1000.0,1284.8099246074444,261.98585276395073,3817.0,Deal 1,2.0,1150.0,1255.0,2.0,1.0,True,301.28373067854335,150.0,0.15
2019,PA,953725,2017,400.0,1503.4993362692007,198.31432821021318,2017.0,Deal 1,1.0,2000.0,1175.0,1.0,1.0,True,991.571641051066,1600.0,4.0
2019,PA,953730,2094,500.0,1680.3136391411533,238.7774594078319,2094.0,Deal 1,1.0,2000.0,1175.0,1.0,1.0,True,955.1098376313277,1500.0,3.0
2019,PA,953736,9564,3000.0,3096.9059264064667,313.6762860727729,8129.4,Deal 3,2.0,3500.0,2819.0,2.0,1.0,True,365.95566708490173,500.0,0.16666666666666666
2019,PA,953739,2670,500.0,1600.0,187.26591760299627,2670.0,Deal 2,2.0,1500.0,1394.0,2.0,1.0,True,561.7977528089888,1000.0,2.0
2019,PA,953744,4658,1000.0,2838.852235630236,214.68441391155002,3959.3,Deal 1,4.0,2300.0,2739.0,2.0,1.0,True,493.774151996565,1300.0,1.3
2019,PA,953746,1983,100.0,1177.2824116047145,50.42864346949067,1983.0,Deal 1,1.0,1000.0,900.0,1.0,1.0,True,504.2864346949067,900.0,9.0
2019,PA,953748,2986,1000.0,1507.6905322388197,334.8961821835231,2986.0,Deal 1,2.0,1500.0,1394.0,2.0,1.0,True,502.34427327528465,500.0,0.5
2019,PA,953750,12656,2000.0,3197.9435968518574,158.02781289506953,8859.2,Deal 5,3.0,3000.0,3000.0,1.0,1.0,True,237.0417193426043,1000.0,0.5
2019,PA,953754,1668,1000.0,1433.0159493117762,599.5203836930456,1668.0,Deal 4,2.0,1500.0,1394.0,2.0,1.0,True,899.2805755395683,500.0,0.5
2019,PA,953756,2394,1000.0,1434.1398127415946,417.7109440267335,2394.0,Deal 2,2.0,1500.0,1394.0,2.0,1.0,True,626.5664160401003,500.0,0.5
2019,PA,953765,8828,2000.0,3815.1655411870847,226.55188038060717,7503.8,Deal 4,3.0,3100.0,3751.0,3.0,1.0,True,351.1554145899411,1100.0,0.55
2019,PA,953768,3855,1000.0,1615.6560309602535,259.40337224383916,3276.75,Deal 1,2.0,1500.0,1394.0,2.0,1.0,True,389.10505836575874,500.0,0.5
2019,PA,953771,1645,1000.0,1563.4494336097162,607.90273556231,1645.0,Deal 1,1.0,1500.0,1317.0,1.0,1.0,True,911.854103343465,500.0,0.5
2019,PA,953780,1599,800.0,836.5074063928865,500.3126954346466,1599.0,Deal 1,1.0,1000.0,775.0,1.0,1.0,True,625.3908692933084,200.0,0.25
2019,PA,953796,2152,800.0,885.4464906550918,371.74721189591077,2152.0,Deal 1,1.0,1000.0,775.0,1.0,1.0,True,464.6840148698885,200.0,0.25
2019,PA,953811,1731,600.0,768.189068459091,346.6204506065858,1731.0,Deal 1,1.0,800.0,695.0,1.0,1.0,True,462.16060080878106,200.0,0.3333333333333333
2019,PA,953825,2426,1000.0,1785.85612518977,412.20115416323165,2062.1,Deal 2,1.0,1500.0,1317.0,1.0,1.0,True,618.3017312448475,500.0,0.5
2019,PA,953839,11194,2000.0,6155.049331889312,178.66714311238164,9514.9,Deal 4,5.0,5200.0,6126.0,3.0,1.0,True,464.53457209219226,3200.0,1.6
2019,PA,953840,2190,1000.0,2088.5350785809824,456.62100456621005,2190.0,Deal 1,4.0,1300.0,2046.0,2.0,1.0,True,593.6073059360731,300.0,0.3
2019,PA,953841,5738,1000.0,1720.2175883952855,174.2767514813524,4877.3,Deal 3,2.0,1500.0,1600.0,2.0,1.0,True,261.41512722202856,500.0,0.5
2019,PA,953842,6863,1000.0,1989.3732002975064,145.70887367040652,5833.55,Deal 3,2.0,2000.0,1900.0,1.0,1.0,True,291.41774734081304,1000.0,1.0
2019,PA,953843,2032,1000.0,1712.0,492.12598425196853,2032.0,Deal 2,3.0,1050.0,1698.0,2.0,1.0,True,516.7322834645669,50.0,0.05
2019,PA,953845,3449,1000.0,3320.0,289.93911278631487,3449.0,Deal 1,3.0,3000.0,3000.0,1.0,1.0,True,869.8173383589447,2000.0,2.0
2019,PA,953850,1246,800.0,810.267810109779,642.0545746388443,1246.0,Deal 2,1.0,1000.0,775.0,1.0,1.0,True,802.5682182985554,200.0,0.25
2019,PA,953864,4150,1000.0,2731.577231900696,240.96385542168676,3527.5,Deal 2,3.0,2500.0,2600.0,2.0,1.0,True,602.4096385542168,1500.0,1.5
2019,PA,953866,4083,1500.0,2250.0,367.37692872887584,3470.55,Deal 2,1.0,2000.0,2026.0,1.0,1.0,True,489.83590497183445,500.0,0.3333333333333333
2019,PA,953867,1899,1000.0,1555.304129342364,526.592943654555,1899.0,Deal 3,2.0,1500.0,1294.0,2.0,1.0,True,789.8894154818325,500.0,0.5
2019,PA,953869,3716,500.0,1170.2326987005133,134.55328310010765,3158.6,Deal 1,1.0,1000.0,900.0,1.0,1.0,True,269.1065662002153,500.0,1.0
2019,PA,953874,1858,500.0,1420.0,269.1065662002153,1858.0,Deal 1,1.0,1000.0,1376.0,1.0,1.0,True,538.2131324004306,500.0,1.0
2019,PA,953877,3040,1000.0,2418.8528839046703,328.94736842105266,3040.0,Deal 1,1.0,3000.0,2375.0,1.0,1.0,True,986.8421052631579,2000.0,2.0
2019,PA,953893,2259,1000.0,1399.7528718088372,442.67374944665784,2259.0,Deal 2,2.0,1500.0,1394.0,2.0,1.0,True,664.0106241699867,500.0,0.5
