,line_item_id,state_code,size,funding_year,li_monthly_cost,bandwidth_received,rec_cost_per_meg,service_provider_id,state_network,parent_name,cost_tier,num_lines
6322,1225611,IL,Tiny,2019,2000.00,1000,2.0000000000000000,65175,False,Illinois Century Network,High,1
6323,1225620,WI,Small,2019,348.25,10000,0.03482500000000000000,66531,True,Nelson Telephone Cooperative,Low,1
6324,1225707,NH,Small,2019,94.00,100,0.94000000000000000000,67569,False,ValleyNet,Low,1
6325,1225945,CA,Tiny,2019,1000.00,1000,1.00000000000000000000,65004,False,Tulare County Office of Education,Low,1
6326,1225962,IL,Small,2019,666.67,200,3.3333500000000000,64873,False,Northern Illinois University,High,1
6327,1225966,IL,Small,2019,2000.00,1000,2.0000000000000000,65175,False,Illinois Century Network,High,1
6328,1226052,IA,Small,2019,897.92,250,3.5916800000000000,64832,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
6329,1226146,CA,Small,2019,638.15,1000,0.63815000000000000000,66642,False,Tuolumne County Superintendent of Schools,Low,1
6330,1226173,CA,Tiny,2019,630.42,500,1.2608400000000000,65831,False,Siskiyou County Office of Education,Low,1
6331,1226251,CA,Tiny,2019,668.92,1000,0.66892000000000000000,65831,False,Siskiyou County Office of Education,Low,1
6332,1226347,CA,Tiny,2019,447.08,100,4.4708000000000000,65831,False,Siskiyou County Office of Education,Low,1
6333,1226420,IL,Small,2019,900.00,300,3.0000000000000000,64873,False,Northern Illinois University,High,1
6334,1226445,IL,Small,2019,646.00,170,3.8000000000000000,65175,False,Illinois Century Network,High,1
6335,1226446,IL,Small,2019,114.00,30,3.8000000000000000,65175,False,Illinois Century Network,High,1
6336,1226517,CA,Small,2019,1325.25,500,2.6505000000000000,65831,False,Siskiyou County Office of Education,Low,1
6337,1226517,CA,Tiny,2019,1325.25,500,2.6505000000000000,65831,False,Siskiyou County Office of Education,Low,1
6338,1226521,CA,Tiny,2019,632.42,1000,0.63242000000000000000,66282,False,Shasta County Office of Education,Low,1
6339,1226525,CA,Small,2019,1209.08,200,6.0454000000000000,65831,False,Siskiyou County Office of Education,Low,1
6340,1226537,MN,Medium,2019,21836.50,3070,7.1128664495114007,65835,False,CarverLink,High,1
6341,1226537,MN,Small,2019,21836.50,3070,7.1128664495114007,65835,False,CarverLink,High,1
6342,1226721,RI,Small,2019,1116.67,500,2.2333400000000000,64931,True,Oshean,Mid,1
6343,1226811,WI,Small,2019,900.00,1000,0.90000000000000000000,64882,True,WiscNet,Low,1
6344,1226888,AZ,Large,2019,1700.00,1000,1.7000000000000000,65604,False,"Arizona Board of Regents, the University of Arizona",Mid,1
6345,1227866,MI,Large,2019,6650.00,10000,0.66500000000000000000,64738,False,Comcast,Low,1
6346,1227866,MI,Medium,2019,6650.00,10000,0.66500000000000000000,64738,False,Comcast,Low,1
6347,1227866,MI,Small,2019,6650.00,10000,0.66500000000000000000,64738,False,Comcast,Low,1
6348,1229213,TX,Tiny,2019,1623.00,1000,1.6230000000000000,66206,False,Region 9 Education Service Center,Low,1
6349,1229418,CA,Medium,2019,2385.00,2000,1.1925000000000000,64996,False,Fresno County Superintendent of Schools,Low,1
6350,1229434,IA,Small,2019,1661.67,500,3.3233400000000000,64944,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
6351,1229535,MN,Medium,2019,12801.70,5000,1.28017000000000000000,64759,False,South Dakota Network,High,2
6352,1229535,MN,Small,2019,12801.70,5000,1.28017000000000000000,64759,False,South Dakota Network,High,2
6353,1229535,MN,Tiny,2019,12801.70,2500,5.1206800000000000,64759,False,South Dakota Network,High,2
6354,1229569,TX,Small,2019,2169.58,100,21.6958000000000000,66456,False,Education Service Center Region 2,Low,1
6355,1229624,CA,Tiny,2019,300.00,50,6.0000000000000000,65811,False,Alameda County Office of Education,Low,1
6356,1229852,CA,Medium,2019,11250.00,10000,1.12500000000000000000,65811,False,Alameda County Office of Education,Low,1
6357,1229934,WI,Medium,2019,1300.00,1000,1.3000000000000000,64760,True,AT&T,Low,1
6358,1229938,OH,Small,2019,950.00,200,4.7500000000000000,64781,False,Ohio Mid Eastern Regional Education Service Agency,Mid,1
6359,1229939,OH,Small,2019,950.00,200,4.7500000000000000,64781,False,Ohio Mid Eastern Regional Education Service Agency,Mid,1
6360,1229986,RI,Tiny,2019,947.92,200,4.7396000000000000,64931,True,Oshean,Mid,1
6361,1230070,WI,Small,2019,851.65,500,1.7033000000000000,64760,True,AT&T,Low,1
6362,1230442,IA,Small,2019,705.00,200,3.5250000000000000,64832,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
6363,1230603,MI,Tiny,2019,1478.00,1000,1.4780000000000000,66242,False,Regional Educational Media Center No. 1,Low,1
6364,1230785,PA,Large,2019,8000.00,10000,0.80000000000000000000,64738,False,Comcast,Low,1
6365,1230785,PA,Medium,2019,8000.00,10000,0.80000000000000000000,64738,False,Comcast,Low,1
6366,1230785,PA,Small,2019,8000.00,10000,0.80000000000000000000,64738,False,Comcast,Low,1
6367,1230820,WI,Small,2019,700.00,1000,0.70000000000000000000,64882,True,WiscNet,Low,1
6368,1231326,AZ,Medium,2019,4236.88,2000,2.1184400000000000,64905,False,Cox,Mid,1
6369,1231326,AZ,Tiny,2019,4236.88,2000,2.1184400000000000,64905,False,Cox,Mid,1
6370,1231328,CA,Medium,2019,5342.00,1000,5.3420000000000000,65987,False,San Luis Obispo County Office of Education,Low,1
6371,1231742,WI,Small,2019,600.00,1000,0.60000000000000000000,64760,True,AT&T,Low,1
6372,1231760,CA,Medium,2019,833.33,1000,0.83333000000000000000,65736,False,Stanislaus County Office of Education,Low,1
6373,1231978,CA,Medium,2019,3287.50,2000,1.6437500000000000,65811,False,Alameda County Office of Education,Low,1
6374,1231990,MA,Small,2019,2967.50,500,5.9350000000000000,64730,False,Spectrum,Low,1
6375,1231990,MA,Tiny,2019,2967.50,500,5.9350000000000000,64730,False,Spectrum,Low,1
6376,1232002,CA,Tiny,2019,333.33,1000,0.33333000000000000000,64982,False,Tehama County DOE,Low,1
6377,1232013,WI,Small,2019,650.00,1000,0.65000000000000000000,64760,True,AT&T,Low,1
6378,1232280,IA,Small,2019,3055.00,1000,3.0550000000000000,64832,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
6379,1232492,CA,Tiny,2019,4555.00,100,45.5500000000000000,65756,False,Kern County Superintendent of Schools,Low,1
6380,1232531,IL,Small,2019,3778.21,150,25.1880666666666667,65176,False,Stratus Networks,High,1
6381,1232631,WI,Medium,2019,1600.00,10000,0.16000000000000000000,64882,True,WiscNet,Low,1
6382,1232914,CA,Small,2019,1541.67,1000,1.5416700000000000,65811,False,Alameda County Office of Education,Low,1
6383,1233109,WI,Small,2019,1050.00,1000,1.0500000000000000,64882,True,WiscNet,Low,1
6384,1233763,IL,Medium,2019,1309.20,500,2.6184000000000000,64760,False,AT&T,High,1
6385,1233788,RI,Small,2019,2043.32,500,4.0866400000000000,64894,True,Cox,Mid,1
6386,1234609,WI,Tiny,2019,700.00,1000,0.70000000000000000000,64760,True,AT&T,Low,1
6387,1234652,IA,Small,2019,1764.00,400,4.4100000000000000,64944,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
6388,1234920,WI,Small,2019,650.00,1000,0.65000000000000000000,64760,True,AT&T,Low,1
6389,1234932,CA,Medium,2019,1500.00,1000,1.5000000000000000,66279,False,San Mateo County Office of Education,Low,1
6390,1235026,WI,Small,2019,1200.00,1000,1.2000000000000000,64730,True,Spectrum,Low,1
6391,1235075,WI,Small,2019,600.00,1000,0.60000000000000000000,64760,True,AT&T,Low,1
6392,1235076,IA,Small,2019,352.50,100,3.5250000000000000,64832,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
6393,1235296,WI,Small,2019,500.00,1000,0.50000000000000000000,66755,True,Citizens,Low,1
6394,1235504,WI,Small,2019,600.00,1000,0.60000000000000000000,64760,True,AT&T,Low,1
6395,1235513,WI,Small,2019,800.00,1000,0.80000000000000000000,64760,True,AT&T,Low,1
6396,1236346,CA,Medium,2019,1002.88,1000,1.0028800000000000,65888,False,Santa Cruz County Office of Education,Low,1
6397,1236528,CA,Large,2019,2374.56,5000,0.47491200000000000000,65021,False,Comcast,Low,1
6398,1236531,IL,Small,2019,5244.00,10000,0.52440000000000000000,67442,False,Hurricane Electric,High,1
6399,1236770,MI,Small,2019,25436.25,5000,5.0872500000000000,66335,False,Air Advantage,Low,1
6400,1236770,MI,Tiny,2019,25436.25,5000,5.0872500000000000,66335,False,Air Advantage,Low,1
6401,1237019,OH,Small,2019,1550.00,1000,1.5500000000000000,64840,False,Metropolitan Educational Technology Association,Mid,1
6402,1237111,CA,Tiny,2019,1375.00,1000,1.3750000000000000,65725,False,Monterey County Office of Education,Low,1
6403,1237187,CA,Small,2019,966.07,2000,0.48303500000000000000,65888,False,Santa Cruz County Office of Education,Low,1
6404,1237256,IL,Small,2019,1333.33,300,4.4444333333333333,65968,False,Aero North Communications,High,1
6405,1237404,IL,Small,2019,1500.00,500,3.0000000000000000,65175,False,Illinois Century Network,High,1
6406,1237487,MI,Medium,2019,2549.25,1000,2.5492500000000000,64730,False,Spectrum,Low,1
6407,1237487,MI,Small,2019,2549.25,1000,2.5492500000000000,64730,False,Spectrum,Low,1
6408,1237493,IL,Medium,2019,2000.00,1000,2.0000000000000000,64873,False,Northern Illinois University,High,1
6409,1237684,CA,Small,2019,708.33,1000,0.70833000000000000000,64938,False,Contra Costa County Office of Ed.,Low,1
6410,1238040,IL,Small,2019,1833.33,1000,1.8333300000000000,64873,False,Northern Illinois University,High,1
6411,1238073,IA,Small,2019,1074.17,300,3.5805666666666667,64944,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
6412,1238193,IA,Medium,2019,1456.67,1000,1.4566700000000000,64832,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
6413,1238404,IA,Small,2019,897.92,250,3.5916800000000000,64832,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
6414,1238534,WI,Small,2019,750.00,1000,0.75000000000000000000,64882,True,WiscNet,Low,1
6415,1238721,RI,Small,2019,1407.50,1000,1.4075000000000000,64931,True,Oshean,Mid,1
6416,1238813,TX,Small,2019,1620.00,50,32.4000000000000000,65247,False,Education Service Center Region 17,Low,1
6417,1238930,RI,Medium,2019,1266.75,1000,1.2667500000000000,64931,True,Oshean,Mid,1
6418,1238939,CA,Medium,2019,3168.25,10000,0.31682500000000000000,66130,False,VCedNet,Low,1
6419,1238943,IA,Medium,2019,140.00,35,4.0000000000000000,64832,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
6420,1239179,WI,Small,2019,650.00,1000,0.65000000000000000000,64882,True,WiscNet,Low,1
6421,1239250,IA,Small,2019,1078.00,150,7.1866666666666667,64944,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
6422,1239411,OR,Large,2019,7500.00,120000,0.00520833333333333333,66197,False,Oregon Department of Higher Education-OWEN,Low,12
6423,1239411,OR,Medium,2019,7500.00,10000,0.75000000000000000000,66197,False,Oregon Department of Higher Education-OWEN,Low,12
6424,1239411,OR,Medium,2019,7500.00,60000,0.02083333333333333333,66197,False,Oregon Department of Higher Education-OWEN,Low,12
6425,1239411,OR,Medium,2019,7500.00,90000,0.00925925925925925926,66197,False,Oregon Department of Higher Education-OWEN,Low,12
6426,1239411,OR,Medium,2019,7500.00,100000,0.00750000000000000000,66197,False,Oregon Department of Higher Education-OWEN,Low,12
6427,1239411,OR,Medium,2019,7500.00,120000,0.00520833333333333333,66197,False,Oregon Department of Higher Education-OWEN,Low,12
6428,1239411,OR,Small,2019,7500.00,40000,0.04687500000000000000,66197,False,Oregon Department of Higher Education-OWEN,Low,12
6429,1239411,OR,Small,2019,7500.00,50000,0.03000000000000000000,66197,False,Oregon Department of Higher Education-OWEN,Low,12
6430,1239411,OR,Tiny,2019,7500.00,10000,0.75000000000000000000,66197,False,Oregon Department of Higher Education-OWEN,Low,12
6431,1239563,IL,Small,2019,1275.00,20,63.7500000000000000,64967,False,Frontier,High,1
6432,1239565,IL,Small,2019,899.00,20,44.9500000000000000,64967,False,Frontier,High,1
6433,1239739,CA,Tiny,2019,1033.33,1000,1.0333300000000000,65004,False,Tulare County Office of Education,Low,1
6434,1239748,IA,Small,2019,1233.75,350,3.5250000000000000,64944,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
6435,1240071,MI,Tiny,2019,1093.00,50,21.8600000000000000,66242,False,Regional Educational Media Center No. 1,Low,1
6436,1240548,IL,Tiny,2019,666.67,200,3.3333500000000000,64873,False,Northern Illinois University,High,1
6437,1240594,WI,Large,2019,1800.00,10000,0.18000000000000000000,64882,True,WiscNet,Low,1
6438,1240604,IA,Small,2019,1057.00,300,3.5233333333333333,64944,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
6439,1240698,CA,Small,2019,1500.00,1000,1.5000000000000000,66279,False,San Mateo County Office of Education,Low,1
6440,1240732,CA,Small,2019,3691.67,1000,3.6916700000000000,66276,False,San Joaquin County Schools Data Processing Center,Low,1
6441,1240884,MI,Small,2019,2518.00,1000,2.5180000000000000,66242,False,Regional Educational Media Center No. 1,Low,1
6442,1241034,TX,Small,2019,1700.00,200,8.5000000000000000,65361,False,ESC7Net,Low,1
6443,1241061,WI,Small,2019,851.65,1000,0.85165000000000000000,64760,True,AT&T,Low,1
6444,1241220,WI,Medium,2019,1983.24,10000,0.19832400000000000000,64882,True,WiscNet,Low,1
6445,1241544,NJ,Small,2019,1843.34,1000,1.8433400000000000,64755,False,Cablevision,Mid,1
6446,1242640,TX,Small,2019,1303.00,500,2.6060000000000000,66206,False,Region 9 Education Service Center,Low,1
6447,1242867,MI,Tiny,2019,1019.00,50,20.3800000000000000,66242,False,Regional Educational Media Center No. 1,Low,1
6448,1242868,MI,Tiny,2019,1231.00,50,24.6200000000000000,66242,False,Regional Educational Media Center No. 1,Low,1
6449,1242869,MI,Small,2019,1732.00,1000,1.7320000000000000,66242,False,Regional Educational Media Center No. 1,Low,1
6450,1242870,MI,Tiny,2019,928.00,50,18.5600000000000000,66242,False,Regional Educational Media Center No. 1,Low,1
6451,1242886,IA,Small,2019,340.00,1000,0.34000000000000000000,64832,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
6452,1242954,WI,Small,2019,1525.34,10000,0.15253400000000000000,64882,True,WiscNet,Low,1
6453,1243138,CA,Tiny,2019,333.33,200,1.6666500000000000,64982,False,Tehama County DOE,Low,1
6454,1243151,IL,Small,2019,500.00,100,5.0000000000000000,65175,False,Illinois Century Network,High,1
6455,1243230,WI,Small,2019,600.00,1000,0.60000000000000000000,64760,True,AT&T,Low,1
6456,1243302,WI,Small,2019,600.00,1000,0.60000000000000000000,64760,True,AT&T,Low,1
6457,1243511,RI,Medium,2019,1196.37,1000,1.1963700000000000,64931,True,Oshean,Mid,1
6458,1243590,CA,Medium,2019,5266.67,1000,5.2666700000000000,65486,False,Butte County Office of Education,Low,1
6459,1243746,TX,Small,2019,2033.23,1000,2.0332300000000000,66456,False,Education Service Center Region 2,Low,1
6460,1243795,CA,Small,2019,555.61,1000,0.55561000000000000000,66282,False,Shasta County Office of Education,Low,1
6461,1243810,CA,Large,2019,833.33,10000,0.08333300000000000000,65736,False,Stanislaus County Office of Education,Low,1
6462,1243810,CA,Medium,2019,833.33,10000,0.08333300000000000000,65736,False,Stanislaus County Office of Education,Low,1
6463,1243845,RI,Medium,2019,1075.41,10000,0.10754100000000000000,64931,True,Oshean,Mid,1
6464,1244080,RI,Medium,2019,1561.87,1000,1.5618700000000000,64931,True,Oshean,Mid,1
6465,1244086,CA,Tiny,2019,1491.67,2000,0.37291750000000000000,64982,False,Tehama County DOE,Low,2
6466,1244107,TX,Small,2019,6480.00,1000,6.4800000000000000,65247,False,Education Service Center Region 17,Low,1
6467,1244181,RI,Tiny,2019,702.66,100,7.0266000000000000,64931,True,Oshean,Mid,1
6468,1244620,IL,Small,2019,1000.00,500,2.0000000000000000,64873,False,Northern Illinois University,High,1
6469,1244673,IL,Tiny,2019,900.00,300,3.0000000000000000,64873,False,Northern Illinois University,High,1
6470,1244692,TX,Small,2019,5200.00,500,10.4000000000000000,65247,False,Education Service Center Region 17,Low,1
6471,1244759,WI,Small,2019,800.00,1000,0.80000000000000000000,64882,True,WiscNet,Low,1
6472,1244878,IA,Small,2019,705.00,200,3.5250000000000000,64832,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
6473,1244888,IA,Small,2019,352.50,100,3.5250000000000000,64832,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
6474,1244904,IA,Small,2019,721.67,200,3.6083500000000000,64944,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
6475,1244924,MN,Small,2019,1118.50,1000,1.1185000000000000,65958,False,Consolidated Telephone,High,1
6476,1244947,IA,Small,2019,897.92,250,3.5916800000000000,64944,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
6477,1244951,IA,Small,2019,1057.00,300,3.5233333333333333,64944,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
6478,1244973,WI,Medium,2019,850.00,10000,0.08500000000000000000,64882,True,WiscNet,Low,1
6479,1245020,IA,Small,2019,633.55,175,3.6202857142857143,64832,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
6480,1245029,IA,Small,2019,1912.67,400,4.7816750000000000,64832,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
6481,1245041,RI,Medium,2019,1425.00,300,4.7500000000000000,64931,True,Oshean,Mid,1
6482,1245047,IL,Small,2019,1833.34,1000,1.8333400000000000,64873,False,Northern Illinois University,High,1
6483,1245071,RI,Medium,2019,2041.67,300,6.8055666666666667,64931,True,Oshean,Mid,1
6484,1245090,IL,Tiny,2019,126.00,10,12.6000000000000000,65175,False,Illinois Century Network,High,1
6485,1245235,IL,Medium,2019,1500.00,500,3.0000000000000000,65175,False,Illinois Century Network,High,1
6486,1245237,CA,Tiny,2019,1000.00,100,10.0000000000000000,65004,False,Tulare County Office of Education,Low,1
6487,1245286,OR,Medium,2019,6274.13,3000,2.0913766666666667,66008,False,Douglas Sevices,Low,1
6488,1245286,OR,Small,2019,6274.13,3000,2.0913766666666667,66008,False,Douglas Sevices,Low,1
6489,1245286,OR,Tiny,2019,6274.13,3000,2.0913766666666667,66008,False,Douglas Sevices,Low,1
6490,1245362,WI,Small,2019,600.00,100,6.0000000000000000,64760,True,AT&T,Low,1
6491,1245400,CA,Tiny,2019,494.75,200,2.4737500000000000,65831,False,Siskiyou County Office of Education,Low,1
6492,1245588,WI,Small,2019,900.00,1000,0.90000000000000000000,64760,True,AT&T,Low,1
6493,1245713,IL,Small,2019,1166.67,500,2.3333400000000000,64873,False,Northern Illinois University,High,1
6494,1245724,WI,Medium,2019,1450.00,10000,0.14500000000000000000,64882,True,WiscNet,Low,1
6495,1245746,PA,Small,2019,825.00,300,2.7500000000000000,65209,False,PenTeleData Limited Partnership I,Low,1
6496,1245876,CA,Tiny,2019,307.75,1000,0.30775000000000000000,65831,False,Siskiyou County Office of Education,Low,1
6497,1245902,IA,Small,2019,1057.00,300,3.5233333333333333,64944,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
6498,1245921,OR,Small,2019,1490.00,200,7.4500000000000000,65774,False,Frontier,Low,1
6499,1245940,CA,Medium,2019,1125.00,1000,1.1250000000000000,66852,False,Calaveras County Office of Education,Low,1
6500,1245971,MI,Medium,2019,3950.00,2000,1.9750000000000000,65089,False,Sigecom,Low,1
6501,1245971,MI,Small,2019,3950.00,2000,1.9750000000000000,65089,False,Sigecom,Low,1
6502,1245971,MI,Tiny,2019,3950.00,2000,1.9750000000000000,65089,False,Sigecom,Low,1
6503,1246013,CA,Tiny,2019,1060.00,300,3.5333333333333333,65756,False,Kern County Superintendent of Schools,Low,1
6504,1246066,CA,Tiny,2019,372.17,1000,0.37217000000000000000,66065,False,Lake County Office of Education,Low,1
6505,1246231,WI,Large,2019,3560.00,10000,0.35600000000000000000,64882,True,WiscNet,Low,1
6506,1246252,TX,Tiny,2019,4680.00,500,9.3600000000000000,65247,False,Education Service Center Region 17,Low,1
6507,1246261,IL,Small,2019,1500.00,500,3.0000000000000000,65175,False,Illinois Century Network,High,1
6508,1246334,WI,Small,2019,750.00,250,3.0000000000000000,64760,True,AT&T,Low,1
6509,1246410,WI,Small,2019,750.00,2000,0.37500000000000000000,64760,True,AT&T,Low,1
6510,1246537,OH,Small,2019,750.00,300,2.5000000000000000,64840,False,Metropolitan Educational Technology Association,Mid,1
6511,1246568,IA,Small,2019,528.75,150,3.5250000000000000,64944,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
6512,1246587,IL,Small,2019,950.00,250,3.8000000000000000,65175,False,Illinois Century Network,High,1
6513,1246669,WI,Small,2019,1983.24,5000,0.39664800000000000000,64882,True,WiscNet,Low,1
6514,1246700,MA,Medium,2019,1600.00,3000,0.53333333333333333333,67039,False,Town of Shrewsbury,Low,1
6515,1246817,OH,Medium,2019,1550.00,1000,1.5500000000000000,64840,False,Metropolitan Educational Technology Association,Mid,1
6516,1246967,TX,Small,2019,1500.00,200,7.5000000000000000,65361,False,ESC7Net,Low,1
6517,1247047,IA,Small,2019,1974.00,600,3.2900000000000000,64944,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
6518,1247177,CA,Small,2019,625.00,100,6.2500000000000000,65736,False,Stanislaus County Office of Education,Low,1
6519,1247222,CA,Tiny,2019,632.42,1000,0.63242000000000000000,66282,False,Shasta County Office of Education,Low,1
6520,1247419,ND,Large,2019,20320.00,20000,1.01600000000000000000,67673,True,DCN,Low,2
6521,1247419,ND,Large,2019,20320.00,40000,0.25400000000000000000,67673,True,DCN,Low,2
6522,1247419,ND,Medium,2019,20320.00,40000,0.25400000000000000000,67673,True,DCN,Low,2
6523,1247419,ND,Small,2019,20320.00,20000,1.01600000000000000000,67673,True,DCN,Low,2
6524,1247419,ND,Small,2019,20320.00,40000,0.25400000000000000000,67673,True,DCN,Low,2
6525,1247419,ND,Tiny,2019,20320.00,20000,1.01600000000000000000,67673,True,DCN,Low,2
6526,1247419,ND,Tiny,2019,20320.00,40000,0.25400000000000000000,67673,True,DCN,Low,2
6527,1247494,IL,Small,2019,750.00,300,2.5000000000000000,64873,False,Northern Illinois University,High,1
6528,1247601,WI,Tiny,2019,650.00,1000,0.65000000000000000000,64882,True,WiscNet,Low,1
6529,1247655,OH,Small,2019,750.00,300,2.5000000000000000,64840,False,Metropolitan Educational Technology Association,Mid,1
6530,1247661,IL,Small,2019,1725.00,500,3.4500000000000000,65175,False,Illinois Century Network,High,1
6531,1247780,TX,Tiny,2019,2972.00,100,29.7200000000000000,66121,False,Region 18 Education Service Center,Low,1
6532,1247851,CA,Small,2019,708.33,1000,0.70833000000000000000,64938,False,Contra Costa County Office of Ed.,Low,1
6533,1247856,IA,Small,2019,1233.75,350,3.5250000000000000,64832,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
6534,1248192,CA,Medium,2019,1333.33,10000,0.13333300000000000000,64938,False,Contra Costa County Office of Ed.,Low,1
6535,1248318,NJ,Medium,2019,5220.30,5000,1.0440600000000000,64755,False,Cablevision,Mid,1
6536,1248348,IA,Tiny,2019,352.50,100,3.5250000000000000,64832,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
6537,1248354,TX,Tiny,2019,1241.00,75,16.5466666666666667,66206,False,Region 9 Education Service Center,Low,1
6538,1248400,IA,Small,2019,1057.00,300,3.5233333333333333,64832,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
6539,1248692,IL,Small,2019,760.00,200,3.8000000000000000,65175,False,Illinois Century Network,High,1
6540,1248716,CA,Tiny,2019,1375.00,1000,1.3750000000000000,65725,False,Monterey County Office of Education,Low,1
6541,1248788,WI,Small,2019,700.00,500,1.4000000000000000,64882,True,WiscNet,Low,1
6542,1248945,CA,Medium,2019,6575.00,1000,6.5750000000000000,66276,False,San Joaquin County Schools Data Processing Center,Low,1
6543,1248964,CA,Medium,2019,503.58,2000,0.25179000000000000000,66282,False,Shasta County Office of Education,Low,1
6544,1249123,WI,Medium,2019,750.00,1000,0.75000000000000000000,64882,True,WiscNet,Low,1
6545,1249376,CA,Small,2019,416.67,100,4.1667000000000000,65702,False,Lassen County Office of Education,Low,1
6546,1249394,CA,Small,2019,1990.75,1000,1.9907500000000000,65831,False,Siskiyou County Office of Education,Low,1
6547,1249476,IL,Tiny,2019,1833.33,1000,1.8333300000000000,64873,False,Northern Illinois University,High,1
6548,1249559,IL,Medium,2019,683.00,10000,0.06830000000000000000,64747,False,Zayo Group,High,1
6549,1249610,CA,Large,2019,1920.95,3000,0.64031666666666666667,64975,False,Frontier,Low,1
6550,1249641,CA,Medium,2019,1500.00,1000,1.5000000000000000,64996,False,Fresno County Superintendent of Schools,Low,1
6551,1249656,OH,Small,2019,750.00,300,2.5000000000000000,64840,False,Metropolitan Educational Technology Association,Mid,1
6552,1249722,WI,Small,2019,583.50,1000,0.58350000000000000000,66995,True,Bruce Telephone,Low,1
6553,1249775,WI,Small,2019,651.26,1000,0.65126000000000000000,64760,True,AT&T,Low,1
6554,1249818,WI,Small,2019,940.00,1000,0.94000000000000000000,67026,True,Wittenberg Telephone,Low,1
6555,1249825,IL,Medium,2019,1833.33,1000,1.8333300000000000,64873,False,Northern Illinois University,High,1
6556,1250401,WI,Small,2019,750.00,1000,0.75000000000000000000,64760,True,AT&T,Low,1
6557,1250409,WI,Large,2019,2425.50,1000,2.4255000000000000,64882,True,WiscNet,Low,1
6558,1250427,IA,Medium,2019,1645.00,500,3.2900000000000000,64944,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
6559,1250429,WI,Small,2019,601.16,1000,0.60116000000000000000,64760,True,AT&T,Low,1
6560,1250493,IA,Medium,2019,9750.00,5000,1.9500000000000000,64773,True,MCC Telephony,Mid,1
6561,1250493,IA,Small,2019,9750.00,5000,1.9500000000000000,64773,True,MCC Telephony,Mid,1
6562,1250493,IA,Tiny,2019,9750.00,5000,1.9500000000000000,64773,True,MCC Telephony,Mid,1
6563,1250532,IA,Medium,2019,6750.00,5000,1.3500000000000000,64772,True,Windstream,Mid,1
6564,1250532,IA,Small,2019,6750.00,5000,1.3500000000000000,64772,True,Windstream,Mid,1
6565,1250532,IA,Tiny,2019,6750.00,5000,1.3500000000000000,64772,True,Windstream,Mid,1
6566,1250603,CA,Small,2019,1185.00,500,2.3700000000000000,65756,False,Kern County Superintendent of Schools,Low,1
6567,1250889,IA,Small,2019,1372.00,300,4.5733333333333333,64832,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
6568,1251023,TX,Small,2019,831.00,50,16.6200000000000000,66206,False,Region 9 Education Service Center,Low,1
6569,1251122,CA,Large,2019,7500.00,3000,2.5000000000000000,65010,False,Cox,Low,1
6570,1251123,CA,Tiny,2019,750.00,100,7.5000000000000000,64996,False,Fresno County Superintendent of Schools,Low,1
6571,1251133,WI,Small,2019,450.00,1000,0.45000000000000000000,67341,True,Somerset Telephone,Low,1
6572,1251189,TX,Tiny,2019,6480.00,1000,6.4800000000000000,65247,False,Education Service Center Region 17,Low,1
6573,1251289,IL,Tiny,2019,800.00,200,4.0000000000000000,65175,False,Illinois Century Network,High,1
6574,1251346,TX,Small,2019,6480.00,1000,6.4800000000000000,65247,False,Education Service Center Region 17,Low,1
6575,1251417,CA,Tiny,2019,1000.00,1000,1.00000000000000000000,65004,False,Tulare County Office of Education,Low,1
6576,1251584,RI,Small,2019,1116.66,500,2.2333200000000000,64931,True,Oshean,Mid,1
