district_id,funding_year,name,state_code,num_students,ia_bw_mbps_total,ia_monthly_cost_total,upstream_monthly_cost_total,projected_mrc_1g,projected_mrc_10g,multiple_10G_no_oversub,projected_mrc_10g_10kplus_no_oversub,total_projected_cost
982973,2019,Benge School District,WA,13.0,100,1685.0547633860515,1684.800000000000000000000,890.0,0.0,0.0,0.0,890.0
982974,2019,Bethel School District 403,WA,18919.0,10000,6678.459115438991,6307.700000000000000000000,0.0,0.0,2.0,5000.0,5000.0
982975,2019,Bickleton School District,WA,95.0,100,802.6617324365296,800.800000000000000000000,890.0,0.0,0.0,0.0,890.0
982977,2019,Blaine School District 503,WA,2178.0,1000,1706.6826657553847,1664.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
982978,2019,Boistfort School District 234,WA,102.0,100,3505.4989127213266,3503.500000000000000000000,890.0,0.0,0.0,0.0,890.0
982979,2019,Bremerton School District 100-C,WA,5005.0,1000,1109.9039036297982,1011.8200000000000000000000,0.0,2500.0,0.0,0.0,2500.0
982980,2019,Brewster School District 111,WA,945.0,1000,2597.4593384475843,2578.9400000000000000000000,890.0,0.0,0.0,0.0,890.0
982981,2019,Bridgeport School District 75,WA,848.0,1000,2602.3184116439697,2585.700000000000000000000,890.0,0.0,0.0,0.0,890.0
982982,2019,Brinnon School District # 46,WA,55.0,500,3758.077845094833,3757.00000000000000000000,890.0,0.0,0.0,0.0,890.0
982984,2019,Burlington-Edison School District 100,WA,3632.0,1000,1082.9969706260592,1011.8200000000000000000000,0.0,2500.0,0.0,0.0,2500.0
982985,2019,Camas School District 117,WA,7039.0,2000,2736.644574955075,2598.700000000000000000000,0.0,2500.0,0.0,0.0,2500.0
982986,2019,Cape Flattery School District 401,WA,491.0,1000,1101.622217119327,1092.00000000000000000000,890.0,0.0,0.0,0.0,890.0
982987,2019,Carbonado Hist School District 19,WA,175.0,100,527.589507119923,524.1600000000000000000000,890.0,0.0,0.0,0.0,890.0
982988,2019,Cascade School District 228,WA,1291.0,500,1258.9999639532607,1233.700000000000000000000,0.0,2500.0,0.0,0.0,2500.0
982989,2019,Cashmere School District 222,WA,1611.0,500,1265.271062686834,1233.700000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983025,2019,Damman School District,WA,34.0,50,0.0,0,890.0,0.0,0.0,0.0,890.0
982992,2019,Castle Rock School District 401,WA,1284.0,500,2781.162783668464,2756.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
982995,2019,Centerville School District 215,WA,82.0,100,2899.306969050478,2897.700000000000000000000,890.0,0.0,0.0,0.0,890.0
982996,2019,Central Kitsap School District 401,WA,11109.0,2000,1641.2451119727127,1477.7066666666700000000000000000000,0.0,0.0,2.0,5000.0,5000.0
982997,2019,Central Valley School District 356,WA,13873.0,2000,2840.0,0,0.0,0.0,2.0,5000.0,5000.0
982998,2019,Centralia School District 401,WA,3483.0,1000,1080.076990278239,1011.8200000000000000000000,0.0,2500.0,0.0,0.0,2500.0
982999,2019,Chehalis School District 302,WA,3057.0,1000,1071.7285900891693,1011.8200000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983000,2019,Lake Chelan School District 129,WA,1436.0,500,1261.841555566911,1233.700000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983001,2019,Cheney Public School District 360,WA,4571.0,1000,1181.578725972389,1092.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983002,2019,Chewelah School District 36,WA,802.0,1000,1107.7169412010187,1092.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983003,2019,Chimacum School District 49,WA,968.0,1000,1643.97007366906,1625.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983004,2019,Clarkston School District J250-185,WA,2574.0,1000,1603.9431504381819,1553.500000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983005,2019,Cle Elum-Roslyn District 404,WA,889.0,1000,1168.99,0,890.0,0.0,0.0,0.0,890.0
983006,2019,Queets-Clearwater School District 20,WA,23.0,100,1365.4507352214755,1365.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983007,2019,Clover Park School District 400,WA,12741.0,6000,5552.957715513938,2995.0800000000000000000000,0.0,0.0,2.0,5000.0,5000.0
983008,2019,Colfax School District 300,WA,604.0,500,1012.83669885962,1001.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983009,2019,College Place School District 250,WA,1354.0,1000,2301.5345865164327,2275.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983010,2019,Colton Consolidated School District 306,WA,154.0,100,911.7179662655323,908.700000000000000000000,890.0,0.0,0.0,0.0,890.0
983012,2019,Columbia School District 206,WA,153.0,100,2986.49836908199,2983.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983013,2019,Columbia School District 400,WA,796.0,100,1065.0,0,890.0,0.0,0.0,0.0,890.0
983014,2019,Colville School District 115,WA,1740.0,1000,2686.099099363806,2652.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983016,2019,Concrete School District 11,WA,539.0,500,966.0628819293629,955.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983017,2019,Conway School District 317,WA,424.0,100,918.3092058219848,910.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983018,2019,Cosmopolis School District 99,WA,144.0,1000,2.8219944301080764,0,890.0,0.0,0.0,0.0,890.0
983019,2019,Coupeville School District 204,WA,969.0,1000,1030.8096708526023,1011.8200000000000000000000,890.0,0.0,0.0,0.0,890.0
983020,2019,Crescent School District 313,WA,216.0,500,719.2329916451621,715.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983021,2019,Creston School District 73,WA,91.0,100,910.48334370236,908.700000000000000000000,890.0,0.0,0.0,0.0,890.0
983022,2019,Curlew School District 50,WA,181.0,100,536.5470902211775,533.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983024,2019,Cusick School District 59,WA,236.0,100,2468.1249353160106,2463.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983026,2019,Darrington School District 330,WA,414.0,500,963.6132339865608,955.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983027,2019,Davenport School District 207,WA,609.0,500,2474.134684777332,2462.200000000000000000000,890.0,0.0,0.0,0.0,890.0
983029,2019,Dayton School District 2,WA,427.0,1000,1275.867997372612,1267.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983030,2019,Deer Park School District 414,WA,1998.0,1020,3688.6451727177496,3503.500000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983031,2019,Dieringer School District 343,WA,1436.0,1000,1039.961555566911,1011.8200000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983032,2019,Dixie School District 101,WA,22.0,100,760.9311380379331,760.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983033,2019,East Valley School District 361,WA,3920.0,2000,1438.4709594862754,1361.6500000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983034,2019,Eastmont School District 206,WA,6074.0,1000,1874.0,0,0.0,2500.0,0.0,0.0,2500.0
983038,2019,Easton School District,WA,113.0,500,1172.2144817402932,1170.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983039,2019,Eatonville School District 404,WA,1886.0,1200,2226.7802881609987,1011.8200000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983040,2019,Edmonds School District 15,WA,20508.0,10000,8296.939040087891,2995.0800000000000000000000,0.0,0.0,3.0,7500.0,7500.0
983042,2019,Ellensburg School District 401,WA,3257.0,1000,1567.9280267976528,1504.100000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983043,2019,Elma School District 68,WA,1428.0,1000,1039.8047780985717,1011.8200000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983044,2019,Endicott School District 308,WA,100.0,500,2205.459718354242,2203.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983045,2019,Entiat School District 127,WA,339.0,500,1240.3434452208794,1233.700000000000000000000,890.0,0.0,0.0,0.0,890.0
983046,2019,Ephrata School District 165,WA,2460.0,1000,3291.7090715143463,3243.500000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983047,2019,Evaline School District 36,WA,52.0,100,1067.0190535442057,1066.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983048,2019,Everett School District 2,WA,19892.0,6000,5634.007175025763,2995.0800000000000000000000,0.0,0.0,2.0,5000.0,5000.0
983049,2019,Evergreen School District,WA,25659.0,20000,8933.184132514883,5200.00000000000000000000,0.0,0.0,3.0,7500.0,7500.0
983050,2019,Evergreen School District 205,WA,28.0,100,3244.048721139188,3243.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983051,2019,Federal Way School District 210,WA,22249.0,5000,3431.0977366352404,2995.0800000000000000000000,0.0,0.0,3.0,7500.0,7500.0
983052,2019,Ferndale School District 502,WA,4779.0,1045,1475.2249401492118,1011.8200000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983053,2019,Fife School District 417,WA,3716.0,2000,1496.3631340436223,1423.5400000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983054,2019,Finley School District,WA,929.0,500,1643.2057835109056,1625.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983055,2019,Franklin Pierce School District 402,WA,7745.0,5000,5500.0,0,0.0,2500.0,0.0,0.0,2500.0
983057,2019,Freeman School District 358,WA,898.0,500,4510.0,0,890.0,0.0,0.0,0.0,890.0
983059,2019,Garfield School District 302,WA,116.0,100,910.9732732909204,908.700000000000000000000,890.0,0.0,0.0,0.0,890.0
983060,2019,Glenwood School District 401,WA,76.0,500,5505.689385949224,5504.200000000000000000000,890.0,0.0,0.0,0.0,890.0
983061,2019,Goldendale School District,WA,928.0,500,4756.686186327363,4738.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983062,2019,Grand Coulee Dam School District 301J,WA,723.0,500,5130.9687637011675,5116.800000000000000000000,890.0,0.0,0.0,0.0,890.0
983063,2019,Grandview School District 200,WA,3684.0,2000,2995.0,0,0.0,2500.0,0.0,0.0,2500.0
983064,2019,Granger School District 204,WA,1517.0,500,1713.2289274338468,1683.500000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983065,2019,Granite Falls School District 332,WA,1979.0,4000,7113.232826230444,1977.300000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983066,2019,Grapeview School District,WA,221.0,0,0.0,0,890.0,0.0,0.0,0.0,890.0
983067,2019,Great Northern School District 312,WA,43.0,100,2204.342678892324,2203.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983068,2019,Green Mountain School District 103,WA,154.0,100,1043.0179662655323,1040.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983069,2019,Griffin School District 324,WA,647.0,500,2612.679377751944,2600.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983070,2019,Harrington School District,WA,112.0,100,2010.6948845567508,2008.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983072,2019,Coulee-Hartline School District 151,WA,127.0,100,1316.788842309887,1314.300000000000000000000,890.0,0.0,0.0,0.0,890.0
983073,2019,Highland School District 203,WA,1167.0,500,3526.3699131940007,3503.500000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983074,2019,Highline School District 401,WA,19018.0,11000,7405.509236609691,6307.700000000000000000000,0.0,0.0,2.0,5000.0,5000.0
983075,2019,Hockinson School District 98,WA,1877.0,1000,3936.783913509117,3900.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983076,2019,Hood Canal School District 404,WA,326.0,1000,745.01,0,890.0,0.0,0.0,0.0,890.0
983077,2019,Hoquiam School District,WA,1581.0,1000,1278.9831471805617,1248.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983079,2019,Index School District 63,WA,36.0,100,1759.6054986075271,1758.900000000000000000000,890.0,0.0,0.0,0.0,890.0
983082,2019,Issaquah School District 411,WA,20289.0,2000,1759.2572568921025,1361.6500000000000000000000,0.0,0.0,3.0,7500.0,7500.0
983083,2019,Kahlotus School District 56,WA,51.0,100,2009.4994563606633,2008.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983084,2019,Kalama School District 402,WA,970.0,1000,4359.709268036145,4340.700000000000000000000,890.0,0.0,0.0,0.0,890.0
983085,2019,Keller School District 3,WA,28.0,100,3504.048721139188,3503.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983087,2019,Kennewick School District 17,WA,19228.0,5000,4290.0,0,0.0,0.0,2.0,5000.0,5000.0
983088,2019,Kent School District,WA,26646.0,20000,11779.886552671249,6307.700000000000000000000,0.0,0.0,3.0,7500.0,7500.0
983089,2019,Kettle Falls School District 212,WA,734.0,500,2476.584332720134,2462.200000000000000000000,890.0,0.0,0.0,0.0,890.0
983091,2019,Kiona-Benton City School District 52,WA,1446.0,2000,2064.0,0,0.0,2500.0,0.0,0.0,2500.0
983092,2019,Kittitas School District 403,WA,640.0,1000,2500.0,0,890.0,0.0,0.0,0.0,890.0
983094,2019,Klickitat School District 402,WA,75.0,100,2899.1697887656815,2897.700000000000000000000,890.0,0.0,0.0,0.0,890.0
983095,2019,La Conner School District,WA,576.0,1000,1675.2879777204323,1664.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983096,2019,Lacrosse Joint School District 126,WA,60.0,100,1944.6758310125451,1943.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983097,2019,La Center School District 101,WA,1665.0,500,3763.6293105981244,3731.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983098,2019,Lake Stevens School District 4,WA,9357.0,2000,1606.9108464063977,1423.5400000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983099,2019,Lake Washington School District 414,WA,28264.0,3000,1915.5447956428798,1361.6500000000000000000000,0.0,0.0,3.0,7500.0,7500.0
983100,2019,Lakewood School District 306,WA,2408.0,1000,1481.0900179701407,1433.900000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983101,2019,Lamont School District 264,WA,29.0,100,1944.0683183227302,1943.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983102,2019,Liberty School District 362,WA,467.0,500,3512.651884714309,3503.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983105,2019,Longview School District 122,WA,6521.0,2000,2726.4932338801027,2598.700000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983107,2019,Loon Lake School District 183,WA,205.0,100,1817.5174226261954,1813.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983108,2019,Lopez Island School District 144,WA,223.0,200,2142.870171929959,2008.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983109,2019,Riverview School District,WA,3365.0,1000,1073.4445226202338,1007.500000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983110,2019,Lyle School District #406,WA,133.0,500,5136.306425411141,5133.700000000000000000000,890.0,0.0,0.0,0.0,890.0
983111,2019,Lynden School District 504,WA,2930.0,1000,1069.2397477792824,1011.8200000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983112,2019,Mabton School District 120,WA,909.0,1000,3500.0,0,890.0,0.0,0.0,0.0,890.0
983113,2019,Mansfield School District 207,WA,102.0,100,1457.9989127213266,1456.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983114,2019,Manson School District 19,WA,672.0,500,1246.8693073405043,1233.700000000000000000000,890.0,0.0,0.0,0.0,890.0
983115,2019,Mary M Knight School District 311,WA,150.0,100,1419.9395775313626,1417.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983117,2019,Mary Walker School District 207,WA,488.0,500,3513.0634255686996,3503.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983118,2019,Marysville School District 25,WA,11000.0,5050,3364.059018966589,2995.0800000000000000000000,0.0,0.0,2.0,5000.0,5000.0
983119,2019,Mccleary School District 65,WA,327.0,1000,981.4082790183704,975.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983120,2019,Mead School District 354,WA,9532.0,2000,1610.3403535263208,1423.5400000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983122,2019,Medical Lake School District 326,WA,1857.0,1000,1128.3919698382688,1092.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983123,2019,Mercer Island School District 400,WA,4493.0,1000,1099.8701456560805,1011.8200000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983124,2019,Meridian School District 505,WA,1419.0,1000,1039.62840344669,1011.8200000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983127,2019,Methow Valley School District 350,WA,562.0,550,2022.0936171508386,1813.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983128,2019,Mill A School District 31,WA,19.0,100,2898.072346487306,2897.700000000000000000000,890.0,0.0,0.0,0.0,890.0
983129,2019,Monroe School District 103,WA,5483.0,1000,1119.2713573630735,1011.8200000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983130,2019,Montesano School District 66,WA,1400.0,1000,1197.4360569593841,1170.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983131,2019,Morton School District No 214,WA,327.0,1050,1060.9582790183704,942.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983133,2019,Moses Lake School District 161,WA,8537.0,10000,7750.0,0,0.0,2500.0,0.0,0.0,2500.0
983134,2019,Mossyrock School District 206,WA,526.0,506,4749.978118543311,4401.800000000000000000000,890.0,0.0,0.0,0.0,890.0
983135,2019,Mount Adams School District 209,WA,934.0,500,3209.8037694286177,3191.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983136,2019,Mount Baker School District 507,WA,1872.0,1000,1700.685927591405,1664.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983137,2019,Mount Pleasant School District,WA,63.0,1000,2698.7346225631723,2697.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983139,2019,East Valley School District 90,WA,3226.0,1000,4795.0,0,0.0,2500.0,0.0,0.0,2500.0
983141,2019,Mount Vernon School District 320,WA,6240.0,2000,2267.2864253046832,2145.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983142,2019,Mukilteo School District 6,WA,15544.0,2000,1728.1586209833329,1423.5400000000000000000000,0.0,0.0,2.0,5000.0,5000.0
983143,2019,Naches Valley School District Jt 3,WA,1353.0,1000,1460.4149893328904,1433.900000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983145,2019,Napavine School District 14,WA,813.0,1000,384.35,0,890.0,0.0,0.0,0.0,890.0
983146,2019,Naselle Grays River Valley Schools,WA,412.0,500,3342.574039619476,3334.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983147,2019,Nespelem School District 14,WA,138.0,100,3506.2044113288534,3503.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983148,2019,Newport School District 56-415,WA,1057.0,500,2880.714223004335,2860.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983150,2019,Nine Mile Falls School District 325,WA,1439.0,500,2628.2003471175385,2600.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983151,2019,Nooksack Valley School District 506,WA,1689.0,1000,1697.0996430031425,1664.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983152,2019,North Beach School District 64,WA,672.0,500,1111.6693073405042,1098.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983153,2019,North Franklin District J51-162,WA,2114.0,1000,2750.0,0,0.0,2500.0,0.0,0.0,2500.0
983154,2019,North Kitsap School District 400,WA,5955.0,1000,1128.5212279950945,1011.8200000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983155,2019,North Mason School District 403,WA,2160.0,1000,1706.329916451621,1664.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983156,2019,North River School District,WA,61.0,100,3374.6954281960875,3373.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983157,2019,North Thurston School District 3,WA,14962.0,5000,3288.2930601616463,2995.0800000000000000000000,0.0,0.0,2.0,5000.0,5000.0
983158,2019,Northport School District 211,WA,174.0,100,1946.9099099363807,1943.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983159,2019,Northshore School District 417,WA,21470.0,11000,1388.5715306556972,967.8200000000000000000000,0.0,0.0,3.0,7500.0,7500.0
983160,2019,Oak Harbor School District 201,WA,5506.0,2000,1407.902092584549,1300.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983161,2019,Oakesdale School District 324,WA,112.0,100,1170.8948845567506,1168.700000000000000000000,890.0,0.0,0.0,0.0,890.0
983163,2019,Oakville School District 400,WA,214.0,500,2441.6937972780775,2437.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983164,2019,Ocean Beach School District 101,WA,1008.0,1000,1988.8639610107566,1969.1100000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983165,2019,Ocosta School District 172,WA,623.0,100,536.3690453469259,524.1600000000000000000000,890.0,0.0,0.0,0.0,890.0
983167,2019,Odessa School District 105-157-166 J,WA,235.0,100,2013.105338132468,2008.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983168,2019,Okanogan School District 105,WA,1029.0,500,2483.6655018651472,2463.500000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983170,2019,Olympia School District 111,WA,9723.0,2000,1490.5434155829223,1300.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983171,2019,Omak School District 19,WA,1536.0,1000,2471.501273921153,2441.400000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983172,2019,Onalaska School District 300,WA,754.0,500,3847.1762763909824,3832.400000000000000000000,890.0,0.0,0.0,0.0,890.0
983173,2019,Onion Creek School District 30,WA,40.0,100,2464.2838873416968,2463.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983174,2019,Orcas Island School District,WA,385.0,20,0.0,0,890.0,0.0,0.0,0.0,890.0
983175,2019,Orchard Prairie School District 123,WA,85.0,100,1945.1657606011054,1943.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983176,2019,Orient School District 65,WA,29.0,100,2984.06831832273,2983.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983177,2019,Orondo School District 13,WA,195.0,500,2099.4214507907714,2095.600000000000000000000,890.0,0.0,0.0,0.0,890.0
983178,2019,Oroville School District 410,WA,589.0,500,2475.042741106484,2463.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983179,2019,Orting School District 344,WA,2599.0,1000,1062.7530800267423,1011.8200000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983180,2019,Othello School District 147,WA,4388.0,4000,6750.0,0,0.0,2500.0,0.0,0.0,2500.0
983181,2019,Palisades School District 102,WA,27.0,100,2009.0291239556452,2008.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983182,2019,Palouse School District 301,WA,188.0,100,1238.6842705059744,1235.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983183,2019,Pasco School District 1,WA,17839.0,20000,9317.88,0,0.0,0.0,2.0,5000.0,5000.0
983184,2019,Pateros School District 122,WA,310.0,500,2469.5751268981494,2463.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983186,2019,Paterson School District 50,WA,132.0,100,911.286828227599,908.700000000000000000000,890.0,0.0,0.0,0.0,890.0
983188,2019,Pe Ell School District 301,WA,274.0,500,2605.369628290622,2600.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983189,2019,Peninsula School District 401,WA,8883.0,2000,1597.621781407292,1423.5400000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983190,2019,Pioneer School District 402,WA,733.0,1000,1000.0,0,890.0,0.0,0.0,0.0,890.0
983192,2019,Pomeroy School District 110,WA,308.0,100,2014.5359325310644,2008.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983193,2019,Port Angeles School District 121,WA,3794.0,1000,1738.3517143599308,1664.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983194,2019,Port Townsend School District 50,WA,1108.0,1000,769.2136793649983,747.500000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983196,2019,Prescott School District 402-37,WA,368.0,500,2210.7117635436093,2203.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983197,2019,Prosser School District # 116,WA,2752.0,1000,1100.0,0,0.0,2500.0,0.0,0.0,2500.0
983198,2019,Pullman School District 267,WA,3237.0,1000,1302.3360831268044,1238.900000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983199,2019,Puyallup School District 3,WA,23146.0,10000,13953.596410272788,9100.00000000000000000000,0.0,0.0,3.0,7500.0,7500.0
983200,2019,Quilcene School District 48,WA,202.0,500,1531.4586310755683,1527.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983201,2019,Quillayute Valley School District,WA,1062.0,1000,3784.312208922047,3763.500000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983202,2019,Lake Quinault School District 97,WA,172.0,500,718.3707155692957,715.00000000000000000000,890.0,0.0,0.0,0.0,890.0
983203,2019,Quincy School District 144-101,WA,2993.0,2000,2657.354370342455,2598.700000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983204,2019,Rainier School District.,WA,812.0,1000,983.7329130364427,967.8200000000000000000000,890.0,0.0,0.0,0.0,890.0
983205,2019,Raymond School District 116,WA,540.0,1000,901.0824791129053,1113.12500000000000000000000,890.0,0.0,0.0,0.0,890.0
983206,2019,Reardan-Edwall School District 9,WA,571.0,100,1179.8899918027203,1168.700000000000000000000,890.0,0.0,0.0,0.0,890.0
983209,2019,Renton School District 403,WA,17007.0,5000,3328.3693005058894,2995.0800000000000000000000,0.0,0.0,2.0,5000.0,5000.0
983210,2019,Republic School District 309,WA,376.0,500,1308.668541011949,1301.300000000000000000000,890.0,0.0,0.0,0.0,890.0
983211,2019,Richland School District 400,WA,12877.0,5000,2923.8529324757064,2842.12500000000000000000000,0.0,0.0,2.0,5000.0,5000.0
983212,2019,Ridgefield School District 122,WA,2805.0,1000,1299.9200998364802,845.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983213,2019,Lind-Ritzville Cooperative Schools,WA,557.0,1000,6497.915631233126,6487.000000000000000000000,890.0,0.0,0.0,0.0,890.0
983214,2019,Riverside School District 416,WA,1483.0,500,4117.562623193405,4088.500000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983216,2019,Rochester School District 401,WA,2301.0,1000,3945.093119331102,3900.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983217,2019,Roosevelt School District 403,WA,26.0,100,2204.009526772103,2203.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983218,2019,Rosalia School District 320,WA,183.0,500,2467.0862845882625,2463.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983219,2019,Royal School District 160,WA,1759.0,600,3997.9714458511116,2463.500000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983220,2019,San Juan Island School District 149,WA,807.0,505,3590.4149271187307,3503.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983221,2019,Satsop School District,WA,70.0,100,1107.6718028479693,1106.300000000000000000000,890.0,0.0,0.0,0.0,890.0
983222,2019,Seattle School District 1,WA,54073.0,10000,1059.6785056891251,0,0.0,0.0,6.0,15000.0,15000.0
983223,2019,Sedro-Woolley School District 101,WA,4387.0,1000,1097.7928442005843,1011.8200000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983224,2019,Selah School District 119,WA,3547.0,1000,2995.0,0,0.0,2500.0,0.0,0.0,2500.0
983225,2019,Selkirk School District,WA,273.0,1000,2899.15003110708,2893.800000000000000000000,890.0,0.0,0.0,0.0,890.0
983226,2019,Sequim School District 323,WA,2881.0,1000,1720.459485785704,1664.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983227,2019,Shaw Island School District,WA,8.0,100,2008.6567774683394,2008.500000000000000000000,890.0,0.0,0.0,0.0,890.0
983228,2019,Shelton School District 309,WA,4427.0,1000,1098.5767315422809,1011.8200000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983230,2019,Shoreline School District 412,WA,9363.0,5000,3178.568429507652,2995.0800000000000000000000,0.0,2500.0,0.0,0.0,2500.0
983231,2019,Skamania School District 2,WA,84.0,100,2899.346163417563,2897.700000000000000000000,890.0,0.0,0.0,0.0,890.0
