funding_year,state_code,district_id,num_students,best_deal
2019,OR,952194,2979,True
2019,OR,952195,10528,False
2019,OR,952212,1649,False
2019,OR,952215,1407,False
2019,OR,952217,418,False
2019,OR,952219,5924,False
2019,OR,952221,248,False
2019,OR,952223,2068,False
2019,OR,952230,5922,False
2019,OR,952234,5600,True
2019,OR,952235,4072,False
2019,OR,952240,2832,False
2019,OR,952242,155,False
2019,OR,952247,1694,False
2019,OR,952260,152,False
2019,OR,952274,775,False
2019,OR,952276,470,True
2019,OR,952278,2325,True
2019,OR,952279,16690,False
2019,OR,952280,1902,False
2019,OR,952283,578,False
2019,OR,952284,537,False
2019,OR,952286,2387,True
2019,OR,952292,318,False
2019,OR,952294,2549,False
2019,OR,952301,1015,False
2019,OR,952303,214,False
2019,OR,952305,119,False
2019,OR,952308,6052,True
2019,OR,952314,5657,False
2019,OR,952317,2214,False
2019,OR,952319,1566,False
2019,OR,952325,222,False
2019,OR,952327,1075,False
2019,OR,952329,1487,True
2019,OR,952331,10525,False
2019,OR,952332,2650,False
2019,OR,952339,2176,False
2019,OR,952341,2102,True
2019,OR,952342,4,False
2019,OR,952348,537,False
2019,OR,952350,1001,False
2019,OR,952354,1434,False
2019,OR,952356,5631,True
2019,PA,953552,2345,False
2019,PA,953601,3304,True
2019,PA,953602,8126,True
2019,PA,953604,1077,False
2019,PA,953606,16596,True
2019,PA,953608,7755,False
2019,PA,953610,4481,True
2019,PA,953619,5108,False
2019,PA,953624,554,False
2019,PA,953625,4947,True
2019,PA,953626,1676,False
2019,PA,953633,3082,True
2019,PA,953635,1794,False
2019,PA,953638,2664,False
2019,PA,953641,1115,False
2019,PA,953645,1989,False
2019,PA,953652,2118,False
2019,PA,953657,2651,False
2019,PA,953658,1017,False
2019,PA,953660,2573,False
2019,PA,953661,1758,False
2019,PA,953665,1214,False
2019,PA,953673,1482,False
2019,PA,953676,6486,True
2019,PA,953678,1390,False
2019,PA,953684,1625,False
2019,PA,953685,4993,True
2019,PA,953687,1375,True
2019,PA,953688,1084,False
2019,PA,953689,1525,False
2019,PA,953691,18367,True
2019,PA,953692,1627,False
2019,PA,953694,11382,True
2019,PA,953696,2810,True
2019,PA,953698,9282,True
2019,PA,953702,4607,True
2019,PA,953704,1469,False
2019,PA,953710,2288,False
2019,PA,953711,6342,True
2019,PA,953712,3074,True
2019,PA,953722,4285,True
2019,PA,953724,3817,True
2019,PA,953725,2017,True
2019,PA,953730,2094,True
2019,PA,953734,1174,False
2019,PA,953736,9564,True
2019,PA,953739,2670,True
2019,PA,953740,6307,False
2019,PA,953742,2291,False
2019,PA,953744,4658,True
2019,PA,953746,1983,True
2019,PA,953747,3363,False
2019,PA,953748,2986,True
2019,PA,953749,3493,False
2019,PA,953750,12656,True
2019,PA,953751,3561,False
2019,PA,953752,1558,False
2019,PA,953754,1668,True
2019,PA,953756,2394,True
2019,PA,953763,2515,False
2019,PA,953764,3048,False
2019,PA,953765,8828,True
2019,PA,953768,3855,True
2019,PA,953771,1645,True
2019,PA,953775,11317,False
2019,PA,953776,1304,False
2019,PA,953780,1599,True
2019,PA,953786,703,False
2019,PA,953795,1023,False
2019,PA,953796,2152,True
2019,PA,953800,1931,False
2019,PA,953801,3482,False
2019,PA,953804,1875,False
2019,PA,953809,2198,False
2019,PA,953810,2938,False
2019,PA,953811,1731,True
2019,PA,953819,3916,False
2019,PA,953821,3022,False
2019,PA,953825,2426,True
2019,PA,953832,1859,False
2019,PA,953833,2100,False
2019,PA,953837,4735,False
2019,PA,953839,11194,True
2019,PA,953840,2190,True
2019,PA,953841,5738,True
2019,PA,953842,6863,True
2019,PA,953843,2032,True
2019,PA,953845,3449,True
2019,PA,953846,2033,False
2019,PA,953850,1246,True
2019,PA,953864,4150,True
2019,PA,953865,1004,False
2019,PA,953866,4083,True
2019,PA,953867,1899,True
2019,PA,953869,3716,True
2019,PA,953874,1858,True
2019,PA,953875,1470,False
2019,PA,953877,3040,True
2019,PA,953882,1165,False
2019,PA,953884,4891,False
2019,PA,953888,1599,False
2019,PA,953889,1648,False
2019,PA,953890,2764,False
2019,PA,953891,3712,False
2019,PA,953893,2259,True
2019,PA,953898,2939,True
2019,PA,953899,5741,True
2019,PA,953902,3310,False
2019,PA,953905,1630,True
2019,PA,953907,3995,False
2019,PA,953909,1118,True
2019,PA,953911,1797,True
2019,PA,953912,2156,True
2019,PA,953913,2328,True
2019,PA,953915,4979,True
2019,PA,953916,6748,True
2019,PA,953934,1381,True
2019,PA,953947,4685,True
2019,PA,953957,7399,True
2019,PA,953961,1652,True
2019,PA,953963,4382,True
2019,PA,953967,5607,True
2019,PA,953968,1468,False
2019,PA,953970,3769,False
2019,PA,953971,927,True
2019,PA,953972,1062,False
2019,PA,953975,1562,False
2019,PA,953984,2141,False
2019,PA,953987,2369,False
2019,PA,953988,2001,False
2019,PA,953990,1656,False
2019,PA,953993,5293,True
2019,PA,953997,3566,True
2019,PA,953998,1664,True
2019,PA,953999,9299,True
2019,PA,954000,1655,True
2019,PA,954005,3843,True
2019,PA,954011,1473,False
2019,PA,954013,1535,True
2019,PA,954015,5569,False
2019,PA,954017,4103,True
2019,PA,954021,3792,True
2019,PA,954022,1668,True
2019,PA,954027,4680,True
2019,PA,954029,4854,False
2019,PA,954030,9008,True
2019,PA,954034,3265,False
2019,PA,954036,3205,False
2019,PA,954037,2704,True
2019,PA,954040,1867,True
2019,PA,954043,17280,True
2019,PA,954044,5179,True
2019,PA,954045,1083,False
2019,PA,954053,717,False
2019,PA,954056,2051,False
2019,PA,954057,1595,False
2019,PA,954058,276,False
2019,PA,954063,2039,True
2019,PA,954065,2648,True
2019,PA,954066,2045,False
2019,PA,954070,2226,True
2019,PA,954075,1260,False
2019,PA,954080,2861,True
2019,PA,954083,2040,True
2019,PA,954085,3536,True
2019,PA,954086,2104,False
2019,PA,954087,6535,True
2019,PA,954089,1484,False
2019,PA,954096,1068,False
2019,PA,954097,1373,True
2019,PA,954100,3149,True
2019,PA,954103,3069,False
2019,PA,954107,4049,True
2019,PA,954110,1901,False
2019,PA,954111,7912,True
2019,PA,954112,3803,True
2019,PA,954114,4037,True
2019,PA,954120,2430,False
2019,PA,954125,1245,True
2019,PA,954128,4889,True
2019,PA,954136,2138,False
2019,PA,954137,1524,False
2019,PA,954139,2025,True
2019,PA,954141,6749,False
2019,PA,954146,2363,True
2019,PA,954149,3344,True
2019,PA,954150,1907,False
2019,PA,954158,1678,False
2019,PA,954161,4099,False
2019,PA,954166,3337,True
2019,PA,954170,2453,False
2019,PA,954171,2966,True
2019,PA,954177,4152,True
2019,PA,954182,4430,True
2019,PA,954189,11577,True
2019,PA,954195,7705,True
2019,PA,954197,4569,True
2019,PA,954198,3026,False
2019,PA,954199,2087,True
2019,PA,954201,1905,False
2019,PA,954202,1430,False
2019,PA,954203,4293,True
2019,PA,954204,6958,True
2019,PA,954210,1119,False
2019,PA,954213,2213,False
2019,PA,954216,1155,False
2019,PA,954217,1274,False
2019,PA,954218,2263,True
2019,PA,954221,5725,False
2019,PA,954224,2900,False
2019,TN,967059,8631,True
2019,TN,967064,10855,False
2019,TN,967074,5456,True
2019,TN,967079,4351,True
2019,TN,967080,1097,True
2019,TN,967090,3010,True
2019,TN,967092,3927,True
2019,TN,967098,2223,True
2019,TN,967105,3504,True
2019,TN,967112,3746,True
2019,TN,967121,3383,True
2019,TN,967131,1526,True
2019,TN,967133,7375,True
2019,TN,967136,7978,False
2019,TN,967139,7475,True
2019,TN,967143,6936,True
2019,TN,967144,3718,True
2019,TN,967148,3844,True
2019,TN,967151,3958,True
2019,TN,967155,5460,True
2019,TN,967166,5433,True
2019,TN,967167,33541,False
2019,TN,967169,3097,True
2019,TN,967177,1311,True
2019,TN,967178,3146,True
2019,TN,967181,1109,True
2019,TN,967184,2414,True
2019,TN,967185,11179,True
2019,TN,967188,6715,True
2019,TN,967189,11448,True
2019,TN,967191,44149,True
2019,TN,967192,2950,False
2019,TN,967194,14593,True
2019,TN,967197,3129,True
2019,TN,967200,2057,True
2019,TN,967201,12758,True
2019,TN,967202,29479,True
2019,TN,967216,6682,True
2019,TN,967217,8000,True
2019,TN,967219,2356,True
2019,TN,967222,4044,True
2019,TN,967224,38171,True
2019,TN,967225,21183,False
2019,TX,968670,280,False
2019,TX,968963,14384,False
2019,TX,968979,21469,False
2019,TX,968980,1130,False
2019,TX,968981,643,True
2019,TX,968982,23971,True
2019,TX,968996,187,False
2019,TX,969012,148,False
2019,TX,969029,10539,True
2019,TX,969031,3726,False
2019,TX,969061,104,False
2019,TX,969086,2088,False
2019,TX,969101,46854,False
2019,TX,969102,3715,False
2019,TX,969106,263,True
2019,TX,969126,4013,False
2019,TX,969127,1147,True
2019,TX,969148,2772,True
2019,TX,969161,1025,True
2019,TX,969164,119,False
2019,TX,969166,603,True
2019,TX,969172,403,True
2019,TX,969189,1510,False
2019,TX,969194,3169,True
2019,TX,969225,1116,False
2019,TX,969239,377,False
2019,TX,969261,72,False
2019,TX,969267,531,False
2019,TX,969294,19242,False
2019,TX,969306,30233,False
2019,TX,969312,34004,True
2019,TX,969322,911,False
2019,TX,969339,177,False
2019,TX,969348,1025,False
2019,TX,969366,1141,False
2019,TX,969367,59191,False
2019,TX,969373,2464,False
2019,TX,969376,22777,True
2019,TX,969385,2815,False
2019,TX,969390,254,False
2019,TX,969427,1728,False
2019,TX,969436,112,False
2019,TX,969439,1123,True
2019,TX,969450,14769,True
2019,TX,969469,1633,False
2019,TX,969472,3787,True
2019,TX,969474,584,False
2019,TX,969483,1501,False
2019,TX,969497,2828,True
2019,TX,969500,1261,False
2019,TX,969502,467,False
2019,TX,969504,41205,True
2019,TX,969509,23115,False
2019,TX,969514,2193,True
2019,TX,969530,128,False
2019,TX,969537,287,True
2019,TX,969539,1568,False
2019,TX,969546,72112,False
2019,TX,969549,34651,True
2019,TX,969560,1404,False
2019,TX,969581,117,False
2019,TX,969605,187,True
2019,TX,969610,189,False
2019,TX,969612,38970,False
2019,TX,969633,379,False
2019,TX,969637,3588,False
2019,TX,969641,96,False
2019,TX,969642,275,False
2019,TX,969673,34125,True
2019,TX,969700,24134,False
2019,TX,969702,369,False
2019,TX,969706,298,False
2019,TX,969721,24667,True
2019,TX,969730,316,False
2019,TX,969737,2327,False
2019,TX,969757,1618,False
2019,TX,969759,1432,False
2019,TX,969761,627,False
2019,TX,969779,1080,False
2019,TX,969784,225,False
2019,TX,969789,156,False
2019,TX,969793,516,False
2019,TX,969794,2701,True
2019,TX,969802,22549,False
2019,TX,969815,708,False
2019,TX,969817,609,False
2019,TX,969827,207,False
2019,TX,969841,103,False
2019,TX,969842,317,False
2019,TX,969848,2486,False
2019,TX,969850,359,False
2019,TX,969853,525,False
2019,TX,969856,25290,True
2019,TX,969860,4559,False
2019,TX,969875,9097,True
2019,TX,969891,1344,False
2019,TX,969893,107,False
2019,TX,969917,504,False
2019,TX,969935,401,False
2019,TX,969958,2382,False
2019,TX,969969,1755,False
2019,TX,969970,248,False
2019,TX,970000,15497,False
2019,TX,970008,2823,False
2019,TX,970009,595,True
2019,TX,970041,47478,True
2019,TX,970051,34022,True
2019,TX,970053,1935,False
2019,TX,970054,36697,True
2019,TX,970056,378,False
2019,TX,970076,457,False
2019,TX,970077,217,False
2019,TX,970083,154,False
2019,TX,970132,203,False
2019,TX,970136,383,False
2019,TX,970143,624,False
2019,TX,970159,113,False
2019,TX,970160,14946,True
2019,TX,970184,1292,False
2019,TX,970192,69,False
2019,TX,970205,812,False
2019,TX,970225,153,False
2019,TX,970229,15019,False
2019,TX,970230,380,False
2019,VA,975485,15302,False
2019,VA,975487,1808,False
2019,VA,975489,2304,False
2019,VA,975498,26176,False
2019,VA,975504,4654,False
2019,VA,975507,2818,False
2019,VA,975513,3836,True
2019,VA,975517,40192,True
2019,VA,975523,1064,False
2019,VA,975524,615,True
2019,VA,975527,5717,True
2019,VA,975529,2189,False
2019,VA,975530,4394,False
2019,VA,975542,2042,False
2019,VA,975544,3588,False
2019,VA,975549,13338,True
2019,VA,975551,1332,False
2019,VA,975553,5500,True
2019,VA,975555,2594,True
2019,VA,975559,2547,True
2019,VA,975562,20008,True
2019,VA,975563,18039,True
2019,VA,975568,218,False
2019,VA,975569,3994,True
2019,VA,975582,510,False
2019,VA,975583,79438,True
2019,VA,975594,1091,False
2019,VA,975597,1240,True
2019,VA,975601,3156,False
2019,VA,975604,30886,True
2019,VA,975605,1668,True
2019,VA,975610,2033,False
2019,VA,975618,9182,False
2019,VA,975619,2058,False
2019,VA,975623,2134,False
2019,VA,975626,4270,True
2019,VA,975627,1659,False
2019,VA,975636,2844,True
2019,VA,975644,4505,False
2019,VA,975645,2750,False
2019,VA,975646,23597,False
2019,VA,975650,14425,False
2019,VA,975656,69085,True
2019,VA,975657,6021,True
2019,VA,975660,7264,False
2019,VA,975661,3019,True
2019,VA,975663,1703,True
2019,VA,975672,3896,False
2019,VT,980312,408,False
2019,VT,980315,2420,True
2019,VT,980662,1670,False
2019,VT,980663,710,True
2019,VT,980676,1647,True
2019,VT,980678,654,False
2019,VT,980702,1080,False
2019,CA,1074049,2785,False
2019,NY,1074164,2342,False
2019,IL,1074180,273,False
2019,OK,1075588,189,False
2019,IL,1086644,617,True
2019,TN,1086814,5931,True
2019,WI,983721,14686,False
2019,WI,983733,1698,False
2019,WI,983811,1140,False
2019,WI,983893,1849,True
2019,WI,984069,327,False
2019,WI,984077,3127,False
2019,WI,984137,18326,False
