district_id,funding_year,name,state_code,num_students,ia_bw_mbps_total,ia_monthly_cost_total,projected_bw_fy2018,fit_for_ia,fit_for_ia_cost,sea_name,ss_name,state_network,projected_mrc_1g,projected_mrc_10g,multiple_10G_no_oversub,projected_mrc_10g_10kplus_no_oversub,total_projected_cost
884222,2019,East Lyme School District,CT,2688.0,1000,1200.0,2688.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884224,2019,East Windsor School District,CT,1036.0,1000,1200.0,1036.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884226,2019,Eastford School District,CT,143.0,1000,450.0,143.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884227,2019,Easton School District,CT,881.0,1000,1200.0,881.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884228,2019,Ellington School District,CT,2644.0,1000,750.0,2644.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884229,2019,Enfield School District,CT,4965.0,2000,1900.0,4220.25,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884231,2019,Fairfield School District,CT,9818.0,2000,3752.0,6872.6,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884232,2019,Farmington School District,CT,3946.0,1000,1200.0,3354.1,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884233,2019,Franklin School District,CT,162.0,1000,1200.0,162.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884234,2019,Glastonbury Public School District,CT,5883.0,1000,2095.0,5000.55,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884235,2019,Granby School District,CT,1874.0,1000,1200.0,1874.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884236,2019,Greenwich Public Schools,CT,8926.0,2000,2433.0,7587.1,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884237,2019,Griswold School District,CT,1825.0,1000,750.0,1825.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884238,2019,Groton Public School District,CT,4396.0,2000,1325.0,3736.6,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884239,2019,Guilford School District,CT,3387.0,1000,1200.0,2878.95,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884241,2019,Hampton School District,CT,105.0,1000,1200.0,105.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884242,2019,Hartford School System,CT,20548.0,10000,3000.0,14383.6,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,0.0,3.0,7500.0,7500.0
884243,2019,Hartland School District,CT,189.0,1000,1200.0,189.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884244,2019,Hebron School District,CT,705.0,1000,450.0,705.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884245,2019,Kent School District,CT,235.0,1000,1200.0,235.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884246,2019,Killingly School District,CT,2368.0,1000,1200.0,2368.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884247,2019,Lebanon School District,CT,1011.0,1000,1200.0,1011.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884248,2019,Ledyard School District,CT,2366.0,1000,1200.0,2011.1,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884249,2019,Lisbon School District,CT,393.0,1000,1200.0,393.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884250,2019,Litchfield Public School District,CT,936.0,1000,1200.0,936.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884251,2019,Madison Public Schools,CT,2885.0,1000,750.0,2452.25,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884252,2019,Manchester School District,CT,5975.0,10000,4000.0,5078.75,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884253,2019,Mansfield Public School District,CT,1214.0,1000,1200.0,1214.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884254,2019,Marlborough School District,CT,535.0,1000,450.0,535.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884255,2019,Meriden School District,CT,7716.0,10051,2064.96,6558.6,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884256,2019,Middletown School District,CT,4514.0,10000,4000.0,3836.9,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884257,2019,Milford School District,CT,5836.0,10020,2981.5,4960.6,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884258,2019,Monroe School District,CT,3170.0,2000,1500.0,3170.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884259,2019,Montville Public Schools,CT,2134.0,1000,1200.0,2134.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884260,2019,Naugatuck School District,CT,4103.0,1050,1330.4,3487.55,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884261,2019,New Britain School District,CT,9518.0,3000,2650.0,8090.3,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884262,2019,New Canaan Public Schools,CT,4241.0,500,1750.0,4241.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884263,2019,New Fairfield School District,CT,2374.0,1000,1200.0,2374.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884265,2019,New Hartford School District,CT,443.0,1000,450.0,443.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884266,2019,New Haven Public School District,CT,20948.0,10050,3129.9,14663.6,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,0.0,3.0,7500.0,7500.0
884267,2019,New London Public Schools,CT,2842.0,11000,2025.0,2415.7,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884268,2019,New Milford School District,CT,4186.0,1000,1200.0,4186.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884269,2019,Newington Public Schools,CT,4050.0,2000,1950.0,3442.5,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884270,2019,Newtown Public Schools,CT,4387.0,1000,1325.0,3728.95,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884271,2019,Norfolk School District,CT,102.0,1000,1200.0,102.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884272,2019,North Branford Board Of Ed,CT,1831.0,1000,1200.0,1831.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884273,2019,North Canaan School District,CT,278.0,1000,450.0,278.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884274,2019,North Haven School District,CT,3129.0,3000,2025.0,2659.65,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884275,2019,North Stonington School District,CT,902.0,1000,1200.0,902.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884304,2019,Northwestern Regional School,CT,1031.0,1000,1200.0,1031.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884276,2019,Norwalk Public Schools,CT,10951.0,10300,3226.14,7665.7,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,0.0,2.0,5000.0,5000.0
884277,2019,Norwich Public School District,CT,3212.0,1000,1200.0,2730.2,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884278,2019,Old Saybrook School District,CT,1311.0,1000,750.0,1311.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884279,2019,Orange School District,CT,1165.0,1000,1200.0,1165.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884280,2019,Oxford School District,CT,1924.0,1000,1200.0,1924.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884281,2019,Plainfield School District,CT,2253.0,1000,750.0,2253.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884282,2019,Plainville Public Schools,CT,2347.0,10000,1900.0,2347.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884283,2019,Plymouth School District,CT,1485.0,1000,1200.0,1485.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884284,2019,Pomfret Community School District,CT,375.0,1000,450.0,375.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884296,2019,Pomperaug Regional School District #15,CT,3688.0,3000,1650.0,3134.8,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884285,2019,Portland School District,CT,1330.0,1000,1200.0,1330.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884286,2019,Preston Board Of Education,CT,425.0,1000,1200.0,425.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884288,2019,Putnam School District,CT,1167.0,1000,750.0,1167.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884289,2019,Redding School District,CT,936.0,1000,1200.0,936.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884301,2019,Regional School District 01,CT,412.0,1000,750.0,412.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884302,2019,Regional School District 04,CT,1796.0,1000,1200.0,1796.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884303,2019,Regional School District 05,CT,2222.0,6000,3225.0,2222.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884291,2019,Regional School District 06,CT,972.0,1000,1200.0,972.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884305,2019,Regional School District 08,CT,1539.0,1000,1200.0,1539.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884306,2019,Regional School District 09,CT,952.0,1000,1200.0,952.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884292,2019,Regional School District 10,CT,2352.0,1000,1200.0,2352.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884293,2019,Regional School District 12,CT,456.0,3000,1000.0,456.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884294,2019,Regional School District 13,CT,1714.0,3000,2350.0,1714.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884295,2019,Regional School District 14,CT,1718.0,2000,1900.0,1718.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884297,2019,Regional School District 16,CT,2189.0,2000,1500.0,2189.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884298,2019,Regional School District 17,CT,2099.0,2000,1325.0,2099.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884299,2019,Regional School District 18,CT,1301.0,1000,1200.0,1301.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884103,2019,Regional School District 19,CT,1137.0,1000,700.0,1137.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884307,2019,Ridgefield School District,CT,4933.0,2000,1950.0,4193.05,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884308,2019,Rocky Hill School District,CT,2605.0,1000,1200.0,2605.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884309,2019,Salem School District,CT,402.0,1000,575.0,402.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884310,2019,Salisbury School District,CT,280.0,1000,750.0,280.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884311,2019,Scotland School District,CT,116.0,1000,1200.0,116.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884312,2019,Seymour School District,CT,2149.0,1000,1200.0,2149.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884313,2019,Sharon School District,CT,150.0,1000,1200.0,150.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884314,2019,Shelton School District,CT,4697.0,2000,1900.0,3992.45,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884316,2019,Sherman School District,CT,313.0,1000,750.0,313.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884317,2019,Simsbury School District,CT,4111.0,1100,1350.0,3494.35,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884318,2019,Somers School District,CT,1415.0,2000,750.0,1415.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884319,2019,South Windsor Public Schools,CT,4151.0,2000,1950.0,3528.35,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884320,2019,Southington School District,CT,6317.0,1000,1200.0,5369.45,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884321,2019,Sprague School District,CT,336.0,1000,1200.0,336.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884322,2019,Stafford School District,CT,1507.0,1000,1200.0,1507.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884323,2019,Stamford School District,CT,15435.0,22000,4096.0,10804.5,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,0.0,2.0,5000.0,5000.0
884324,2019,Sterling Community School,CT,424.0,1000,450.0,424.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884325,2019,Stonington School District,CT,2032.0,1000,1200.0,1727.2,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884326,2019,Stratford School District,CT,6674.0,2000,2025.0,5672.9,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884327,2019,Suffield School District,CT,2271.0,1000,1200.0,2271.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884328,2019,Thomaston Public School District,CT,895.0,2000,2473.0,895.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884330,2019,Thompson School District,CT,1004.0,1000,750.0,1004.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884331,2019,Tolland School District,CT,2453.0,1000,1200.0,2453.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884332,2019,Torrington School District,CT,4023.0,2000,1325.0,3419.55,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884333,2019,Trumbull School District,CT,6403.0,2000,1900.0,5442.55,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884334,2019,Union School District,CT,68.0,1000,125.0,68.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884335,2019,Vernon School District,CT,3182.0,1000,1200.0,2704.7,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884336,2019,Voluntown School District,CT,279.0,1000,1200.0,279.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884337,2019,Wallingford Public Schools,CT,5831.0,2000,1900.0,4956.35,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884338,2019,Waterbury School District,CT,18151.0,20000,8000.0,12705.7,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,0.0,2.0,5000.0,5000.0
884339,2019,Waterford School District,CT,2503.0,1000,1200.0,2503.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884340,2019,Watertown Public Schools,CT,2761.0,1005,1477.0,2761.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884341,2019,West Hartford Public Schools,CT,9567.0,1000,1200.0,6696.9,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884342,2019,West Haven School District,CT,5612.0,1000,1200.0,4770.2,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884343,2019,Westbrook School District,CT,762.0,1000,450.0,762.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884344,2019,Weston Public Schools,CT,2362.0,1000,1200.0,2362.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884346,2019,Wethersfield School District,CT,3550.0,4000,2700.0,3017.5,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884347,2019,Willington School District,CT,426.0,2000,3575.0,426.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884348,2019,Wilton School District,CT,4048.0,3000,2950.0,4048.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884349,2019,Winchester School District,CT,536.0,1000,1200.0,536.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884352,2019,Windsor Locks School District,CT,1520.0,1000,1200.0,1520.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884351,2019,Windsor School District,CT,3140.0,1000,4100.0,2669.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884353,2019,Wolcott School District,CT,2273.0,1000,1200.0,2273.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,0.0,2500.0,0.0,0.0,2500.0
884354,2019,Woodbridge School District,CT,774.0,1000,1200.0,774.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
884355,2019,Woodstock School District,CT,838.0,1000,450.0,838.0,True,True,CONNECTICUT STATE DEPARTMENT OF EDU,CT,True,890.0,0.0,0.0,0.0,890.0
886853,2019,Appoquinimink School District,DE,10525.0,6500,12850.277841703695,8946.25,True,True,DELAWARE DEPARTMENT OF EDUCATION,DE,True,0.0,0.0,2.0,5000.0,5000.0
886869,2019,Brandywine School District,DE,10243.0,6100,12569.030880440168,8706.55,True,True,DELAWARE DEPARTMENT OF EDUCATION,DE,True,0.0,0.0,2.0,5000.0,5000.0
886857,2019,Caesar Rodney School District,DE,7648.0,2700,7430.45515704446,6500.8,True,True,DELAWARE DEPARTMENT OF EDUCATION,DE,True,0.0,2500.0,0.0,0.0,2500.0
886854,2019,Cape Henlopen School District,DE,5256.0,9200,7196.289788889341,4467.6,True,True,DELAWARE DEPARTMENT OF EDUCATION,DE,True,0.0,2500.0,0.0,0.0,2500.0
886858,2019,Capital School District,DE,6369.0,9400,7660.850012449813,5413.65,True,True,DELAWARE DEPARTMENT OF EDUCATION,DE,True,0.0,2500.0,0.0,0.0,2500.0
886859,2019,Christina School District,DE,14538.0,10000,19573.01844575214,10176.6,True,True,DELAWARE DEPARTMENT OF EDUCATION,DE,True,0.0,0.0,2.0,5000.0,5000.0
886860,2019,Colonial,DE,9627.0,10000,9149.406354192863,8182.95,True,True,DELAWARE DEPARTMENT OF EDUCATION,DE,True,0.0,2500.0,0.0,0.0,2500.0
886861,2019,Delmar,DE,1303.0,1000,1323.3827235393478,1303.0,True,True,DELAWARE DEPARTMENT OF EDUCATION,DE,True,0.0,2500.0,0.0,0.0,2500.0
886862,2019,Indian River School District,DE,10056.0,10000,12046.0678362159,8547.6,True,True,DELAWARE DEPARTMENT OF EDUCATION,DE,True,0.0,0.0,2.0,5000.0,5000.0
886865,2019,Lake Forest School District,DE,3736.0,2200,3951.7097890583295,3175.6,True,True,DELAWARE DEPARTMENT OF EDUCATION,DE,True,0.0,2500.0,0.0,0.0,2500.0
886866,2019,Laurel School District,DE,2362.0,1100,2074.1933944742436,2362.0,True,True,DELAWARE DEPARTMENT OF EDUCATION,DE,True,0.0,2500.0,0.0,0.0,2500.0
886868,2019,Milford School District,DE,3578.0,8000,2975.359061056135,3578.0,True,True,DELAWARE DEPARTMENT OF EDUCATION,DE,True,0.0,2500.0,0.0,0.0,2500.0
886864,2019,Polytech School District,DE,1200.0,1000,1302.8789472350095,1200.0,True,True,DELAWARE DEPARTMENT OF EDUCATION,DE,True,0.0,2500.0,0.0,0.0,2500.0
886871,2019,Red Clay School District,DE,15744.0,7600,13822.091787723324,11020.8,True,True,DELAWARE DEPARTMENT OF EDUCATION,DE,True,0.0,0.0,2.0,5000.0,5000.0
886872,2019,Seaford School District,DE,3501.0,4300,3840.9293285581402,2975.85,True,True,DELAWARE DEPARTMENT OF EDUCATION,DE,True,0.0,2500.0,0.0,0.0,2500.0
886873,2019,Smyrna School District,DE,5378.0,1600,5374.575815191567,4571.3,True,True,DELAWARE DEPARTMENT OF EDUCATION,DE,True,0.0,2500.0,0.0,0.0,2500.0
886875,2019,Woodbridge School District,DE,1914.0,2100,3049.01192083984,1914.0,True,True,DELAWARE DEPARTMENT OF EDUCATION,DE,True,0.0,2500.0,0.0,0.0,2500.0
889835,2019,Appling County School District,GA,3613.0,1600,4558.791934457266,3071.05,True,True,GEORGIA DEPARTMENT OF EDUCATION,GA,True,0.0,2500.0,0.0,0.0,2500.0
889836,2019,Atkinson County School District,GA,1736.0,400,2216.4328143420466,1736.0,True,True,GEORGIA DEPARTMENT OF EDUCATION,GA,True,0.0,2500.0,0.0,0.0,2500.0
889837,2019,Atlanta Public Schools,GA,44825.0,20400,13553.831533918335,17930.0,True,True,GEORGIA DEPARTMENT OF EDUCATION,GA,True,0.0,0.0,5.0,12500.0,12500.0
889838,2019,Bacon County School District,GA,2114.0,700,5585.757378755234,2114.0,True,True,GEORGIA DEPARTMENT OF EDUCATION,GA,True,0.0,2500.0,0.0,0.0,2500.0
889840,2019,Baldwin County School District,GA,5506.0,600,2338.4163800502924,4680.1,True,True,GEORGIA DEPARTMENT OF EDUCATION,GA,True,0.0,2500.0,0.0,0.0,2500.0
889857,2019,Banks County School District,GA,2781.0,1400,8239.865009611309,2781.0,True,True,GEORGIA DEPARTMENT OF EDUCATION,GA,True,0.0,2500.0,0.0,0.0,2500.0
889858,2019,Barrow County School District,GA,14241.0,2000,387.4668830904857,12104.85,True,True,GEORGIA DEPARTMENT OF EDUCATION,GA,True,0.0,0.0,2.0,5000.0,5000.0
889859,2019,Bartow County School District,GA,13768.0,1900,1803.8775736528198,9637.6,True,True,GEORGIA DEPARTMENT OF EDUCATION,GA,True,0.0,0.0,2.0,5000.0,5000.0
889860,2019,Ben Hill County Schools,GA,3252.0,900,5934.209903364248,3252.0,True,True,GEORGIA DEPARTMENT OF EDUCATION,GA,True,0.0,2500.0,0.0,0.0,2500.0
889861,2019,Berrien County School District,GA,3149.0,500,2550.7874956008664,3149.0,True,True,GEORGIA DEPARTMENT OF EDUCATION,GA,True,0.0,2500.0,0.0,0.0,2500.0
889862,2019,Bibb County Public Schools,GA,22561.0,9100,7694.136131550063,15792.7,True,True,GEORGIA DEPARTMENT OF EDUCATION,GA,True,0.0,0.0,3.0,7500.0,7500.0
889863,2019,Bleckley County School District,GA,2516.0,900,2471.424931385132,2516.0,True,True,GEORGIA DEPARTMENT OF EDUCATION,GA,True,0.0,2500.0,0.0,0.0,2500.0
889864,2019,Brantley County School District,GA,3496.0,1700,3466.6986169008032,2971.6,True,True,GEORGIA DEPARTMENT OF EDUCATION,GA,True,0.0,2500.0,0.0,0.0,2500.0
