,district_id,state_code,size,locale,num_students,cost_18,cost_19,bw_per_student,pct_bwps_increase,state_network_natl_analysis,cost_diff,cost_diff_per_student
1129,970172,TX,Medium,Town,8021,7800.00000000000000000000,1492.196462702836844084247,1246.7273407305822217,4.0592195486847027,False,-6307.803537297163155915753,-0.786411112990545213305
1130,970177,TX,Tiny,Rural,280,6575.9400000000000004166316,7655.9400000000000004166316,1785.7142857142857143,3.1071428571428571,False,1080.0000000000000000000000,3.8571428571428571428571
1131,970185,TX,Small,Suburban,2180,3435.9600000000000000000000,3000.00000000000000000000,1376.1467889908256881,1.9229357798165138,False,-435.9600000000000000000000,-0.1999816513761467889908
1132,970194,TX,Tiny,Rural,156,1955.00000000000000000000,2012.500000000000000000000,1282.0512820512820513,1.00000000000000000016,False,57.500000000000000000000,0.368589743589743589744
1133,970201,TX,Medium,Rural,6796,6532.00000000000000000000,1313.931325337050142253145,1471.4537963507945851,1.0320776927604473,False,-5218.068674662949857746855,-0.767814696095195682423
1134,970204,TX,Small,Town,1599,3275.00000000000000000000,365.793128682612242680461,6253.9086929330831770,18.7373358348968105,False,-2909.206871317387757319539,-1.819391414207246877623
1135,970212,TX,Small,Town,2403,3495.00000000000000000000,401.192825656233407900461,4161.4648356221389929,32.4997919267582189,False,-3093.807174343766592099539,-1.287476976422707695422
1136,970216,TX,Small,Rural,418,7946.31003702106076253216,391.35024378087641128560,2392.3444976076555024,4.0000000000000000,False,-7554.95979324018435124656,-18.07406649100522572069
1137,970220,TX,Small,Town,575,1400.00000000000000000000,2330.00000000000000000000,1739.1304347826086957,8.4608695652173913,False,930.00000000000000000000,1.61739130434782608696
1138,970223,TX,Small,Rural,661,3495.00000000000000000000,324.493482213387549980461,15128.593040847201,32.3333333333333329,False,-3170.506517786612450019539,-4.796530284094723827564
1139,970237,TX,Medium,Town,3561,1749.00000000000000000000,2896.83006766742259568000,2808.1999438360011233,8.7051390058972199,False,1147.83006766742259568000,0.32233363315569295020
1140,975500,VA,Small,Rural,562,1500.00000000000000000000,1500.00000000000000000000,1106.7615658362989324,0.34582206405693950188,False,0E-20,0E-20
1141,975516,VA,Medium,Urban,4471,6623.2500000000000000000000,5033.00000000000000000000,2460.2997092373070901,4.3154189432426963,False,-1590.2500000000000000000000,-0.3556810556922388727354
1142,975525,VA,Medium,Town,8195,3000.00000000000000000000,6520.00000000000000000000,1220.2562538133007932,8.9816961561928005,False,3520.00000000000000000000,0.42953020134228187919
1143,975537,VA,Small,Suburban,2599,987.4000000000000000000000,1469.9600000000000000000000,1539.0534821085032705,0.87456714120815698347,False,482.5600000000000000000000,0.1856714120815698345518
1144,975548,VA,Large,Town,7352,6900.00000000000000000000,33000.00000000000000000000,1360.1741022850924918,8.9265505984766050,False,26100.00000000000000000000,3.55005440696409140370
1145,975557,VA,Medium,Rural,1511,1892.00000000000000000000,3266.00000000000000000000,1323.6267372600926539,3.0000000000000000,False,1374.00000000000000000000,0.90933156849768365321
1146,975574,VA,Small,Rural,1221,5350.00000000000000000000,6930.00000000000000000000,4095.0040950040950041,4.1678951678951679,False,1580.00000000000000000000,1.29402129402129402129
1147,975585,VA,Small,Rural,1563,2750.00000000000000000000,3000.00000000000000000000,1279.5905310300703775,9.0063979526551504,False,250.00000000000000000000,0.15994881637875879718
1148,975599,VA,Small,Rural,1898,5854.9600000000000000000000,6351.3600000000000000000000,2634.3519494204425711,4.0526870389884089,False,496.4000000000000000000000,0.2615384615384615384615
1149,975621,VA,Small,Rural,3602,6995.00000000000000000000,6995.00000000000000000000,2776.2354247640199889,11.1127151582454192,False,0E-20,0E-20
