,district_id,state_code,name,num_students,locale,size,meeting_2018_goal_oversub,fy18_ia_bw_mbps_total,fy17_ia_bw_mbps_total,fy18_ia_bandwidth_per_student_kbps,fy17_ia_bandwidth_per_student_kbps,fy18_hierarchy_ia_connect_category,fy17_hierarchy_ia_connect_category
23,881501,CA,Upland Unified School District,11015,Suburban,Medium,True,10000,10000,908,847,Fiber,Fiber
24,881521,CA,Mountain Valley Unified School District,273,Rural,Small,True,1000,1025,3663,4020,Fixed Wireless,Fixed Wireless
25,881522,AR,Pine Bluff School District,3912,Urban,Medium,True,6000,6100,1534,1559,Fiber,Fiber
26,881539,AR,Gosnell Public School District,1331,Town,Small,True,2000,2000,1503,1540,Fiber,Fiber
27,881545,AR,Nevada School District 1,389,Rural,Small,True,1000,1000,2571,2538,Fiber,Fiber
28,881548,CA,Mendota Unified School District,3321,Rural,Medium,True,10000,10000,3011,2893,Fiber,Fiber
29,881554,CA,Manhattan Beach Unified School District,6730,Suburban,Medium,True,10000,10000,1486,1473,Fiber,Fiber
30,881560,AR,Bearden Public School District,468,Rural,Small,True,1000,1000,2137,2053,Fiber,Fiber
31,881583,CA,Murrieta Valley Unified School District,22967,Suburban,Large,True,20000,20000,871,861,Fiber,Fiber
32,881587,CA,Big Sur Unified School District,14,Suburban,Tiny,True,100,100,7143,9091,Fixed Wireless,Fixed Wireless
33,881591,CA,Redondo Beach Unified School District,9692,Suburban,Medium,True,10000,10000,1032,1001,Fiber,Fiber
34,881597,CA,Dos Palos Oro Loma Jt Unified School District,2325,Town,Medium,True,10000,1000,4301,430,Fiber,Fiber
35,881602,AR,Western Yell County School District,414,Rural,Small,True,1000,1000,2415,2695,Fiber,Fiber
36,881605,CA,Farmersville Unified School District,2561,Suburban,Medium,True,5000,5000,1952,1860,Fiber,Fiber
37,881606,AR,Hamburg Public School District,1998,Town,Small,True,3000,3000,1502,1691,Fiber,Fiber
38,881611,AR,Mountain Home School District,3858,Town,Medium,True,6000,6000,1555,1552,Fiber,Fiber
39,881616,AR,Magnolia Public School District,2773,Town,Small,True,4000,4000,1442,1438,Fiber,Fiber
40,881622,AR,Rivercrest School District #57,1246,Rural,Small,True,2000,2000,1605,1695,Fiber,Fiber
41,881626,AR,Manila Public School District 15,1115,Rural,Small,True,2000,2000,1794,1881,Fiber,Fiber
42,881634,AR,Trumann Public School District 21,1629,Town,Small,True,2000,2000,1228,1241,Fiber,Fiber
43,881639,AR,East Poinsett Co School District,778,Rural,Small,True,1000,1000,1285,1299,Fiber,Fiber
44,881642,AZ,Colorado River Un H S District 2,1716,Town,Small,True,2000,1000,1166,575,Fiber,Fiber
45,881645,AR,De Queen Public School District,2386,Town,Small,True,3000,3000,1257,1236,Fiber,Fiber
46,881669,CA,Healdsburg Unified School District,1600,Suburban,Small,True,30000,30000,18750,19841,Fiber,Fiber
47,881688,AL,Barbour County School District,847,Rural,Small,True,1000,250,1181,324,Fiber,Fiber
48,881706,CA,Coast Unified School District,639,Rural,Small,True,1000,1000,1565,1565,Fiber,Fiber
49,881708,AR,Lafayette County School District,599,Rural,Small,True,1000,1040,1669,1784,Fiber,Fiber
50,881724,CO,Agate School District 300,5,Rural,Tiny,True,100,100,20000,33333,Fiber,Fiber
51,881728,AR,Emerson-Taylor-Bradley School District,1038,Rural,Medium,True,2000,2000,1927,2028,Fiber,Fiber
52,881734,AR,Cedar Ridge School District,787,Rural,Small,True,2000,2150,2541,2635,Fiber,Fiber
53,881736,CO,Akron School District R 1,378,Rural,Small,True,1000,1000,2646,2688,Fiber,Fiber
54,881739,AR,Hillcrest Public School District,452,Rural,Small,True,1000,1000,2212,2451,Fiber,Fiber
55,881747,CO,South Conejos School District Re 10,212,Rural,Small,True,1000,,4717,,Fiber,None - Error
56,881749,AR,Ouachita River School Districtrct,756,Rural,Small,True,1000,1000,1323,1389,Fiber,Fiber
57,881751,CA,Waterford Unified School District,1825,Town,Small,True,2000,1000,1096,559,Fiber,Fiber
58,881760,AR,Ozark Mountain School District,644,Rural,Medium,True,1000,1000,1553,1085,Fiber,Fiber
59,881765,CO,Arickaree School District No. R-2,97,Rural,Small,True,1000,1000,10309,6757,Fiber,Fiber
60,881770,AR,Two Rivers School District,894,Rural,Small,True,1000,1000,1119,1227,Fiber,Fiber
61,881771,CO,Arriba-Flagler School District 20,198,Rural,Tiny,True,1000,1000,5051,13158,Fiber,Fiber
62,881773,CA,Golden Valley Unified School District,1845,Town,Medium,True,2000,1000,1084,541,Fiber,Fiber
63,881775,CO,Aspen School District Re 1,1670,Rural,Small,True,3000,575,1796,322,Fiber,Fiber
64,881780,AR,Lawrence County School District,971,Town,Small,True,2000,2000,2060,2153,Fiber,Fiber
65,881824,AL,Coosa County School District,980,Rural,Small,True,1000,500,1020,425,Fiber,Fiber
66,881825,CO,Bethune School District R 5,51,Rural,Tiny,True,1000,1000,19608,9524,Fiber,Fiber
67,881837,CO,Branson School District R E 82,65,Rural,Tiny,True,100,40,1538,506,Fiber,Fiber
68,881838,AR,Cossatot River School District,1022,Rural,Small,True,2000,2250,1957,2059,Fiber,Fiber
69,881841,CO,Briggsdale School District R E 10 J,181,Rural,Small,True,200,,1105,,Fiber,None - Error
70,881861,CO,Brush School District R E 2 J,1543,Town,Small,True,2000,2000,1296,1425,Fiber,Fiber
71,881867,AR,Alpena Public School District,528,Rural,Small,True,1000,1000,1894,2000,Fiber,Fiber
72,881872,CO,Burlington School District R E 6 J,775,Town,Small,True,1000,1000,1290,1285,Fiber,Fiber
73,881877,CO,Byers School District 32 J,734,Urban,Small,True,1075,1050,1465,1630,Fiber,Fiber
74,881878,AR,Arkadelphia School District,1856,Town,Small,True,3000,3000,1616,1688,Fiber,Fiber
75,881883,CO,Calhan School District Rj-1,442,Rural,Small,True,1000,100,2262,218,Fiber,Fiber
76,881884,AR,Armorel Public School District,447,Rural,Small,True,1000,1000,2237,2304,Fiber,Fiber
77,881886,AL,Elba City,613,Rural,Small,True,1000,500,1631,779,Fiber,Fiber
78,881888,CO,Campo School District R E 6,39,Rural,Small,True,50,50,1282,1190,Fiber,Fiber
79,881890,AR,Ashdown Public School District,1419,Town,Small,True,2000,2000,1409,1413,Fiber,Fiber
80,881896,AR,Atkins Public School District,1034,Rural,Small,True,2000,2000,1934,2020,Fiber,Fiber
81,881900,CO,Center School District 26 Jt,618,Rural,Small,True,1000,1000,1618,1541,Fiber,Fiber
82,881901,AR,Augusta Public School District,432,Rural,Small,True,1000,1000,2315,2778,Fiber,Fiber
83,881905,CO,Cheraw School District 31,216,Rural,Tiny,True,1000,300,4630,5769,Fiber,Fiber
84,881910,AR,Bald Knob Public School District,1270,Town,Small,True,2000,2000,1575,1582,Fiber,Fiber
85,881918,CO,Clear Creek School District R E 1,714,Rural,Small,True,1000,1000,1401,1401,Fiber,Fiber
86,881921,AR,Bauxite Public School District,1673,Rural,Small,True,2000,2000,1195,1106,Fiber,Fiber
87,881927,AR,Bay School District 21,590,Rural,Small,True,1000,1000,1695,1739,Fiber,Fiber
88,881932,AR,Beebe Public School District,3369,Town,Medium,True,4000,4000,1187,1187,Fiber,Fiber
89,881937,AR,Benton Public School District 8,5202,Suburban,Medium,True,7000,7000,1346,1324,Fiber,Fiber
90,881938,CO,Montezuma-Cortez District Re 1,2467,Town,Medium,True,2250,1125,912,460,Fiber,Fiber
91,881940,CA,Chawanakee Unified School District,1054,Rural,Medium,True,4000,1200,3795,1104,Fiber,Fiber
92,881942,AR,Pea Ridge School District 109,2103,Suburban,Small,True,3000,3000,1427,1410,Fiber,Fiber
93,881947,CO,Creede Consolidated School District 1,81,Rural,Tiny,True,100,100,1235,2564,Fiber,Fiber
94,881948,AR,Bentonville Public Schools,16609,Urban,Large,True,22000,22100,1325,1571,Fiber,Fiber
95,881952,AR,Bergman Public School District,1167,Rural,Small,True,2000,2000,1714,1855,Fiber,Fiber
96,881955,AR,Berryville Public School District,1987,Town,Small,True,3000,3000,1510,1546,Fiber,Fiber
97,881957,CO,Cripple Creek-Victor Schs Re 1,374,Rural,Small,True,1000,1000,2674,2959,Fiber,Fiber
98,881959,AR,Bismarck School District,1023,Rural,Small,True,2000,2000,1955,2020,Fiber,Fiber
99,881961,CO,Crowley Co School District Re 1 J,437,Rural,Small,True,600,300,1373,682,Fiber,Fiber
100,881962,AL,Greene County School District,733,Rural,Small,True,1000,750,1364,785,Fiber,Fiber
101,881964,AR,Blevins School District,497,Rural,Small,True,1000,1000,2012,2146,Fiber,Fiber
102,881965,CO,De Beque School District No. 49-JT,190,Rural,Small,True,1000,1000,5263,7353,Fiber,Fiber
103,881968,AR,Blytheville School District 5,1513,Town,Small,True,3000,3000,1983,2104,Fiber,Fiber
104,881969,CO,Deer Trail School District 26,196,Rural,Small,True,1000,1000,5102,5988,Fiber,Fiber
105,881972,AR,Lead Hill Public School District 4,363,Rural,Small,True,500,500,1377,1437,Fiber,Fiber
106,881973,CO,Del Norte School District C 7,439,Rural,Small,True,1000,1000,2278,2347,Fiber,Fiber
107,881977,AR,Booneville Public School District,1253,Town,Small,True,2000,2000,1596,1705,Fiber,Fiber
108,881983,AR,Bradford Public School District,474,Rural,Small,True,1000,1000,2110,2203,Fiber,Fiber
109,881992,AR,Brinkley School District,534,Town,Small,True,3000,,5618,,Fiber,None - Error
110,881996,AR,Brookland Public School District,2482,Suburban,Small,True,3000,3000,1209,1360,Fiber,Fiber
111,882001,AR,Bryant Public School District,9953,Suburban,Medium,True,20000,20000,2009,2036,Fiber,Fiber
112,882004,AR,Buffalo Island Ctrl School District,783,Rural,Small,True,1000,1000,1277,1282,Fiber,Fiber
113,882010,AR,Cabot Public School District,10625,Suburban,Large,True,30000,25000,2824,2387,Fiber,Fiber
114,882016,AR,Caddo Hills School District,611,Rural,Small,True,1000,1000,1637,1672,Fiber,Fiber
115,882021,AR,Calico Rock School District,430,Rural,Small,True,500,500,1163,1176,Fiber,Fiber
116,882027,AR,Carlisle Public School District,703,Rural,Small,True,1000,1000,1422,1553,Fiber,Fiber
117,882030,CO,Kiowa County School District No. Re-1,192,Rural,Small,True,200,100,1042,654,Fiber,Fiber
118,882032,AR,Westside Consolidated School District,1797,Rural,Small,True,3000,3000,1669,1754,Fiber,Fiber
119,882036,AL,Lanett City School District,886,Town,Small,True,1000,500,1129,566,Fiber,Fiber
120,882038,AR,Cave City Public School District,1293,Rural,Small,True,2000,2000,1547,1715,Fiber,Fiber
121,882042,AR,Cedarville Public School District,813,Rural,Small,True,2000,2000,2460,2567,Fiber,Fiber
122,882046,AR,Genoa Central School District,1147,Rural,Small,True,2000,2000,1744,1726,Fiber,Fiber
123,882052,CO,Edison School District 54 J T,231,Rural,Small,True,1000,200,4329,885,Fiber,Fiber
124,882053,AR,White Co Central School District,764,Rural,Small,True,1000,1000,1309,1385,Fiber,Fiber
125,882058,AR,Charleston School District,944,Rural,Small,True,2000,2000,2119,2210,Fiber,Fiber
126,882060,CO,Elbert School District 200,213,Rural,Small,True,500,200,2347,885,Fiber,Fiber
127,882063,AR,Clarendon Public School District,517,Rural,Small,True,3000,,5803,,Fiber,None - Error
128,882068,AL,Linden City School District,494,Rural,Small,True,1000,500,2024,1080,Fiber,Fiber
129,882069,AR,Rector Public Schools,634,Rural,Small,True,1000,1000,1577,1637,Fiber,Fiber
130,882075,CO,Englewood Public Schools,2554,Suburban,Medium,True,5000,700,1958,254,Fiber,Fiber
131,882078,AL,Macon County School District,2023,Town,Medium,True,5000,610,2472,286,Fiber,Fiber
132,882079,AR,Clinton Public School District 1,1589,Rural,Small,True,2000,2000,1259,1781,Fiber,Fiber
133,882083,AR,Concord Public School District,492,Rural,Small,True,1000,1000,2033,2299,Fiber,Fiber
134,882088,AL,Marengo County School District,1048,Rural,Small,True,1500,750,1431,754,Fiber,Fiber
135,882089,AR,Conway Public School District 1,9920,Urban,Medium,True,20000,20000,2016,2016,Fiber,Fiber
136,882093,AR,Cotter Public School District,707,Rural,Small,True,1000,1000,1414,1395,Fiber,Fiber
137,882098,AR,County Line School District 1,472,Rural,Small,True,1000,1000,2119,2188,Fiber,Fiber
138,882104,AR,Crossett Public School District,1823,Town,Small,True,3000,3000,1646,1776,Fiber,Fiber
139,882107,CO,Frenchman School District Re 3,203,Rural,Small,True,1000,1000,4926,5208,Fiber,Fiber
140,882110,AR,Cutter-Morning Star School District,598,Rural,Small,True,1000,1000,1672,1563,Fiber,Fiber
141,882116,AR,Danville Public School District,877,Rural,Small,True,2000,2000,2281,2356,Fiber,Fiber
142,882120,AR,Dardanelle Public School District,2104,Town,Small,True,3000,3000,1426,1422,Fiber,Fiber
143,882124,AR,Decatur Public School District,632,Rural,Small,True,1500,1000,2373,1789,Fiber,Fiber
144,882128,AR,Dermott Public School District,372,Town,Small,True,1250,,3360,,Fiber,Fiber
145,882132,AR,Des Arc Public School District,551,Rural,Small,True,2000,1100,3630,2136,Fiber,Fiber
146,882137,AR,Dierks Public School District,587,Rural,Small,True,1000,1000,1704,1773,Fiber,Fiber
147,882144,CO,Weld County School District Re-1,2004,Rural,Medium,True,2000,1500,998,774,Fiber,Fiber
148,882145,AR,Dollarway Public School District,1635,Urban,Small,True,2000,2000,1223,1301,Fiber,Fiber
149,882149,CO,Gilpin Co School District R E 1,435,Rural,Small,True,500,200,1149,410,Fiber,Fiber
150,882151,AR,Dover Public School District 17,1423,Rural,Small,True,2000,2000,1405,1481,Fiber,Fiber
151,882152,AL,Oneonta City School District,1492,Rural,Small,True,1500,750,1005,503,Fiber,Fiber
152,882156,AR,Drew Central School District,1078,Town,Small,True,2000,2000,1855,2094,Fiber,Fiber
153,882165,CO,East Grand School District 2,1243,Rural,Small,True,1600,1600,1287,1248,Fiber,Fiber
154,882167,AR,Earle School District,638,Rural,Small,True,1000,1000,1567,1650,Fiber,Fiber
155,882171,CA,Trinity Alps Unified School District,742,Rural,Small,True,2000,,2695,,Fiber,Fiber
156,882172,AR,East End Public School District,679,Rural,Small,True,1000,1000,1473,1499,Fiber,Fiber
157,882174,AL,Ozark City School District,2118,Town,Medium,True,1500,1000,708,445,Fiber,Fiber
158,882177,AR,El Dorado School District,4421,Town,Medium,True,6000,6000,1357,1360,Fiber,Fiber
159,882181,AR,Elkins Public School District 10,1210,Rural,Small,True,2000,2000,1653,1681,Fiber,Fiber
160,882185,CO,Pawnee School District R E 12,77,Rural,Tiny,True,250,100,3247,1190,Fiber,Fiber
161,882187,AR,England Public School District 2,767,Town,Small,True,1000,1000,1304,1337,Fiber,Fiber
162,882192,AR,Eureka Springs School District,647,Rural,Small,True,1000,1000,1546,1626,Fiber,Fiber
163,882195,CO,Hanover School District 28,270,Rural,Small,True,1000,100,3704,366,Fiber,Fiber
164,882198,AR,Camden-Public Schools,2586,Town,Small,True,4000,4000,1547,1615,Fiber,Fiber
165,882199,AL,Piedmont City School District,1235,Town,Small,True,2000,1750,1619,1530,Fiber,Fiber
166,882202,AR,Farmington School District,2503,Suburban,Medium,True,3000,3000,1199,1206,Fiber,Fiber
167,882206,AR,Fayetteville School District # 1,9816,Urban,Medium,True,20000,20000,2037,2072,Fiber,Fiber
168,882210,AR,Flippin Public School District,878,Rural,Small,True,1000,1000,1139,1186,Fiber,Fiber
169,882211,CA,Hamilton Unified School District,697,Rural,Small,True,1000,1000,1435,1429,Fiber,Fiber
170,882214,CO,Haxtun School District R E 2 J,329,Rural,Small,True,1000,1000,3040,3356,Fiber,Fiber
171,882216,AR,Fordyce Public School District,813,Town,Small,True,1000,1000,1230,1287,Fiber,Fiber
172,882218,AZ,Kingman Unified School District #20,6798,Town,Medium,True,5000,1000,736,137,Fiber,Fiber
173,882219,CO,Hayden School District R E 1,416,Rural,Small,True,500,100,1202,227,Fiber,Fiber
174,882220,AR,Foreman Public School District,494,Rural,Small,True,1000,1000,2024,1996,Fiber,Fiber
175,882225,AR,Forrest City School District 7,2594,Town,Small,True,4000,4000,1542,1584,Fiber,Fiber
176,882229,AR,Fort Smith Public School,14888,Urban,Large,True,20000,20000,1343,1395,Fiber,Fiber
177,882235,AR,Fouke School District 15,1143,Rural,Small,True,2000,2000,1750,1859,Fiber,Fiber
178,882245,CO,Genoa-Hugo School District C 113,187,Rural,Tiny,True,1000,1000,5348,6250,Fiber,Fiber
179,882249,AR,Gentry Public School District,1407,Town,Small,True,2000,2000,1421,1368,Fiber,Fiber
180,882254,AR,Glen Rose School District,1060,Rural,Small,True,2000,2000,1887,1908,Fiber,Fiber
181,882259,AR,Centerpoint School District,959,Rural,Small,True,2000,2000,2086,2099,Fiber,Fiber
182,882265,AR,Gravette Public School District,1911,Rural,Small,True,3000,3000,1570,1572,Fiber,Fiber
183,882268,CO,Julesburg School District R E 1,633,Rural,Small,True,1000,1000,1580,1538,Fiber,Fiber
184,882271,AR,Green Forest School District,1312,Town,Small,True,2000,2000,1524,1667,Fiber,Fiber
185,882277,AR,Greenbrier Public School District,3560,Town,Medium,True,4000,4000,1124,1282,Fiber,Fiber
186,882284,AR,Greenland Public School District,795,Suburban,Small,True,1000,1000,1258,1178,Fiber,Fiber
187,882289,AR,Greenwood School District 25,3479,Town,Small,True,5000,5000,1437,1426,Fiber,Fiber
188,882290,CO,Kim Reorganized District 88,54,Rural,Small,True,100,100,1852,2222,Fiber,Fiber
189,882295,CO,Elbert County School District C 2,277,Rural,Small,True,1000,1000,3610,4167,Fiber,Fiber
190,882296,AR,Gurdon Public School District,774,Rural,Small,True,1000,1000,1292,1425,Fiber,Fiber
191,882300,CO,Kit Carson School District R 1,126,Rural,Small,True,1000,1000,7937,7813,Fiber,Fiber
192,882304,AR,Guy-Perkins School District,392,Rural,Small,True,1000,1000,2551,2674,Fiber,Fiber
193,882306,CO,West Grand School District 1,423,Rural,Small,True,1000,1000,2364,4484,Fiber,Fiber
194,882307,AL,Tallassee City School District,1849,Rural,Small,True,2000,1500,1082,825,Fiber,Fiber
195,882310,AR,Hackett Public School District,851,Rural,Small,True,1000,1000,1175,1133,Fiber,Fiber
196,882315,AR,Hampton Public School District,572,Rural,Small,True,1000,1000,1748,1832,Fiber,Fiber
197,882321,AR,Harmony Grove School District 1,987,Rural,Small,True,2000,2000,2026,2068,Fiber,Fiber
198,882325,CO,La Veta School District Re 2,220,Rural,Small,True,300,100,1364,441,Fiber,Fiber
199,882327,AR,Harmony Grove School District 614,1266,Suburban,Small,True,2000,,1580,,Fiber,None - Error
200,882333,AR,Harrisburg Public School District,1211,Rural,Small,True,2000,2000,1652,1678,Fiber,Fiber
201,882339,AR,Harrison Public School District,2635,Town,Medium,True,4000,4000,1518,1516,Fiber,Fiber
202,882347,CO,Limon School District Re 4J,479,Rural,Small,True,1000,1025,2088,2088,Fiber,Fiber
203,882350,AR,Hazen Public School District,673,Rural,Small,True,1000,1000,1486,1730,Fiber,Fiber
204,882357,AR,Heber Springs School District 1,1740,Town,Small,True,3000,3000,1724,1724,Fiber,Fiber
205,882361,AR,Hector Public School District,597,Rural,Small,True,1000,1000,1675,1689,Fiber,Fiber
206,882362,CO,Lone Star School District 101,115,Rural,Small,True,1000,1000,8696,7813,Fiber,Fiber
207,882367,AR,Helena-West Helena School District,1421,Town,Small,True,3000,,2111,,Fiber,None - Error
208,882371,AR,Hermitage Public School District,459,Rural,Small,True,1000,1000,2179,2151,Fiber,Fiber
209,882383,AR,Highland Public School District,1583,Town,Small,True,2000,2000,1263,1200,Fiber,Fiber
210,882386,CO,Thompson School District R-2J,14089,Suburban,Large,True,10000,3000,710,216,Fiber,Fiber
211,882388,AR,Hope Public School District,2196,Town,Small,True,3001.5,3301.5,1367,1628,Fiber,Fiber
212,882393,CO,Mancos School District Re 6,458,Rural,Small,True,500,250,1092,548,Fiber,Fiber
213,882394,AR,Horatio Public School District,863,Rural,Small,True,1000,1000,1159,1186,Fiber,Fiber
214,882398,AR,Hot Springs School District 6,3789,Urban,Medium,True,5000,5000,1320,1324,Fiber,Fiber
215,882402,AR,Jessieville School District,919,Rural,Small,True,2000,2000,2176,2262,Fiber,Fiber
216,882405,CO,Manzanola School District 3J,129,Rural,Small,True,500,500,3876,3876,Fiber,Fiber
217,882408,AR,Hoxie School District 46,886,Town,Small,True,2000,2000,2257,2413,Fiber,Fiber
218,882417,AR,West Memphis School District,4538,Suburban,Medium,True,5000,5000,1102,1115,Fiber,Fiber
219,882422,AR,Huntsville School District 1,2419,Rural,Medium,True,3000,3000,1240,1271,Fiber,Fiber
220,882423,CO,Buffalo School District Re 4 J,306,Rural,Small,True,1000,1000,3268,3322,Fiber,Fiber
221,882426,AR,Jasper School District 1,893,Rural,Medium,True,2000,2000,2240,2294,Fiber,Fiber
222,882431,AR,Jonesboro School District,5964,Urban,Medium,True,8000,8000,1341,1341,Fiber,Fiber
223,882435,AR,Junction City School District,680,Rural,Small,True,1150,1000,1691,1486,Fiber,Fiber
224,882438,AR,Riverview School District,1344,Town,Small,True,2000,2000,1488,1560,Fiber,Fiber
225,882441,AR,Kirby Public School District,348,Rural,Small,True,500,500,1437,1488,Fiber,Fiber
226,882445,AR,Lake Hamilton School District 5,4372,Rural,Medium,True,6000,6000,1372,1372,Fiber,Fiber
227,882449,AR,Lakeside School District 01,1086,Rural,Small,True,2000,2000,1842,2002,Fiber,Fiber
228,882455,AR,Lakeside School District 09,3558,Urban,Small,True,4000,4000,1124,1180,Fiber,Fiber
229,882463,AR,Lavaca School District,869,Rural,Small,True,2000,2000,2301,2413,Fiber,Fiber
230,882465,CO,West End School District Re 2,299,Rural,Small,True,400,310,1338,1123,Fiber,Fiber
231,882466,AR,Lincoln Consolidated School District,1245,Rural,Small,True,3000,2250,2410,1925,Fiber,Fiber
232,882468,CO,Norwood School District R 2 Jt,243,Rural,Tiny,True,1000,1000,4115,3745,Fiber,Fiber
233,882469,AR,Little Rock School District,23852,Urban,Large,True,30000,30000,1258,1278,Fiber,Fiber
234,882471,CA,Santa Barbara Unified School District,13837,Urban,Large,True,10000,1000,723,72,Fiber,Fiber
235,882473,CO,South Routt School District Re 3,327,Rural,Small,True,1000,1000,3058,3077,Fiber,Fiber
236,882474,AR,Lonoke Public School District,1812,Town,Small,True,3000,3000,1656,1719,Fiber,Fiber
237,882477,CO,Otis School District R 3,242,Rural,Small,True,1000,1000,4132,4115,Fiber,Fiber
238,882479,AR,Magazine Public School District,605,Rural,Small,True,1000,1000,1653,1852,Fiber,Fiber
239,882482,CO,Ouray School District R 1,189,Rural,Small,True,1000,1200,5291,6977,Fiber,Fiber
240,882483,AR,Magnet Cove Public School District,728,Rural,Small,True,1000,1000,1374,1427,Fiber,Fiber
241,882487,AR,Malvern Special School District,2059,Town,Small,True,3000,3000,1457,1481,Fiber,Fiber
242,882489,CA,Fortuna Elementary,1156,Town,Small,True,4000,4000,3460,3534,Fiber,Fiber
243,882490,CA,Santa Paula Unified,5333,Town,Medium,True,10000,1000,1875,193,Fiber,Fiber
244,882491,AR,Mammoth Spring School District,487,Town,Small,True,1000,1000,2053,2288,Fiber,Fiber
245,882494,AR,Mansfield School District,781,Rural,Small,True,2000,2000,2561,2407,Fiber,Fiber
246,882497,CO,Revere School District,119,Rural,Small,True,1000,1000,8403,8547,Fiber,Fiber
247,882499,AR,Lee County School District 1,936,Town,Small,True,3000,,3205,,Fiber,None - Error
248,882503,AR,Marion School District,3898,Suburban,Medium,True,5000,5000,1283,1303,Fiber,Fiber
249,882506,AR,Marked Tree School District,579,Rural,Small,True,1000,1000,1727,1812,Fiber,Fiber
250,882507,CO,Pritchett School District Re 3,45,Rural,Small,True,50,100,1111,1613,Fiber,Fiber
251,882509,AR,Searcy County School District,888,Rural,Small,True,2000,2000,2252,2421,Fiber,Fiber
252,882512,AR,Marvell Public School District,390,Rural,Small,True,3000,,7692,,Fiber,None - Error
253,882514,CA,Adelanto Elementary School District,7064,Suburban,Medium,True,10000,10000,1416,1387,Fiber,Fiber
254,882516,AR,Mayflower Public School District,1121,Rural,Small,True,2000,2000,1784,1835,Fiber,Fiber
255,882519,CO,Pueblo Rural School District 70,9335,Suburban,Large,True,10000,10000,1071,1047,Fiber,Fiber
256,882521,AR,Maynard Public School District,479,Rural,Small,True,1000,1000,2088,2000,Fiber,Fiber
257,882525,AR,Mccrory Public School District,634,Rural,Small,True,1000,1000,1577,1538,Fiber,Fiber
258,882528,CO,Ridgway School District R 2,334,Rural,Small,True,1000,300,2994,917,Fiber,Fiber
259,882529,AR,Mcgehee Public School District,1240,Town,Small,True,2000,2000,1613,1695,Fiber,Fiber
260,882532,CA,Alexander Vly Un Elem School District,130,Rural,Tiny,True,250,250,1923,2033,Fiber,Fiber
261,882534,AR,Melbourne Public School District,872,Rural,Small,True,2000,2000,2294,2296,Fiber,Fiber
262,882535,CO,Rocky Ford School District R 2,837,Town,Small,True,1000,300,1195,358,Fiber,Fiber
263,882540,AR,Mena Public School District,1737,Rural,Small,True,3000,3000,1727,1683,Fiber,Fiber
264,882541,CO,Mountain Valley School District R E 1,132,Rural,Tiny,True,1000,100,7576,508,Fiber,Fixed Wireless
265,882544,AR,Mineral Springs School District,405,Rural,Small,True,1000,1000,2469,2469,Fiber,Fiber
266,882548,AR,Monticello School District,2020,Town,Small,True,3000,3000,1485,1501,Fiber,Fiber
267,882553,AR,Mount Ida Public School District 20,471,Rural,Small,True,1000,1000,2123,2110,Fiber,Fiber
268,882554,CO,Sanford School District 6 J,393,Rural,Small,True,1200,150,3053,407,Fiber,Fiber
269,882557,CO,Sangre De Cristopk-12 School,297,Rural,Small,True,1000,1000,3367,3367,Fiber,Fiber
270,882558,AR,Mt Vernon-Enola School District,514,Rural,Small,True,1000,1000,1946,1953,Fiber,Fiber
271,882563,AR,Mountain Pine School District,549,Rural,Small,True,1000,1000,1821,1898,Fiber,Fiber
272,882569,AR,Mountain View School District,1731,Rural,Medium,True,2000,2000,1155,1237,Fiber,Fiber
273,882570,CO,Hi Plains School District R 23,104,Rural,Tiny,True,1000,1000,9615,19608,Fiber,Fiber
274,882573,AR,Mountainburg School District,678,Rural,Small,True,1000,1000,1475,1502,Fiber,Fiber
275,882575,CO,Sheridan School District 2,1516,Suburban,Small,True,2000,2000,1319,1127,Fiber,Fiber
276,882578,AR,Mulberry/Pleasant View Bi-County School District,384,Rural,Small,True,500,500,1302,1319,Fiber,Fiber
277,882580,CO,Silverton School District 1,80,Rural,Small,True,155,155,1938,2246,Fiber,Fiber
278,882583,CA,Alta Vista Elem School District,555,Suburban,Tiny,True,1000,1000,1802,1704,Fiber,Fiber
279,882584,AR,South Pike County,715,Rural,Small,True,1000,1000,1399,1418,Fiber,Fiber
280,882588,AR,Nashville Public School District 1,1932,Town,Small,True,3000,3000,1553,1572,Fiber,Fiber
281,882589,CA,Alta-Dutch Flat Un Elem Dist,104,Rural,Tiny,True,1000,1000,9615,10870,Fiber,Fiber
282,882593,AR,Nemo Vista School District,470,Rural,Small,True,1000,1000,2128,2331,Fiber,Fiber
283,882594,CA,Alum Rock Union Elem School District,10494,Urban,Large,True,10000,10000,953,908,Fiber,Fiber
284,882598,CA,Alview-Dairyland Un School District,381,Rural,Small,True,2000,1000,5249,2525,Fixed Wireless,Fixed Wireless
285,882601,AR,Nettleton Public School District,3420,Urban,Medium,True,4000,4000,1170,1197,Fiber,Fiber
286,882605,AR,Norfork Public School District,451,Rural,Small,True,1000,1000,2217,2347,Fiber,Fiber
287,882607,CO,Strasburg School District 31 J,972,Rural,Small,True,2000,1050,2058,876,Fiber,Fiber
288,882611,CO,Stratton School District R-4,213,Rural,Small,True,1000,1000,4695,5495,Fiber,Fiber
289,882614,AR,North Little Rock School District,8785,Urban,Medium,True,10000,10000,1138,1245,Fiber,Fiber
290,882619,AR,Omaha Public School District,422,Rural,Small,True,1000,1000,2370,2475,Fiber,Fiber
291,882624,AR,Osceola School District 1,1238,Town,Small,True,2000,2000,1616,1778,Fiber,Fiber
