funding_year,state_code,district_id,num_students,old_total_bw,old_total_cost,old_bw_per_student,projected_bw_fy2018,consortium_affiliation,consortium_member,locale,ulocal,contract_expiring,deal,total_circuits,new_total_bw,new_total_cost,total_li,bw_rank,best_deal,new_bw_per_student,total_bw_change,total_bw_percent_change
2018,CA,883225,6912,1000.0,1943.8467196715037,144.67592592592592,5875.2,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Suburban,21,False,Deal 2,2.0,1250.0,1641.0,2.0,1.0,True,180.84490740740742,250.0,0.25
2018,AZ,883228,1172,200.0,3000.0,170.64846416382252,1172.0,,False,Town,33,False,Deal 1,1.0,1000.0,2000.0,1.0,1.0,True,853.2423208191126,800.0,4.0
2019,AZ,883228,1124,200.0,3000.0,177.93594306049823,1124.0,,False,Town,33,False,Deal 1,2.0,1100.0,2725.0,2.0,1.0,True,978.6476868327402,900.0,4.5
2019,AZ,883232,1388,500.0,1879.0,360.2305475504323,1388.0,Greenlee County Superintendent Office,True,Town,33,True,Deal 1,2.0,700.0,1873.0,2.0,1.0,True,504.3227665706052,200.0,0.4
2018,AZ,883274,35543,5000.0,10006.0,140.67467574487242,24880.1,Maricopa County Superintendent Office,True,Suburban,21,True,Deal 1,2.0,10100.0,9992.0,2.0,1.0,True,284.1628450046423,5100.0,1.02
2019,AZ,883282,808,400.0,1500.0,495.0495049504951,808.0,,False,Town,33,False,Deal 1,3.0,560.0,1472.0,2.0,1.0,True,693.0693069306931,160.0,0.4
2018,AZ,883290,3075,500.0,3480.0,162.60162601626016,3075.0,,False,Town,33,False,Deal 2,2.0,1300.0,3350.0,2.0,1.0,True,422.7642276422764,800.0,1.6
2019,AZ,883294,3948,1000.0,2864.0,253.29280648429585,3355.8,Yavapai County Superintendent Office,True,Urban,13,False,Deal 2,2.0,2030.0,2789.0,2.0,1.0,True,514.1843971631206,1030.0,1.03
2019,AZ,883323,3134,750.0,2480.0,239.3107849393746,2663.9,,False,Town,33,True,Deal 1,2.0,1100.0,2454.0,2.0,1.0,True,350.98915124441606,350.0,0.4666666666666667
2018,AZ,883325,6621,2100.0,4794.0,317.17263253285,5627.85,,False,Town,32,False,Deal 2,1.0,3000.0,4722.0,1.0,1.0,True,453.10376076121435,900.0,0.42857142857142855
2018,AZ,883337,24434,10200.0,10139.04,417.4510927396251,17103.8,Maricopa County Superintendent Office,True,Urban,12,False,Deal 2,3.0,12300.0,9980.0,3.0,1.0,True,503.3969059507244,2100.0,0.20588235294117646
2018,AZ,883343,2540,300.0,4012.0,118.11023622047244,2159.0,,False,Rural,41,True,Deal 2,2.0,2000.0,4000.0,1.0,1.0,True,787.4015748031496,1700.0,5.666666666666667
2018,AZ,883345,34764,10000.0,11344.0,287.65389483373605,24334.8,Maricopa County Superintendent Office,True,Suburban,21,False,Deal 2,2.0,16000.0,10600.0,2.0,1.0,True,460.24623173397765,6000.0,0.6
2018,AZ,883349,2578,300.0,2820.0,116.36927851047324,2191.3,,False,Town,33,True,Deal 1,1.0,500.0,1750.0,1.0,1.0,True,193.9487975174554,200.0,0.6666666666666666
2019,AZ,883349,2523,1000.0,2954.0,396.3535473642489,2144.55,,False,Town,33,False,Deal 1,2.0,2080.0,2932.0,2.0,1.0,True,824.4153785176377,1080.0,1.08
2019,CA,883354,34940,10000.0,5082.290416298225,286.20492272467084,24458.0,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Suburban,21,True,Deal 3,3.0,12150.0,4820.0,3.0,1.0,True,347.7389811104751,2150.0,0.215
2019,AZ,883363,15767,2000.0,3573.0,126.8472125325046,11036.9,,False,Urban,11,False,Deal 1,1.0,5000.0,3090.0,1.0,1.0,True,317.1180313312615,3000.0,1.5
2018,CA,883364,3220,500.0,1369.0272215450693,155.27950310559007,3220.0,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Urban,11,True,Deal 1,3.0,1200.0,1334.0,2.0,1.0,True,372.67080745341616,700.0,1.4
2019,AZ,883367,2104,1000.0,1555.0,475.2851711026616,2104.0,,False,Suburban,21,False,Deal 1,1.0,2000.0,1150.0,1.0,1.0,True,950.5703422053232,1000.0,1.0
2018,CA,883368,13600,10000.0,2512.814805399996,735.2941176470588,11560.0,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Suburban,21,False,Deal 1,2.0,10500.0,2499.0,2.0,1.0,True,772.0588235294117,500.0,0.05
2019,CA,883368,13498,10000.0,1834.999298234384,740.8504963698325,11473.3,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Suburban,21,True,Deal 1,2.0,10500.0,1806.0,2.0,1.0,True,777.8930211883242,500.0,0.05
2018,AZ,883371,14116,2200.0,5914.0,155.85151601020118,11998.6,Maricopa County Superintendent Office,True,Urban,12,False,Deal 2,1.0,10000.0,5800.0,1.0,1.0,True,708.4159818645509,7800.0,3.5454545454545454
2018,AZ,883390,49737,10000.0,6123.0,201.05756278022398,19894.8,,False,Urban,11,True,Deal 2,5.0,15300.0,6097.0,3.0,1.0,True,307.6180710537427,5300.0,0.53
2019,AZ,883390,47102,10000.0,4200.0,212.30520996985265,18840.8,,False,Urban,11,True,Deal 1,2.0,12000.0,4166.0,2.0,1.0,True,254.76625196382318,2000.0,0.2
2019,CA,883397,476,250.0,589.35,525.2100840336135,476.0,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Rural,41,True,Deal 1,2.0,260.0,575.0,2.0,1.0,True,546.218487394958,10.0,0.04
2019,AZ,883401,23306,2000.0,1860.0,85.81481163648846,16314.2,Maricopa County Superintendent Office,True,Urban,11,True,Deal 1,2.0,3000.0,1635.0,2.0,1.0,True,128.7222174547327,1000.0,0.5
2018,AZ,883411,1111,200.0,3632.38,180.01800180018003,1111.0,Cochise County Superintendent Office,True,Rural,41,True,Deal 1,4.0,289.0,3451.0,3.0,1.0,True,260.12601260126013,89.0,0.445
2018,AZ,883413,696,100.0,1534.56,143.67816091954023,696.0,,False,Town,32,False,Deal 1,1.0,300.0,900.0,1.0,1.0,True,431.0344827586207,200.0,2.0
2019,AZ,883413,639,200.0,1205.21,312.98904538341156,639.0,,False,Town,32,True,Deal 1,1.0,300.0,900.0,1.0,1.0,True,469.4835680751174,100.0,0.5
2019,CA,883473,2365,1000.0,1063.75,422.8329809725159,2365.0,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Rural,41,True,Deal 1,2.0,1003.0,1030.0,2.0,1.0,True,424.1014799154334,3.0,0.003
2019,CA,883541,309,100.0,460.0,323.62459546925567,309.0,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Rural,42,True,Deal 1,2.0,253.0,419.0,2.0,1.0,True,818.7702265372168,153.0,1.53
2019,CA,883547,1256,250.0,600.2001948623815,199.04458598726114,1256.0,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Suburban,21,True,Deal 1,2.0,260.0,575.0,2.0,1.0,True,207.0063694267516,10.0,0.04
2018,CA,883575,2929,1000.0,2200.0,341.4134516899966,2929.0,,False,Suburban,21,True,Deal 1,2.0,2000.0,2154.0,1.0,1.0,True,682.8269033799932,1000.0,1.0
2019,CA,883575,3018,1000.0,1800.0,331.3452617627568,3018.0,,False,Suburban,21,False,Deal 1,2.0,1050.0,1790.0,2.0,1.0,True,347.9125248508946,50.0,0.05
2018,CA,883587,3075,1000.0,1576.7651261649341,325.2032520325203,3075.0,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Suburban,21,False,Deal 1,2.0,2600.0,1482.0,2.0,1.0,True,845.5284552845528,1600.0,1.6
2018,CA,883602,3463,1000.0,2800.1423193200544,288.7669650591972,3463.0,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Town,31,True,Deal 1,2.0,1300.0,2610.0,2.0,1.0,True,375.3970545769564,300.0,0.3
2018,CA,883603,62,10.0,472.4607463543144,161.29032258064515,62.0,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Rural,42,True,Deal 1,1.0,20.0,469.0,1.0,1.0,True,322.5806451612903,10.0,1.0
2018,CA,883669,2977,2000.0,1740.21,671.8172657037286,2977.0,,False,Suburban,21,True,Deal 3,2.0,2750.0,1552.0,2.0,1.0,True,923.7487403426268,750.0,0.375
2018,CA,883674,623,300.0,3401.2097662722795,481.54093097913324,623.0,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Urban,12,True,Deal 1,1.0,500.0,3342.0,1.0,1.0,True,802.5682182985554,200.0,0.6666666666666666
2018,CA,883707,2550,1300.0,2138.130353543875,509.80392156862746,2550.0,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC) | SAN BERNARDINO COUNTY BEST NET CONSORTIUM,True,Urban,12,True,Deal 2,5.0,2150.0,2076.0,3.0,1.0,True,843.1372549019608,850.0,0.6538461538461539
2018,CA,883711,31114,5000.0,4253.677241189533,160.69936363052003,21779.8,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Suburban,21,True,Deal 1,3.0,20250.0,4154.0,2.0,1.0,True,650.8324227036061,15250.0,3.05
2018,CA,883728,3117,1000.0,1474.0078908724647,320.82130253448827,2649.45,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Town,32,True,Deal 1,2.0,2510.0,1330.0,2.0,1.0,True,805.2614693615656,1510.0,1.51
2018,CA,883738,2173,1000.0,2541.729794397172,460.1932811780948,2173.0,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Suburban,21,False,Deal 1,1.0,2000.0,2454.0,1.0,1.0,True,920.3865623561896,1000.0,1.0
2018,CA,883787,5664,1000.0,2628.058516090927,176.5536723163842,4814.4,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Suburban,21,False,Deal 1,2.0,2100.0,2546.0,2.0,1.0,True,370.76271186440675,1100.0,1.1
2019,CA,883800,25597,10000.0,1582.6802887024394,390.6707817322342,17917.9,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Suburban,21,False,Deal 1,3.0,10253.0,1533.0,3.0,1.0,True,400.55475251005976,253.0,0.0253
2018,CA,883828,342,1.5,3062.0559086142493,4.385964912280702,342.0,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Rural,42,True,Deal 1,3.0,4.5,2328.0,1.0,1.0,True,13.157894736842104,3.0,2.0
2018,CA,883829,3130,2000.0,1500.0,638.9776357827476,2660.5,,False,Suburban,21,False,Deal 2,2.0,2650.0,1344.0,2.0,1.0,True,846.6453674121406,650.0,0.325
2019,CA,883861,2833,1000.0,1058.83,352.98270384751146,2833.0,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC) | SONOMA CO OFFICE OF EDUCATION,True,Suburban,21,False,Deal 2,2.0,1003.0,1030.0,2.0,1.0,True,354.041651959054,3.0,0.003
2018,CA,883864,10158,5001.0,6718.087583683902,492.32132309509745,8634.3,,False,Urban,12,True,Deal 1,3.0,5500.0,6455.0,2.0,1.0,True,541.4451663713329,499.0,0.09978004399120176
2018,CA,883876,2975,1000.0,1344.2010362574151,336.1344537815126,2975.0,,False,Town,32,False,Deal 2,3.0,2700.0,1253.0,2.0,1.0,True,907.563025210084,1700.0,1.7
2018,CA,883934,5831,2000.0,2902.03341922592,342.99434059338023,4956.35,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC) | Shasta County Office of Education,True,Urban,13,False,Deal 1,3.0,2450.0,2824.0,3.0,1.0,True,420.16806722689074,450.0,0.225
2018,CA,884000,5388,1000.0,1179.5208294173356,185.59762435040832,4579.8,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Urban,12,True,Deal 2,1.0,2500.0,1069.0,1.0,1.0,True,463.9940608760208,1500.0,1.5
2018,CA,884030,3449,1000.0,1672.379276794884,289.93911278631487,2931.65,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Urban,13,True,Deal 4,2.0,2750.0,1552.0,2.0,1.0,True,797.3325601623659,1750.0,1.75
2019,CA,884078,33352,10000.0,1417.5069339689712,299.8320940273447,23346.4,CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA (CENIC),True,Urban,12,False,Deal 1,2.0,10010.0,1375.0,2.0,1.0,True,300.13192612137203,10.0,0.001
2018,FL,888978,3195,1000.0,1999.0,312.98904538341156,2715.75,,False,Town,32,True,Deal 1,2.0,1050.0,1795.0,2.0,1.0,True,328.63849765258215,50.0,0.05
2019,FL,888978,3195,1000.0,1999.0,312.98904538341156,2715.75,,False,Town,32,True,Deal 1,2.0,1050.0,1795.0,2.0,1.0,True,328.63849765258215,50.0,0.05
2019,FL,888981,2147,1000.0,3650.0,465.76618537494176,2147.0,STATE OF FLORIDA DEPARTMENT OF MANAGEMENT SERVICES,True,Rural,41,False,Deal 1,1.0,2000.0,2589.0,1.0,1.0,True,931.5323707498835,1000.0,1.0
2018,FL,888983,15312,2300.0,6440.0,150.20898641588298,10718.4,,False,Rural,41,False,Deal 1,2.0,6100.0,6294.0,2.0,1.0,True,398.380355276907,3800.0,1.6521739130434783
2019,FL,888983,15328,5000.0,5700.0,326.2004175365345,10729.6,,False,Rural,41,True,Deal 1,2.0,10350.0,5533.0,2.0,1.0,True,675.2348643006263,5350.0,1.07
2019,FL,888986,9596,1000.0,3220.4,104.21008753647354,8156.6,,False,Town,32,,Deal 1,1.0,2000.0,2589.0,1.0,1.0,True,208.42017507294707,1000.0,1.0
2018,FL,888987,278986,40550.0,13696.443333333333,145.34779522986815,111594.4,STATE OF FLORIDA DEPARTMENT OF MANAGEMENT SERVICES,True,Suburban,21,False,Deal 4,10.0,66540.0,13628.0,4.0,1.0,True,238.5065917286172,25990.0,0.6409371146732429
2019,FL,888987,285087,42756.0,18843.96,149.97527070683685,114034.8,STATE OF FLORIDA DEPARTMENT OF MANAGEMENT SERVICES,True,Suburban,21,False,Deal 5,9.0,89500.0,18840.0,4.0,1.0,True,313.93925363134764,46744.0,1.0932734586958555
2018,FL,889001,7379,1000.0,4974.94,135.5197181189863,6272.15,STATE OF FLORIDA DEPARTMENT OF MANAGEMENT SERVICES,True,Town,33,True,Deal 1,2.0,3000.0,4300.0,2.0,1.0,True,406.5591543569589,2000.0,2.0
2019,FL,889001,7370,2000.0,5899.19,271.37042062415196,6264.5,STATE OF FLORIDA DEPARTMENT OF MANAGEMENT SERVICES,True,Town,33,True,Deal 1,3.0,4000.0,5300.0,2.0,1.0,True,542.7408412483039,2000.0,1.0
2019,FL,889002,18192,5018.0,10187.84,275.83553210202285,12734.4,STATE OF FLORIDA DEPARTMENT OF MANAGEMENT SERVICES,True,Suburban,22,True,Deal 2,2.0,8150.0,9839.0,2.0,1.0,True,447.9991204925242,3132.0,0.6241530490235153
2019,FL,889003,12258,2000.0,5899.19,163.15875346712352,8580.6,STATE OF FLORIDA DEPARTMENT OF MANAGEMENT SERVICES,True,Suburban,23,True,Deal 3,3.0,8000.0,5655.0,2.0,1.0,True,652.6350138684941,6000.0,3.0
2018,FL,889004,193669,15000.0,33171.58,77.45173466068395,77467.6,,False,Suburban,21,False,Deal 10,6.0,70300.0,33168.0,4.0,1.0,True,362.99046310973876,55300.0,3.6866666666666665
2018,FL,889006,15663,1000.0,5937.01,63.84472961757007,10964.1,,False,Suburban,22,True,Deal 1,2.0,3050.0,5394.0,2.0,1.0,True,194.7264253335887,2050.0,2.05
2018,FL,889010,39671,3000.0,7275.0,75.62199087494643,27769.7,,False,Suburban,21,True,Deal 1,2.0,4000.0,6600.0,1.0,1.0,True,100.82932116659525,1000.0,0.3333333333333333
2019,FL,889010,40564,8000.0,17387.84,197.2192091509713,28394.8,,False,Suburban,21,True,Deal 2,4.0,24000.0,17279.0,3.0,1.0,True,591.6576274529139,16000.0,2.0
2018,FL,889016,2636,1050.0,2445.0,398.3308042488619,2240.6,,False,Rural,41,False,Deal 1,2.0,2000.0,2000.0,1.0,1.0,True,758.7253414264036,950.0,0.9047619047619048
2019,FL,889016,2800,1050.0,2445.0,375.0,2380.0,,False,Rural,41,True,Deal 1,2.0,2000.0,2000.0,1.0,1.0,True,714.2857142857143,950.0,0.9047619047619048
2018,FL,889029,181905,28350.0,20254.61,155.8505813474066,72762.0,,False,Suburban,21,False,Deal 8,5.0,63500.0,20176.0,4.0,1.0,True,349.08331271817707,35150.0,1.2398589065255732
2019,FL,889033,10668,2500.0,5950.0,234.34570678665168,7467.6,,False,Town,32,False,Deal 3,3.0,7100.0,5805.0,3.0,1.0,True,665.5418072740907,4600.0,1.84
2019,FL,889035,36316,5000.0,8288.0,137.68036127326798,25421.2,,False,Urban,13,False,Deal 2,2.0,11000.0,6732.0,2.0,1.0,True,302.89679480118957,6000.0,1.2
2018,FL,889037,39114,10000.0,19669.96,255.66293398783046,27379.8,STATE OF FLORIDA DEPARTMENT OF MANAGEMENT SERVICES,True,Rural,41,True,Deal 1,8.0,24800.0,10860.0,2.0,1.0,True,634.0440762898195,14800.0,1.48
2019,FL,889037,38104,14000.0,28538.26,367.41549443627963,26672.8,STATE OF FLORIDA DEPARTMENT OF MANAGEMENT SERVICES,True,Rural,41,True,Deal 1,4.0,25000.0,27825.0,2.0,1.0,True,656.0990972076422,11000.0,0.7857142857142857
2018,FL,889038,36821,10000.0,16605.53,271.58415034898564,25774.7,STATE OF FLORIDA DEPARTMENT OF MANAGEMENT SERVICES,True,Urban,12,True,Deal 1,8.0,24800.0,10860.0,2.0,1.0,True,673.5286928654843,14800.0,1.48
2019,FL,889038,36841,10000.0,16635.53,271.43671453000735,25788.7,STATE OF FLORIDA DEPARTMENT OF MANAGEMENT SERVICES,True,Urban,12,True,Deal 3,3.0,20000.0,16031.0,2.0,1.0,True,542.8734290600147,10000.0,1.0
2018,FL,889046,8529,1500.0,4650.0,175.87055926837849,7249.65,,False,Rural,42,False,Deal 1,2.0,3000.0,4300.0,2.0,1.0,True,351.74111853675697,1500.0,1.0
2019,FL,889046,8603,1500.0,4650.0,174.35778216901082,7312.55,,False,Rural,42,True,Deal 1,2.0,3000.0,4300.0,2.0,1.0,True,348.71556433802164,1500.0,1.0
2018,IA,894141,1083,650.0,1397.0,600.1846722068328,1083.0,Iowa Department of Education,True,Rural,42,True,Deal 2,4.0,800.0,1332.0,1.0,1.0,True,738.6888273314867,150.0,0.23076923076923078
2019,IA,894143,971,400.0,1410.0,411.94644696189494,971.0,Iowa Department of Education,True,Rural,43,False,Deal 2,2.0,600.0,1343.0,2.0,1.0,True,617.9196704428424,200.0,0.5
2018,IA,894146,648,400.0,2514.26,617.283950617284,648.0,Iowa Department of Education,True,Rural,42,True,Deal 1,2.0,600.0,2264.0,2.0,1.0,True,925.925925925926,200.0,0.5
2018,IA,894173,370,250.0,877.5,675.6756756756756,370.0,Iowa Department of Education,True,Rural,43,False,Deal 4,3.0,260.0,830.0,2.0,1.0,True,702.7027027027027,10.0,0.04
2018,IA,894176,774,230.0,959.95,297.1576227390181,774.0,Iowa Department of Education,True,Rural,42,False,Deal 4,1.0,300.0,900.0,1.0,1.0,True,387.5968992248062,70.0,0.30434782608695654
2018,IA,894182,400,100.0,784.0,250.0,400.0,Iowa Department of Education,True,Rural,43,True,Deal 1,1.0,200.0,705.0,1.0,1.0,True,500.0,100.0,1.0
2018,IA,894183,498,300.0,1250.0,602.4096385542168,498.0,,False,Rural,43,False,Deal 2,1.0,350.0,1250.0,1.0,1.0,True,702.8112449799197,50.0,0.16666666666666666
2019,IA,894183,549,300.0,1250.0,546.448087431694,549.0,,False,Rural,43,False,Deal 2,1.0,500.0,990.0,1.0,1.0,True,910.7468123861566,200.0,0.6666666666666666
2018,IA,894187,1500,300.0,2833.52,200.0,1500.0,Iowa Department of Education,True,Rural,42,True,Deal 3,3.0,1400.0,2753.0,3.0,1.0,True,933.3333333333334,1100.0,3.6666666666666665
2019,IA,894187,1531,550.0,2164.85,359.24232527759636,1531.0,Iowa Department of Education,True,Rural,42,True,Deal 5,2.0,1200.0,2100.0,2.0,1.0,True,783.8014369693011,650.0,1.1818181818181819
2019,IA,894200,1031,350.0,1678.21,339.47623666343355,1031.0,Iowa Department of Education | MISSISSIPPI BEND AREA ED AGENCY 09,True,Town,32,True,Deal 2,1.0,1000.0,1440.0,1.0,1.0,True,969.9321047526673,650.0,1.8571428571428572
2018,IA,894202,2214,200.0,900.0,90.33423667570008,2214.0,,False,Town,31,True,Deal 1,1.0,250.0,675.0,1.0,1.0,True,112.91779584462512,50.0,0.25
2019,IA,894202,2127,350.0,1382.11,164.55101081335215,2127.0,,False,Town,31,True,Deal 3,2.0,1100.0,1353.0,2.0,1.0,True,517.1603196991067,750.0,2.142857142857143
2019,IA,894214,1252,400.0,2114.0,319.4888178913738,1252.0,GREAT PRAIRIE AEA | Iowa Department of Education,True,Town,33,True,Deal 2,2.0,1200.0,2040.0,2.0,1.0,True,958.4664536741215,800.0,2.0
2018,IA,894236,474,300.0,1310.26,632.9113924050633,474.0,Iowa Department of Education,True,Rural,43,True,Deal 3,2.0,400.0,1253.0,2.0,1.0,True,843.8818565400844,100.0,0.3333333333333333
2018,IA,894239,9097,2000.0,6384.26,219.85269869187644,7732.45,Iowa Department of Education,True,Urban,13,False,Deal 4,4.0,6000.0,6360.0,1.0,1.0,True,659.5580960756294,4000.0,2.0
2019,IA,894241,3071,700.0,2805.0,227.93878215564962,2610.35,Heartland Area Education Agency 11 | Iowa Department of Education,True,Rural,41,True,Deal 1,1.0,2000.0,2600.0,1.0,1.0,True,651.253663301856,1300.0,1.8571428571428572
2018,IA,894243,14939,3200.0,10316.543961489451,214.20443135417364,10457.3,MISSISSIPPI BEND AREA ED AGENCY 09,True,Urban,12,True,Deal 1,3.0,10130.0,10300.0,2.0,1.0,True,678.0909030055559,6930.0,2.165625
2019,IA,894249,2220,500.0,2165.61,225.22522522522522,2220.0,Iowa Department of Education,True,Town,33,True,Deal 2,2.0,1200.0,2138.0,2.0,1.0,True,540.5405405405405,700.0,1.4
2018,IA,894266,475,300.0,1057.5,631.578947368421,475.0,Iowa Department of Education,True,Rural,42,False,Deal 2,2.0,330.0,1015.0,2.0,1.0,True,694.7368421052631,30.0,0.1
2019,IA,894266,518,300.0,1057.5,579.1505791505791,518.0,Iowa Department of Education,True,Rural,42,False,Deal 3,1.0,500.0,990.0,1.0,1.0,True,965.2509652509652,200.0,0.6666666666666666
2019,IA,894272,838,500.0,900.0,596.6587112171837,838.0,,False,Town,33,True,Deal 1,1.0,750.0,800.0,1.0,1.0,True,894.9880668257756,250.0,0.5
2018,IA,894278,421,220.0,1214.67,522.5653206650832,421.0,,False,Rural,43,True,Deal 1,1.0,300.0,900.0,1.0,1.0,True,712.5890736342043,80.0,0.36363636363636365
2019,IA,894278,421,200.0,900.0,475.05938242280286,421.0,,False,Rural,43,True,Deal 2,1.0,300.0,900.0,1.0,1.0,True,712.5890736342043,100.0,0.5
2018,IA,894289,465,100.0,1692.36,215.05376344086022,465.0,Iowa Department of Education,True,Rural,42,True,Deal 1,1.0,300.0,1372.0,1.0,1.0,True,645.1612903225806,200.0,2.0
2018,IA,894296,501,150.0,1104.01,299.4011976047904,501.0,Iowa Department of Education,True,Rural,42,True,Deal 1,1.0,300.0,900.0,1.0,1.0,True,598.8023952095808,150.0,1.0
2018,IA,894301,1660,500.0,1195.0,301.2048192771084,1660.0,,False,Rural,41,False,Deal 4,1.0,1000.0,1059.0,1.0,1.0,True,602.4096385542168,500.0,1.0
2019,IA,894301,1684,500.0,1195.0,296.91211401425176,1684.0,,False,Rural,41,False,Deal 2,1.0,1000.0,1000.0,1.0,1.0,True,593.8242280285035,500.0,1.0
2018,IA,894303,690,550.0,2316.02,797.1014492753624,690.0,Iowa Department of Education,True,Rural,42,True,Deal 1,2.0,600.0,2264.0,2.0,1.0,True,869.5652173913044,50.0,0.09090909090909091
2018,IA,894316,520,200.0,1165.26,384.61538461538464,520.0,Iowa Department of Education,True,Suburban,22,True,Deal 1,1.0,300.0,900.0,1.0,1.0,True,576.9230769230769,100.0,0.5
2019,IA,894316,695,200.0,1137.0,287.76978417266184,695.0,Iowa Department of Education,True,Suburban,22,True,Deal 3,1.0,500.0,990.0,1.0,1.0,True,719.4244604316547,300.0,1.5
2018,IA,894323,591,200.0,1280.26,338.40947546531305,591.0,Iowa Department of Education,True,Rural,42,True,Deal 3,2.0,400.0,1253.0,2.0,1.0,True,676.8189509306261,200.0,1.0
2019,IA,894323,570,200.0,1252.0,350.87719298245617,570.0,Iowa Department of Education,True,Rural,42,True,Deal 3,1.0,500.0,990.0,1.0,1.0,True,877.1929824561404,300.0,1.5
2018,IA,894328,7298,1000.0,1895.0,137.02384214853384,6203.3,Heartland Area Education Agency 11 | Iowa Department of Education,True,Suburban,21,False,Deal 1,1.0,1500.0,1590.0,1.0,1.0,True,205.53576322280077,500.0,0.5
2019,IA,894328,7081,1000.0,1895.0,141.22299110295157,6018.85,Heartland Area Education Agency 11 | Iowa Department of Education,True,Suburban,21,True,Deal 2,1.0,2000.0,1615.0,1.0,1.0,True,282.44598220590314,1000.0,1.0
